"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.47502845783077,0.0627314918757921,57.3413645839405,2.90116861938272e-13,3.08007401757799e-11,"LOD_vs_CN",507,"study_8"
"CXCL16",0.093549009275641,0.0367709196889716,6.47246037656846,0.0113509024939638,0.0419867818490419,"LOD_vs_CN",507,"study_8"
"NCAN",-0.0225941783782044,0.00856155354493116,6.9644680756011,0.00862528362960074,0.0345553815852558,"LOD_vs_CN",507,"study_8"
"DPP7",0.151708036531411,0.0603524226818874,6.31870032138948,0.0123367680374641,0.0440609475437594,"LOD_vs_CN",507,"study_8"
"ICOSLG",-0.00777024869679455,0.0463251377976975,0.0281343184363175,0.866862809434974,0.909706111383985,"LOD_vs_CN",507,"study_8"
"NUCB2",0.0531078789134618,0.0541501084757788,0.961876359185739,0.327238070579046,0.483644201760678,"LOD_vs_CN",507,"study_8"
"PDGFB",0.110282533021154,0.0455590290930997,5.85955378098267,0.015848546486246,0.0531343374302037,"LOD_vs_CN",507,"study_8"
"AMBP",-0.0690858490397437,0.0434268998001263,2.53081584744554,0.112414163650316,0.226607032421681,"LOD_vs_CN",507,"study_8"
"SPARCL1",0.0534896129493596,0.0380369632762378,1.97754892199541,0.160373882754279,0.292494909363765,"LOD_vs_CN",507,"study_8"
"AXL",0.0980833093339744,0.0454864147088104,4.6497200732546,0.0316418846642683,0.0899461459579932,"LOD_vs_CN",507,"study_8"
"SPON1",0.222868647589744,0.0646937603852066,11.8678804842162,0.000630051988287268,0.00418065746394781,"LOD_vs_CN",507,"study_8"
"SPARC",0.0228345336653843,0.0145712599945462,2.45578350922485,0.117805827262219,0.233776672791381,"LOD_vs_CN",507,"study_8"
"LYVE1",0.0767592642711539,0.0473128821211579,2.63210250189424,0.105482810745959,0.215360738606333,"LOD_vs_CN",507,"study_8"
"CNDP1",0.103453847666025,0.0386984823073272,7.14669798079666,0.00784468201384858,0.0324484574209191,"LOD_vs_CN",507,"study_8"
"PLTP",0.0384111956621795,0.0456373431429475,0.708394116599183,0.400538033153742,0.554877156579881,"LOD_vs_CN",507,"study_8"
"OMG",-0.027855569183334,0.0163291043602328,2.9100425868174,0.0892625960803981,0.191484900811241,"LOD_vs_CN",507,"study_8"
"IGFBP6",0.0347795240737163,0.0495174479624172,0.493322316154459,0.482855323256227,0.61762819460686,"LOD_vs_CN",507,"study_8"
"NPPC",0.0342106566269234,0.0162132494707897,4.45228226192469,0.0354194210256764,0.0980963964928517,"LOD_vs_CN",507,"study_8"
"PTN",-0.071755216055128,0.0268335496352449,7.15073526675659,0.00774447166583036,0.0322433232100258,"LOD_vs_CN",507,"study_8"
"DCN",-0.0144227525628207,0.0225017660328989,0.410830895540816,0.521925752507821,0.64808324434207,"LOD_vs_CN",507,"study_8"
"GALNT2",0.0221827918166666,0.0377430762163865,0.345428223202602,0.556991744060835,0.67581664946048,"LOD_vs_CN",507,"study_8"
"CD99L2",0.00581514799487159,0.0225587676302342,0.0664493599934482,0.796709302364551,0.867527907019178,"LOD_vs_CN",507,"study_8"
"CHI3L1",-0.0599873133653848,0.0153405308221481,15.2910760518245,0.000107514071977127,0.00100715388013868,"LOD_vs_CN",507,"study_8"
"FAM3C",-0.0212832603230773,0.00818128633127569,6.76757580578807,0.00961582389030181,0.0378103692476682,"LOD_vs_CN",507,"study_8"
