"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.652609454906885,0.0751194202096178,75.4748517121913,2.5392450177273e-16,1.01093692268268e-14,"LOAD_vs_CN",322,"study_8"
"CXCL16",0.24631258673935,0.0416252166057673,35.0154891296202,8.66015278007127e-09,7.99495263899333e-08,"LOAD_vs_CN",322,"study_8"
"NCAN",-0.0444465126287099,0.0112884863378099,15.5025791898873,0.000106839103792284,0.00027665247608002,"LOAD_vs_CN",322,"study_8"
"DPP7",0.138662851975611,0.0724255968955832,3.66552419526089,0.0565472659576237,0.0720412168300126,"LOAD_vs_CN",322,"study_8"
"ICOSLG",0.219006560004725,0.0558724918511413,15.3644905843311,0.000115631173999462,0.000297004265474424,"LOAD_vs_CN",322,"study_8"
"NUCB2",0.271796284094892,0.0660751200278019,16.9204188103311,5.24114513379283e-05,0.000149045064742234,"LOAD_vs_CN",322,"study_8"
"PDGFB",0.24838503843194,0.0592713032221471,17.5615122950867,4.08117124734798e-05,0.000118168458389121,"LOAD_vs_CN",322,"study_8"
"AMBP",-0.0807947042292751,0.0543970882837236,2.20604558972612,0.138639768314752,0.166002880482137,"LOAD_vs_CN",322,"study_8"
"SPARCL1",0.212211323658752,0.0458139434727497,21.4556540121398,5.59998432229006e-06,2.31635715149271e-05,"LOAD_vs_CN",322,"study_8"
"AXL",0.257695585161276,0.0553955711184124,21.640329448883,5.08613612107401e-06,2.15991247274943e-05,"LOAD_vs_CN",322,"study_8"
"SPON1",0.536764263353321,0.081750934675348,43.110368378884,2.6928164286769e-10,3.43064813013437e-09,"LOAD_vs_CN",322,"study_8"
"SPARC",0.0517234375674134,0.0182382002129511,8.04286544890485,0.00493412031741854,0.0081215365431411,"LOAD_vs_CN",322,"study_8"
"LYVE1",0.219533703554896,0.055897023737154,15.4249952695492,0.000107666321449498,0.000277665776369757,"LOAD_vs_CN",322,"study_8"
"CNDP1",0.212948286850434,0.0441477245458861,23.2665319244542,2.21196111279531e-06,1.07558719759589e-05,"LOAD_vs_CN",322,"study_8"
"PLTP",0.0917394769286088,0.0536733763406637,2.92142464083201,0.0884241418966521,0.108948120673438,"LOAD_vs_CN",322,"study_8"
"OMG",-0.036334095850556,0.017935613722299,4.10389490995117,0.0436612146305996,0.0569922002452703,"LOAD_vs_CN",322,"study_8"
"IGFBP6",0.0736187997631728,0.061712019063789,1.4231083079329,0.23392502230847,0.266565723095698,"LOAD_vs_CN",322,"study_8"
"NPPC",0.110548820957076,0.0175514980648317,39.6716121143877,1.05773563345447e-09,1.20317428305446e-08,"LOAD_vs_CN",322,"study_8"
"PTN",-0.0896865042359778,0.0375273270737317,5.71161503816365,0.0177550056182819,0.0256104956253788,"LOAD_vs_CN",322,"study_8"
"DCN",0.0038916082331113,0.0327665130550176,0.0141058016540534,0.905561815709774,0.915623613662105,"LOAD_vs_CN",322,"study_8"
"GALNT2",0.188735675084232,0.0481477423200837,15.3658341943734,0.000116314219430382,0.000297558866574914,"LOAD_vs_CN",322,"study_8"
"CD99L2",0.0940635848989704,0.0250044936582817,14.1516449367338,0.000201867271468517,0.000472755337961196,"LOAD_vs_CN",322,"study_8"
"CHI3L1",-0.0717397124268118,0.0195159446958417,13.5126368526451,0.000287551717190264,0.000654180156607851,"LOAD_vs_CN",322,"study_8"
"FAM3C",-0.0170338972421167,0.0115225103795796,2.18541454906613,0.1406711763994,0.168119210818795,"LOAD_vs_CN",322,"study_8"
"CRTAC1",0.424506475366242,0.0749573233295446,32.0730675508274,3.80914689191087e-08,2.72632198892946e-07,"LOAD_vs_CN",322,"study_8"
"CTSH",0.0596169905935797,0.0933268966285914,0.408062278100881,0.523499798611907,0.561396248679772,"LOAD_vs_CN",322,"study_8"
"TIMP1",0.171432374969796,0.0476262669769222,12.9566461800542,0.000379485126544313,0.000827849402769615,"LOAD_vs_CN",322,"study_8"
"SELL",0.173662306795114,0.0610647565927057,8.08779007877213,0.00478535667113391,0.00791759012860338,"LOAD_vs_CN",322,"study_8"
"TAFA5",0.031699236486574,0.0172014714358394,3.39599002946691,0.0663020494016515,0.0834672044838972,"LOAD_vs_CN",322,"study_8"
"TNFRSF21",0.0393431398584294,0.0155873775575644,6.37076995732447,0.0120857116854206,0.0180295043175946,"LOAD_vs_CN",322,"study_8"
"IGFBP7",0.0436460153074911,0.0359923251977989,1.470514777105,0.226317656009234,0.258359044584018,"LOAD_vs_CN",322,"study_8"
"SEZ6L2",0.0806948769069251,0.0256671718122471,9.8840717981007,0.00184169525051092,0.00347088720288596,"LOAD_vs_CN",322,"study_8"
"KIT",0.211083325479184,0.0594794344414549,12.5943046476737,0.000446222058458853,0.000950646994107991,"LOAD_vs_CN",322,"study_8"
"IGFBP2",0.0844370461005859,0.0361122267919917,5.46710638763427,0.0200182525856248,0.0283369486600956,"LOAD_vs_CN",322,"study_8"
"PRELP",0.0675854613102365,0.0310519751328283,4.73726964579156,0.0303022407355654,0.0412447165567418,"LOAD_vs_CN",322,"study_8"
"ALCAM",0.28430864813406,0.0590320081768613,23.1955687420696,2.3507641109771e-06,1.13379281615037e-05,"LOAD_vs_CN",322,"study_8"
"WFIKKN2",0.139096302759015,0.0753363312172208,3.4089626207458,0.0659154810101823,0.0831448740663091,"LOAD_vs_CN",322,"study_8"
"TGFBI",0.206561926305834,0.0657469014455474,9.87074585149509,0.00187118751432515,0.0035160662142334,"LOAD_vs_CN",322,"study_8"
"DNER",0.0424376139310318,0.0125260209497048,11.4782491568216,0.000799639373334625,0.00162738108886312,"LOAD_vs_CN",322,"study_8"
"CDH2",0.251994199395195,0.0530495218918028,22.5641064311338,3.27015571084073e-06,1.48792084843253e-05,"LOAD_vs_CN",322,"study_8"
"MOG",-0.0740560828583483,0.0216255639121267,11.7269909830247,0.000698191303114478,0.00145342437935922,"LOAD_vs_CN",322,"study_8"
"COL18A1",0.198073039831496,0.0592181099772904,11.187721559945,0.000950910554060443,0.00190481139288208,"LOAD_vs_CN",322,"study_8"
"RTN4R",0.0808774800104581,0.03903733591631,4.29234754017748,0.0392703216971374,0.0518987446495363,"LOAD_vs_CN",322,"study_8"
"COCH",0.437378853194428,0.0918524514300809,22.6743089521511,3.1539941853963e-06,1.47727521771871e-05,"LOAD_vs_CN",322,"study_8"
"CD59",0.259107176504825,0.0474873905351354,29.7716066771646,1.07520088348394e-07,6.71473492920852e-07,"LOAD_vs_CN",322,"study_8"
"TGFBR3",0.313094555258389,0.0645795920890513,23.5050097411633,2.08145278194827e-06,1.03584798601644e-05,"LOAD_vs_CN",322,"study_8"
"CLSTN2",0.218414344475107,0.0486674664379518,20.1411766670685,1.06055475763656e-05,3.75318544785828e-05,"LOAD_vs_CN",322,"study_8"
"APLP1",-0.143486218411024,0.0310516061262917,21.3526726606242,6.21570602834979e-06,2.49019166041435e-05,"LOAD_vs_CN",322,"study_8"
"BCAN",-0.0217059486154643,0.00943726725735341,5.29011402179313,0.0223049541260511,0.0310223925290274,"LOAD_vs_CN",322,"study_8"
"NBL1",-0.0931794273081765,0.0354760033272477,6.89875465114054,0.00927955960765573,0.0143125410897741,"LOAD_vs_CN",322,"study_8"
"SOD1",0.276827908637472,0.03241367236047,72.9395815811477,6.52056831577435e-16,2.30755667619348e-14,"LOAD_vs_CN",322,"study_8"
