"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",-0.221122753369608,0.0628422973697957,12.3812005974121,0.000495594651219601,0.0102156445848169,"EOD_vs_LOD",344,"study_9"
"CXCL16",-0.0989289784775913,0.0416684422131671,5.63679862944537,0.0182317994292969,0.0546953982878908,"EOD_vs_LOD",344,"study_9"
"NCAN",0.0196070142476188,0.0101140368639092,3.75814787274054,0.0534045792001162,0.103725003370438,"EOD_vs_LOD",344,"study_9"
"DPP7",0.0368448519605042,0.0614719912022329,0.359251896741073,0.549337181445769,0.603138245607984,"EOD_vs_LOD",344,"study_9"
"ICOSLG",-0.114455372647619,0.056387927950665,4.12002731269425,0.0431617488223114,0.0901318872465915,"EOD_vs_LOD",344,"study_9"
"NUCB2",-0.198950897111765,0.0628654089075655,10.0154003471634,0.00169411921943964,0.016763012071555,"EOD_vs_LOD",344,"study_9"
"PDGFB",-0.154887535728291,0.0554476892795941,7.80307957952156,0.0055105238354141,0.0270126759901558,"EOD_vs_LOD",344,"study_9"
"AMBP",-0.0600621841537816,0.0539544898933714,1.23921613834831,0.266501331117386,0.339908883401217,"EOD_vs_LOD",344,"study_9"
"SPARCL1",-0.151845845012885,0.0431015612731242,12.4113728248836,0.000488364001299153,0.0102156445848169,"EOD_vs_LOD",344,"study_9"
"AXL",-0.105015692867086,0.0506536973041402,4.29819488094881,0.0389564630812154,0.0829772663629888,"EOD_vs_LOD",344,"study_9"
"SPON1",-0.17450162259972,0.0745103120357516,5.48486793274298,0.019800928688209,0.0577753124738153,"EOD_vs_LOD",344,"study_9"
"SPARC",-0.0395009861581235,0.0176556022186429,5.005538487569,0.0259617948765343,0.0670293795271142,"EOD_vs_LOD",344,"study_9"
"LYVE1",-0.186415004732913,0.0519655135495862,12.8685995140274,0.00038597016546105,0.00951644157464198,"EOD_vs_LOD",344,"study_9"
"CNDP1",-0.0397443357614851,0.0392863599747074,1.02345064213444,0.312457716032931,0.381031451421838,"EOD_vs_LOD",344,"study_9"
"PLTP",-0.0723903509462185,0.0495268448566051,2.13638756036463,0.14488644219696,0.210893932947284,"EOD_vs_LOD",344,"study_9"
"OMG",0.0110883612436989,0.0150116705415611,0.54560291694784,0.460862027956008,0.519384190236136,"EOD_vs_LOD",344,"study_9"
"IGFBP6",-0.10367083115224,0.0587673261274501,3.1120122555721,0.0787086928666955,0.134478221234809,"EOD_vs_LOD",344,"study_9"
"NPPC",-0.0391469512837546,0.0180439040127355,4.70689894729559,0.0307576104582755,0.0733083407152446,"EOD_vs_LOD",344,"study_9"
"PTN",0.0679289468745097,0.031465449431456,4.66060057758444,0.0315579807876891,0.0733083407152446,"EOD_vs_LOD",344,"study_9"
"DCN",0.00647120793977596,0.0292274641973598,0.0490217077069654,0.824926654675846,0.844756622336323,"EOD_vs_LOD",344,"study_9"
"GALNT2",-0.0591296493471989,0.0447115629971826,1.74892386209601,0.186904424569656,0.258510665151538,"EOD_vs_LOD",344,"study_9"
"CD99L2",-0.0492121892943977,0.0243861484238319,4.07247986884113,0.0444232805660364,0.0918656190346189,"EOD_vs_LOD",344,"study_9"
"CHI3L1",0.081634330533614,0.0167452907215795,23.7662295375507,1.68066841330425e-06,0.000536973558050709,"EOD_vs_LOD",344,"study_9"
"FAM3C",0.0284515834841734,0.0100336827550626,8.04066843087577,0.00486358012638543,0.0261548174499759,"EOD_vs_LOD",344,"study_9"
"CRTAC1",-0.266640956073109,0.0684238924821109,15.185817018933,0.000117662416245652,0.00744254804116705,"EOD_vs_LOD",344,"study_9"
"CTSH",-0.037449237495518,0.0885070452244291,0.179031839708842,0.672504283328933,0.716418620255228,"EOD_vs_LOD",344,"study_9"
"TIMP1",-0.124533440609383,0.0439972598946162,8.01162686344288,0.00494621901943694,0.0261548174499759,"EOD_vs_LOD",344,"study_9"
"SELL",-0.111775528738516,0.0586207419978423,3.63572346633383,0.0574731504433092,0.108334345525884,"EOD_vs_LOD",344,"study_9"
"TAFA5",-0.00376905738725419,0.0166491630802254,0.0512484441824519,0.821066194198675,0.842152966441338,"EOD_vs_LOD",344,"study_9"
"TNFRSF21",-0.0046134130550417,0.0168798937705365,0.0746973615794852,0.784796541808279,0.815359914968537,"EOD_vs_LOD",344,"study_9"
"IGFBP7",-0.0746172348445384,0.0324108303163838,5.30026992917381,0.022006543367535,0.060875243341363,"EOD_vs_LOD",344,"study_9"
"SEZ6L2",-0.00826484759201673,0.0258530791815671,0.102198646963944,0.749409624308804,0.790219059295917,"EOD_vs_LOD",344,"study_9"
"KIT",-0.183625951884594,0.0532392435800094,11.8960934568851,0.000638395914588442,0.0109165371605052,"EOD_vs_LOD",344,"study_9"
"IGFBP2",-0.0455282738019598,0.040748195252656,1.24837657791962,0.264858842994164,0.339167937220984,"EOD_vs_LOD",344,"study_9"
"PRELP",-0.0929467321827726,0.0307414429874046,9.14154818024078,0.00272493189209818,0.0208376615207708,"EOD_vs_LOD",344,"study_9"
"ALCAM",-0.117567521468907,0.0543889448539309,4.67254462770875,0.0313892427735398,0.0733083407152446,"EOD_vs_LOD",344,"study_9"
"WFIKKN2",-0.128704362774929,0.0708756636967019,3.29755660989857,0.0703841552245468,0.12448534282534,"EOD_vs_LOD",344,"study_9"
"TGFBI",-0.17822772362311,0.0617215950781588,8.33827546125367,0.00415024290018989,0.0252788392781464,"EOD_vs_LOD",344,"study_9"
"DNER",0.00454003149285676,0.0143898511291691,0.0995417173084303,0.752585261985482,0.790483546189567,"EOD_vs_LOD",344,"study_9"
"CDH2",-0.117659354509244,0.0490512494309585,5.75377367089737,0.0170074319559476,0.0527560632031577,"EOD_vs_LOD",344,"study_9"
"MOG",0.0315933614792723,0.0175075110442817,3.25643830861603,0.0723579843938788,0.126676032952571,"EOD_vs_LOD",344,"study_9"
