"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"ENTPD5",-0.0137943693106735,0.0717593362193615,0.0369527592355877,0.850243268175376,0.98280232397282,"LOAD_vs_CN",28,"study_3_Olink"
"SOST",-0.0458953526383499,0.313794137154727,0.0213918217968312,0.885756690755898,0.984362800139884,"LOAD_vs_CN",28,"study_3_Olink"
"PPP1R2",0.256438774728335,0.13715907113455,3.49557251263718,0.0770070904267751,0.672877489165996,"LOAD_vs_CN",28,"study_3_Olink"
"ADGRE2",-0.0417322407005161,0.146618810913533,0.0810147360078392,0.778378066458796,0.979259950236983,"LOAD_vs_CN",28,"study_3_Olink"
"REG4",-0.401629829977289,0.145796009297295,7.58858231467868,0.0109879451657941,0.359816976403767,"LOAD_vs_CN",28,"study_3_Olink"
"CD1C",-0.121402764233644,0.114589194969524,1.12245726180968,0.306672020142449,0.893219476143055,"LOAD_vs_CN",28,"study_3_Olink"
"PAG1",0.0432816696084783,0.110314350779845,0.153937342262175,0.699415802389147,0.960923552177744,"LOAD_vs_CN",28,"study_3_Olink"
"CR2",-0.323160641364417,0.208180283941426,2.40967088161428,0.141017456869697,0.836154588642959,"LOAD_vs_CN",28,"study_3_Olink"
"TIMD4",-0.0560221985423981,0.271310766020491,0.0426369609280403,0.839209951550525,0.981497890648564,"LOAD_vs_CN",28,"study_3_Olink"
"WNT9A",0.0416238490128422,0.0824706593524399,0.25473319426044,0.620370157137272,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"BCL2L11",0.0557149890820932,0.0303343547698048,3.37345231918532,0.0839146863780868,0.70230944037487,"LOAD_vs_CN",28,"study_3_Olink"
"IGSF3",0.164193103879357,0.140126843335373,1.37298928570786,0.253683297137688,0.876368716902465,"LOAD_vs_CN",28,"study_3_Olink"
"TACSTD2",0.0250890977683937,0.12527589771434,0.040108372590075,0.843085488622141,0.981630805372806,"LOAD_vs_CN",28,"study_3_Olink"
"CFC1",0.113451331189913,0.232344487279626,0.238426457884119,0.630204273379792,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"MAP2K6",0.0875987416051833,0.0617103259421331,2.01502321594269,0.172504137888096,0.848219503745885,"LOAD_vs_CN",28,"study_3_Olink"
"KAZALD1",0.110319752846719,0.158854247065884,0.482290713324011,0.495928679114982,0.940796799093607,"LOAD_vs_CN",28,"study_3_Olink"
"SIGLEC10",0.114964450770602,0.139221658054362,0.681888764153521,0.420644057907536,0.925284353017862,"LOAD_vs_CN",28,"study_3_Olink"
"IL17RB",0.053480770670677,0.149040876110619,0.128761054347112,0.722853170111797,0.964696393697131,"LOAD_vs_CN",28,"study_3_Olink"
"FGF21",0.0589255672676741,0.380566237080181,0.0239743605291102,0.879639364106586,0.984362800139884,"LOAD_vs_CN",28,"study_3_Olink"
