"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"UBA52",0.14123687246944,0.0445783327414718,10.0380311943886,0.00195564529288387,0.00516550490661962,"EOD_vs_LOD",128,"study_4"
"MT3",0.0162671780825114,0.0548450281663395,0.0879731037469246,0.767279264363577,0.83078339043067,"EOD_vs_LOD",128,"study_4"
"NFASC",-0.118696405219357,0.0339338386028448,12.2351459086203,0.000655643003141451,0.00199746580683094,"EOD_vs_LOD",128,"study_4"
"ALDOA",0.324738268143735,0.0543294240066081,35.7270155492059,2.17617469047867e-08,2.26159463160026e-07,"EOD_vs_LOD",128,"study_4"
"LSAMP",-0.0840682400045409,0.0352976501885688,5.67247148309213,0.0187826806983836,0.0385356843848756,"EOD_vs_LOD",128,"study_4"
"PARK7",-0.0458915423053678,0.0360119178884749,1.62395056486259,0.204938411942397,0.288470270987273,"EOD_vs_LOD",128,"study_4"
"YWHAZ",0.397930869701737,0.050251604480414,62.7069093906993,1.12816376723805e-12,3.92036909115224e-11,"EOD_vs_LOD",128,"study_4"
"CXCL16",0.0736687562717515,0.0562689887146848,1.71406961302562,0.19417225139806,0.276947155147359,"EOD_vs_LOD",116,"study_4"
"SELENBP1",0.13281635894672,0.0486322207898906,7.45855911691495,0.00747639067871371,0.0172127255377425,"EOD_vs_LOD",128,"study_4"
"PROCR",0.0890435609224101,0.0606288399022398,2.15698200641844,0.146089585063168,0.219826276847419,"EOD_vs_LOD",82,"study_4"
"NCAN",-0.131876669951996,0.0551879218037593,5.71015456061275,0.0184548162283557,0.037951901002675,"EOD_vs_LOD",128,"study_4"
"NICOL1",-0.207138918292965,0.0676838917005805,9.36597003876634,0.00272760923324903,0.00694364375052377,"EOD_vs_LOD",128,"study_4"
"DPP7",-0.0365871442844341,0.0744623257234405,0.24142588541285,0.624344367721806,0.711098907067443,"EOD_vs_LOD",128,"study_4"
"ICOSLG",0.504807605414577,0.0562369729982685,80.5764085173261,1.54508399865814e-14,9.54518559171029e-13,"EOD_vs_LOD",120,"study_4"
"PAPLN",0.150182070269665,0.0427291382502124,12.3534398592996,0.000682749914282175,0.00207436585978628,"EOD_vs_LOD",128,"study_4"
"FOLR2",0.192716507089654,0.0542419467125291,12.6231370051266,0.000571156291355568,0.00176915263506237,"EOD_vs_LOD",128,"study_4"
"GC",0.0630129252510709,0.080951524000895,0.605911540306686,0.437956974925534,0.540189527011688,"EOD_vs_LOD",128,"study_4"
"HBA1",0.744221656443617,0.401356989324751,3.43829350321119,0.0670642626738688,0.115800403871649,"EOD_vs_LOD",128,"study_4"
"IGLV3-19",0.613113725862189,0.139855012332225,19.2187884327433,2.86550003237639e-05,0.000137346380862179,"EOD_vs_LOD",103,"study_4"
"FBLN5",0.135257644060658,0.0317478938873524,18.1507174800789,4.20475118611119e-05,0.000187435233118488,"EOD_vs_LOD",128,"study_4"
"LAMP2",0.0674177286166655,0.0558018520969771,1.459657643245,0.231084749894067,0.318027527081934,"EOD_vs_LOD",84,"study_4"
"NUCB2",0.132013133191439,0.058717309914706,5.05477671646128,0.0265549239389023,0.0518053954737883,"EOD_vs_LOD",128,"study_4"
"PDGFB",-0.0594575248879998,0.0695090762494781,0.731695895441698,0.394872799632455,0.497280354690023,"EOD_vs_LOD",86,"study_4"
"ITIH2",0.158843643507879,0.109576326779632,2.10138779066188,0.150200004299778,0.225097580567862,"EOD_vs_LOD",128,"study_4"
"CSF1R",-0.237339438020703,0.0454357002413351,27.2863451359758,7.89761171942981e-07,5.45474797019003e-06,"EOD_vs_LOD",124,"study_4"
"PGLYRP2",-0.125787236867113,0.0936477517611542,1.80417409718747,0.181774090261793,0.264571712527636,"EOD_vs_LOD",128,"study_4"
"IGHM",0.359499715948044,0.166753594039331,4.6477921389547,0.0333859604197042,0.0630308794341445,"EOD_vs_LOD",128,"study_4"
"LAMA2",0.0529363440010524,0.0294395895668719,3.23328796533064,0.0748554826258772,0.126710337431151,"EOD_vs_LOD",128,"study_4"
"APLP2",-0.175466134519729,0.0503285758986821,12.1550663565536,0.000717200103717979,0.00216203937274776,"EOD_vs_LOD",128,"study_4"
