"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"UBA52",-0.03189421230283,0.0545356968996212,0.342028288355887,0.560431179313029,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"MT3",-0.103983928762239,0.108948729787414,0.910936495093163,0.343595128560048,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"NFASC",-0.0147437863352613,0.0317166499095302,0.216094364022068,0.643344217518115,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"ALDOA",0.0135808406327205,0.0393844750580109,0.118905839447981,0.731152166328727,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"LSAMP",-0.0239746159783103,0.040063685838182,0.358097686748458,0.550985357504749,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"PARK7",0.0512192119425738,0.0433431711098995,1.39644687837604,0.240281673995943,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"YWHAZ",0.0779200696380913,0.058893775909382,1.75049093044879,0.189226152936141,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"CXCL16",-0.00533748964689745,0.0619995690700196,0.00741134020725255,0.931617653332017,0.997703302188396,"EOD_vs_LOD",149,"study_10"
"CST7",0.021184357407767,0.0646971798527231,0.107216071315412,0.744115884985358,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"SELENBP1",-0.0408263014827515,0.0597558141616427,0.466788062175955,0.496350926476079,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"PROCR",0.202755285077901,0.132828028720964,2.33004823810476,0.130753146914764,0.997703302188396,"EOD_vs_LOD",108,"study_10"
"NCAN",-0.101064269459616,0.0524206659362577,3.71697991651707,0.0568282759430647,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"NICOL1",-0.132692948964783,0.0683506409555878,3.76886437083829,0.0557066825562465,0.997703302188396,"EOD_vs_LOD",146,"study_10"
"DPP7",0.0309794296476807,0.107489990608669,0.0830636069179219,0.773860993936849,0.997703302188396,"EOD_vs_LOD",148,"study_10"
"ICOSLG",-0.0778124859431936,0.0748924904051797,1.07949848144547,0.302430140768202,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"PAPLN",-0.021275262659368,0.0918150386706873,0.0536935622801986,0.817280803310353,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"FOLR2",-0.0300870983516484,0.0802011700876921,0.140734055411787,0.708506297824303,0.997703302188396,"EOD_vs_LOD",136,"study_10"
"GC",0.0477583667239207,0.239464495487046,0.0397755935872108,0.84236816246659,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"HBA1",-0.200802880711423,0.345197214136147,0.338380488841286,0.562038892618286,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"IGLV3-19",0.0232253751054878,0.119149336019512,0.0379963798552776,0.845961471590986,0.997703302188396,"EOD_vs_LOD",121,"study_10"
"FBLN5",0.0783739289650899,0.0421786717647679,3.45268882466432,0.0657326960465075,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"LAMP2",0.0291185100791159,0.0662628075942306,0.193107273661241,0.661635874436306,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"NUCB2",-0.0548573311410959,0.123270160262561,0.198040233043379,0.658267435789284,0.997703302188396,"EOD_vs_LOD",103,"study_10"
"PDGFB",-0.116391108732099,0.134245284368367,0.751694776141822,0.389945494045878,0.997703302188396,"EOD_vs_LOD",111,"study_10"
"ITIH2",0.0433871851466639,0.0876125718259421,0.245239313716528,0.621819517722063,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"CSF1R",0.0120755882334229,0.0668540540780741,0.0326257943564386,0.856997959135962,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"PGLYRP2",-0.0835475046257796,0.0949721429480383,0.773881546787625,0.382096683926329,0.997703302188396,"EOD_vs_LOD",128,"study_10"
"IGHM",0.00347697594216068,0.15670272896755,0.000492323143584791,0.982333155392372,0.997703302188396,"EOD_vs_LOD",150,"study_10"
"LAMA2",0.103146973384832,0.105756376848473,0.951261348159766,0.333126018601394,0.997703302188396,"EOD_vs_LOD",116,"study_10"
"COL23A1",0.123130903505983,0.0972793941270638,1.60211032140367,0.210463304812199,0.997703302188396,"EOD_vs_LOD",92,"study_10"
