"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.363219053759572,0.0745668867968454,23.727130692985,1.93411947773638e-06,4.73859272045413e-05,"EOAD_vs_CN",298,"study_8"
"CXCL16",0.147236298735375,0.0464227784292677,10.059294517585,0.00171676984952074,0.0168243445253032,"EOAD_vs_CN",298,"study_8"
"NCAN",-0.0192290473069452,0.0107710111744136,3.18715058174477,0.0755794207628459,0.240720455129664,"EOAD_vs_CN",298,"study_8"
"DPP7",0.155753590985014,0.0701192472673793,4.93402841357437,0.0272091767730727,0.115548304029649,"EOAD_vs_CN",298,"study_8"
"ICOSLG",0.00260818169320398,0.0519212010398211,0.0025234007311614,0.959981896838417,0.983876298474841,"EOAD_vs_CN",298,"study_8"
"NUCB2",0.0173286316711478,0.0649102606389101,0.0712691920429155,0.789745091474897,0.888882378073113,"EOAD_vs_CN",298,"study_8"
"PDGFB",0.0851600525537964,0.0528475434562555,2.5967027176523,0.108667899604759,0.307650897992141,"EOAD_vs_CN",298,"study_8"
"AMBP",-0.0885880910426686,0.0606780110082754,2.13151313769017,0.145895572933116,0.383487179115483,"EOAD_vs_CN",298,"study_8"
"SPARCL1",0.0675413822908144,0.045755907408912,2.17894136800924,0.141262253569378,0.374933564682058,"EOAD_vs_CN",298,"study_8"
"AXL",0.119514859475778,0.0559142098342284,4.56877137844854,0.0335968571152609,0.133757487390132,"EOAD_vs_CN",298,"study_8"
"SPON1",0.336244170972616,0.082239862173205,16.716477993484,6.06264312357739e-05,0.000941927724321657,"EOAD_vs_CN",298,"study_8"
"SPARC",-0.000138815480060117,0.0188024052599296,5.45065859402435e-05,0.994116555750707,0.994116555750707,"EOAD_vs_CN",298,"study_8"
"LYVE1",-0.00814506482932531,0.05689451941395,0.0204950142259019,0.88628396411706,0.940938141904278,"EOAD_vs_CN",298,"study_8"
"CNDP1",0.13437195816226,0.0453805787585848,8.76752941154778,0.00334348993734934,0.0283973745345538,"EOAD_vs_CN",298,"study_8"
"PLTP",-0.0130991282550161,0.0579362626782094,0.0511191749380432,0.821317957095554,0.900481133683078,"EOAD_vs_CN",298,"study_8"
"OMG",-0.0288227164839938,0.0178995455738565,2.59290024488822,0.108432728300075,0.307650897992141,"EOAD_vs_CN",298,"study_8"
"IGFBP6",-0.0159481495698284,0.0651743153012831,0.0598780495680791,0.806922168715231,0.891863540194201,"EOAD_vs_CN",298,"study_8"
"NPPC",0.0432161746628328,0.0180144976584204,5.75503980628108,0.0171615012715383,0.088160292822338,"EOAD_vs_CN",298,"study_8"
"PTN",-0.0654915729196412,0.0315671328663645,4.30428050142482,0.0392562003316719,0.148846426257589,"EOAD_vs_CN",298,"study_8"
"DCN",0.0260111346127454,0.0313261269624963,0.689453825684469,0.407322408004068,0.642943338363603,"EOAD_vs_CN",298,"study_8"
"GALNT2",0.0670361735528504,0.0431837936526235,2.40977696859544,0.12199000679895,0.334946699702289,"EOAD_vs_CN",298,"study_8"
"CD99L2",0.0299200673254667,0.0262150855022434,1.30263449884117,0.254805842662663,0.505375726174329,"EOAD_vs_CN",298,"study_8"
"CHI3L1",0.0145192152377387,0.0176996666618512,0.672908651670375,0.412816052418703,0.642943338363603,"EOAD_vs_CN",298,"study_8"
"FAM3C",0.0144904911934773,0.00988461876958102,2.1490492401584,0.143980496215541,0.380562556387135,"EOAD_vs_CN",298,"study_8"
"CRTAC1",0.122790330303709,0.0699744225164542,3.07928360146815,0.0805209370011008,0.246789990575438,"EOAD_vs_CN",298,"study_8"
"CTSH",0.0308832787520537,0.0993867957344991,0.0965582585899045,0.756311414076463,0.873255704850067,"EOAD_vs_CN",298,"study_8"
"TIMP1",0.0699243209010705,0.0485064611784937,2.07805640449302,0.150845236082328,0.390603314570907,"EOAD_vs_CN",298,"study_8"
"SELL",0.0699442338072691,0.0633019432202758,1.22087092227655,0.270363761292309,0.526098697195142,"EOAD_vs_CN",298,"study_8"
"TAFA5",0.0071473948105556,0.018637799036292,0.147063973445249,0.70163914585772,0.843290822474279,"EOAD_vs_CN",298,"study_8"
"TNFRSF21",0.0154039882024399,0.0176355961022715,0.762932414288375,0.383240713799976,0.627568983780423,"EOAD_vs_CN",298,"study_8"
"IGFBP7",-0.0171048148239983,0.0390010619206584,0.192346323429771,0.661430805009948,0.82275214080212,"EOAD_vs_CN",298,"study_8"
"SEZ6L2",0.0331025121354245,0.0247957208911739,1.78224920067069,0.183050361341135,0.435086120053369,"EOAD_vs_CN",298,"study_8"
"KIT",0.00290310750525258,0.0614884233846185,0.00222915117442728,0.962378025084525,0.984004497558334,"EOAD_vs_CN",298,"study_8"
"IGFBP2",0.0495424252586023,0.0434368995064472,1.30087895992356,0.255351936364887,0.505375726174329,"EOAD_vs_CN",298,"study_8"
"PRELP",0.0129566244524275,0.0348422169612688,0.13828407861301,0.710351662750728,0.850552648819951,"EOAD_vs_CN",298,"study_8"
"ALCAM",0.123999142704506,0.0610958072925384,4.11921584763556,0.0435003801838339,0.158341383869155,"EOAD_vs_CN",298,"study_8"
"WFIKKN2",-0.015307248418571,0.0784290477578857,0.0380925789673323,0.845436738418756,0.915889799953652,"EOAD_vs_CN",298,"study_8"
"TGFBI",0.0470376484165289,0.0656197780179178,0.513832641377254,0.474238403268315,0.692022934471305,"EOAD_vs_CN",298,"study_8"
"DNER",0.0331530840145877,0.0133356700818402,6.18042275681324,0.0136158549156665,0.0754199963589526,"EOAD_vs_CN",298,"study_8"
"CDH2",0.113530771858004,0.0519344252878743,4.77877431647624,0.0297728833271732,0.12235694631877,"EOAD_vs_CN",298,"study_8"
"MOG",-0.0259576740623846,0.020614903808131,1.58550977719258,0.208999920312024,0.460667644424773,"EOAD_vs_CN",298,"study_8"
"COL18A1",0.0738668430621363,0.0577904507075073,1.63375494011785,0.202571689922982,0.454611220315695,"EOAD_vs_CN",298,"study_8"
"RTN4R",0.00605929443320807,0.0405029745565946,0.022380525216909,0.881224515860382,0.937128575297267,"EOAD_vs_CN",298,"study_8"
"COCH",0.353450158118745,0.0900542969804143,15.4044955176249,0.000114562257948103,0.00158643822419439,"EOAD_vs_CN",298,"study_8"
"CD59",0.0848312047833204,0.0448485857142638,3.57778109877553,0.0596862624166572,0.202520405116371,"EOAD_vs_CN",298,"study_8"
"TGFBR3",0.153596451877072,0.0626396358794474,6.01262222592122,0.0149031390702226,0.0787630657481969,"EOAD_vs_CN",298,"study_8"
"CLSTN2",0.0857739196606424,0.0460167332497283,3.47439302249215,0.0634949023776951,0.210657566742666,"EOAD_vs_CN",298,"study_8"
"APLP1",-0.0604034533766988,0.0269525291966417,5.02255252427757,0.02591865129763,0.112778262772899,"EOAD_vs_CN",298,"study_8"
"BCAN",-0.00712011947388547,0.00944205434220729,0.568645453116783,0.451687833667152,0.676402141596883,"EOAD_vs_CN",298,"study_8"
"NBL1",-0.00568900280821527,0.028520695014169,0.0397879979808697,0.842082461681296,0.914876154704196,"EOAD_vs_CN",298,"study_8"
"SOD1",0.221786540925217,0.0319474039589091,48.1946941599746,2.86309512016527e-11,1.65799235595025e-09,"EOAD_vs_CN",298,"study_8"
"COL1A1",0.0378324394657206,0.0453193294891658,0.696886000489544,0.404800018703269,0.642943338363603,"EOAD_vs_CN",298,"study_8"
"DDR1",0.00343629015145641,0.0439473640272782,0.00611383892453827,0.937753128213005,0.976060037045236,"EOAD_vs_CN",298,"study_8"
"TPP1",-0.025206149483644,0.061180798868599,0.169739425527291,0.680725957547207,0.831148758034461,"EOAD_vs_CN",298,"study_8"
"KLK6",-0.0342798502170769,0.0257564336663597,1.77135812496607,0.184685281443038,0.43599760809834,"EOAD_vs_CN",298,"study_8"
"PCOLCE",0.0634902094937511,0.0575540299036424,1.21692004256686,0.27118492654623,0.526098697195142,"EOAD_vs_CN",298,"study_8"
"NRCAM",-0.0178527167414,0.0100678309160245,3.14439286623636,0.0776988186627576,0.242124233196526,"EOAD_vs_CN",298,"study_8"
"CNTN2",-0.0167350276068214,0.0117815270569026,2.01766795413578,0.156897002213764,0.398180838287521,"EOAD_vs_CN",298,"study_8"
"NCAM1",0.142319944358725,0.0544870116203573,6.82253153672686,0.00954132620082402,0.0601764830685634,"EOAD_vs_CN",298,"study_8"
"PTPRS",0.116242739442619,0.0536421176389818,4.69591085652851,0.0311880281180331,0.127351114815302,"EOAD_vs_CN",298,"study_8"
"RARRES2",0.0481418394690554,0.0403576866605781,1.42296046015783,0.234186083904069,0.49441396041307,"EOAD_vs_CN",298,"study_8"
"DPP6",0.140708058286333,0.0416466929229683,11.4150258313167,0.000854458962938621,0.00863952951415717,"EOAD_vs_CN",298,"study_8"
"NID2",0.00787523135847623,0.0695400475704938,0.0128249793887953,0.909935889741099,0.958064730190215,"EOAD_vs_CN",298,"study_8"
"CHL1",0.0745351820588001,0.061423074071841,1.47251435479057,0.226154079621319,0.4866896916175,"EOAD_vs_CN",298,"study_8"
