"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",-0.0487464107176471,0.0640546035735897,0.579141372797286,0.449888445478464,0.748454485451479,"LOD_vs_CN",94,"study_5"
"NFASC",-0.11676250677549,0.0406490271413136,8.25099850692238,0.00594891032781847,0.0489517957468471,"LOD_vs_CN",94,"study_5"
"ALDOA",0.255219026606863,0.0405444698985581,39.6244131064757,1.47232238368138e-08,9.31624680708737e-07,"LOD_vs_CN",94,"study_5"
"LSAMP",-0.0891973420872549,0.035966733703092,6.15037828044309,0.0157137184827335,0.0948508993941317,"LOD_vs_CN",94,"study_5"
"PARK7",0.239973849867647,0.0297802216538446,64.9339744854534,2.22812800927115e-11,2.55538431063285e-09,"LOD_vs_CN",94,"study_5"
"YWHAZ",0.54645732527451,0.0340317756734833,257.835839364042,2.07209666721502e-28,3.80229738433956e-25,"LOD_vs_CN",94,"study_5"
"CXCL16",0.0388969855911765,0.0420711306322593,0.854798054299072,0.358301959307417,0.662118927823878,"LOD_vs_CN",94,"study_5"
"CST7",-0.0523426939039216,0.0898188512959148,0.339607402507134,0.562146604612043,0.816737149218606,"LOD_vs_CN",94,"study_5"
"SELENBP1",-0.15518134644902,0.0489469281761748,10.051436854264,0.00223667608918322,0.0238622129282047,"LOD_vs_CN",94,"study_5"
"PROCR",-0.0114367680686275,0.0586201527954772,0.0380638519651153,0.845837967811281,0.950459232876969,"LOD_vs_CN",94,"study_5"
"NCAN",-0.0547072684568627,0.0628582001665066,0.757471293424962,0.387459690273949,0.692296525465137,"LOD_vs_CN",94,"study_5"
"NICOL1",-0.218924811722549,0.076570290819582,8.17465393998326,0.00571450683477825,0.0474485069765524,"LOD_vs_CN",94,"study_5"
"DPP7",-0.063361325962745,0.0901614886452925,0.493862859822115,0.484046478679612,0.774389963711497,"LOD_vs_CN",94,"study_5"
"ICOSLG",-0.0788542218901961,0.074694883654437,1.11446950877084,0.295318933143431,0.603237148370688,"LOD_vs_CN",94,"study_5"
"PAPLN",-0.0633414048715686,0.0471795262605533,1.80247077378908,0.182785873987637,0.46520399274246,"LOD_vs_CN",94,"study_5"
"FOLR2",-0.058186662132353,0.0482338323790649,1.45526923998258,0.232178818078619,0.537261199463134,"LOD_vs_CN",94,"study_5"
"GC",-0.075222333045098,0.0866059924336024,0.754393109058563,0.388255716898355,0.693044008276734,"LOD_vs_CN",94,"study_5"
"HBA1",0.241687754312745,0.383618607222026,0.396926380861573,0.530662574949401,0.802091365042633,"LOD_vs_CN",94,"study_5"
"IGLV3-19",0.0345928761441177,0.174330961294491,0.0393753379202062,0.843307125354988,0.950459232876969,"LOD_vs_CN",94,"study_5"
"FBLN5",0.0319260890833333,0.028262679929712,1.27604139085408,0.262341803377252,0.572410474669747,"LOD_vs_CN",94,"study_5"
"LAMP2",0.0509459622137255,0.0429410488093457,1.40758374561027,0.239632669456536,0.542871541299684,"LOD_vs_CN",94,"study_5"
"NUCB2",0.0127786402558824,0.0508139145466885,0.0632417650376312,0.802141398488592,0.932990125431187,"LOD_vs_CN",94,"study_5"
"PDGFB",-0.15194124659902,0.0418712700301029,13.1679783084271,0.000514269605833046,0.00754947781362912,"LOD_vs_CN",94,"study_5"
"ITIH2",-0.0408014929166667,0.125166759383496,0.106261047204334,0.745561899134368,0.909040587981107,"LOD_vs_CN",94,"study_5"
"CSF1R",-0.0408086630745098,0.0516884865420962,0.62332866927278,0.432579305625103,0.732275870394321,"LOD_vs_CN",94,"study_5"
"PGLYRP2",-0.0387384951784314,0.0933783998949327,0.172104662939401,0.679644360332922,0.878017607941269,"LOD_vs_CN",94,"study_5"
"IGHM",0.228056605082353,0.233464537935704,0.954208903140941,0.332295954419918,0.636495904342954,"LOD_vs_CN",94,"study_5"
"LAMA2",-0.0376523971078431,0.026918899284405,1.95645861475949,0.165865139010191,0.441745326681714,"LOD_vs_CN",94,"study_5"
"COL23A1",-0.0983514578882353,0.0636766015359264,2.38562320440974,0.127289771896941,0.372530672138575,"LOD_vs_CN",94,"study_5"
"APLP2",-0.0445218932284314,0.0595175202213433,0.559574082430884,0.457388407100706,0.753187086173663,"LOD_vs_CN",94,"study_5"
"AGA",0.0501754111068627,0.0503087666629636,0.994705542617949,0.322319991284305,0.62720804242492,"LOD_vs_CN",94,"study_5"
"CFI",-0.0808889125588235,0.0840465320754371,0.926271704000368,0.339431712699581,0.644112919135192,"LOD_vs_CN",94,"study_5"
"CD44",0.00588993396470588,0.0368004595300917,0.0256161800919597,0.873262491368086,0.964126007178357,"LOD_vs_CN",94,"study_5"
"IGSF8",-0.0168776455509804,0.0363823377738377,0.21520012581483,0.644787601076438,0.864883769515133,"LOD_vs_CN",94,"study_5"
"CNTNAP4",-0.0775509473490196,0.0572605818110522,1.83426762993091,0.180254158943908,0.460036692158652,"LOD_vs_CN",94,"study_5"
"C1QC",0.00834487022843133,0.0384537368967948,0.0470936198378683,0.829013862965262,0.946633751425797,"LOD_vs_CN",94,"study_5"
"C1R",0.0156342019362745,0.0309124829371079,0.255790054812924,0.614350403511351,0.851623541474521,"LOD_vs_CN",94,"study_5"
"CPN2",-0.0510776396843137,0.116713361034402,0.191522802834216,0.663081898531817,0.871998507715132,"LOD_vs_CN",94,"study_5"
"AMBP",-0.0176307180823529,0.093154710516407,0.0358203942042431,0.850492675958574,0.950459232876969,"LOD_vs_CN",94,"study_5"
"C5",0.0495166290931373,0.110673407032076,0.200177648987852,0.656071874215301,0.868296614431935,"LOD_vs_CN",94,"study_5"
"HEXA",0.0263126827735294,0.0589519303893741,0.199220579193627,0.657255584439214,0.868296614431935,"LOD_vs_CN",94,"study_5"
"DBI",0.0338307142245098,0.0307182258481209,1.21291418445245,0.274923060107683,0.588662561607466,"LOD_vs_CN",94,"study_5"
"C1QA",0.0254617005519608,0.0419932699840079,0.367633792276499,0.546716838383158,0.807035289523867,"LOD_vs_CN",94,"study_5"
