"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",-0.299884828618402,0.0757073955834121,15.6903408327625,9.92408441936676e-05,0.000943032029732189,"EOAD_vs_LOAD",235,"study_9"
"CXCL16",-0.150503113149606,0.0444243797472657,11.4775243010006,0.000836262586912217,0.00316196327240773,"EOAD_vs_LOAD",235,"study_9"
"NCAN",0.0277777628242202,0.0122948374220704,5.10444995467281,0.0247894351867641,0.0396011227108556,"EOAD_vs_LOAD",235,"study_9"
"DPP7",0.0606027946785508,0.071997915086365,0.708509150028275,0.400802689858206,0.433355192587806,"EOAD_vs_LOAD",235,"study_9"
"ICOSLG",-0.258043344769248,0.0616476020619801,17.5207603206582,4.03052331023444e-05,0.000573192008731531,"EOAD_vs_LOAD",235,"study_9"
"NUCB2",-0.324137955930592,0.0718805557739267,20.3346604711605,1.03038419294995e-05,0.000271362159636615,"EOAD_vs_LOAD",235,"study_9"
"PDGFB",-0.200295871661928,0.0657958839701347,9.26715749684922,0.00260568706949964,0.00705522897207741,"EOAD_vs_LOAD",235,"study_9"
"AMBP",-0.0669515573514872,0.0654569848033345,1.04618713381681,0.307476926365117,0.345911542160757,"EOAD_vs_LOAD",235,"study_9"
"SPARCL1",-0.216545368493949,0.0492822034862385,19.3071230122622,1.69515662558049e-05,0.000361068361248645,"EOAD_vs_LOAD",235,"study_9"
"AXL",-0.161853976439778,0.0586704661315112,7.61040326349918,0.00626627822349643,0.0137128485781309,"EOAD_vs_LOAD",235,"study_9"
"SPON1",-0.289661196349081,0.0884637057775139,10.7213724630541,0.00122128891889403,0.0041732813859534,"EOAD_vs_LOAD",235,"study_9"
"SPARC",-0.0715681655043019,0.02122206574889,11.3727229352252,0.000875309944446335,0.00321450031322533,"EOAD_vs_LOAD",235,"study_9"
"LYVE1",-0.266728445200787,0.0596776128531802,19.9763335698712,1.22793797586176e-05,0.000301789371759872,"EOAD_vs_LOAD",235,"study_9"
"CNDP1",-0.0903265261975061,0.0436293293025047,4.28621096618129,0.0395372805063876,0.0575497089831017,"EOAD_vs_LOAD",235,"study_9"
"PLTP",-0.149559202151429,0.057524428369156,6.75961025183512,0.00993994468472341,0.0196037797948712,"EOAD_vs_LOAD",235,"study_9"
"OMG",0.0181739951512832,0.018377838965722,0.97793937419602,0.324033567436556,0.362719912072747,"EOAD_vs_LOAD",235,"study_9"
"IGFBP6",-0.124862723993365,0.0684983360651358,3.32281044246213,0.0696296981246758,0.0925018234961909,"EOAD_vs_LOAD",235,"study_9"
"NPPC",-0.0733978468675272,0.0177885492426895,17.0249395825998,5.14835758541472e-05,0.000699957552570214,"EOAD_vs_LOAD",235,"study_9"
"PTN",0.0681928644582968,0.0415433314236113,2.69448162501683,0.102113397411289,0.128193439972129,"EOAD_vs_LOAD",235,"study_9"
"DCN",0.00305431155745151,0.0365939994455317,0.00696637608936462,0.933553647790751,0.93795720273316,"EOAD_vs_LOAD",235,"study_9"
"GALNT2",-0.140774148965369,0.0514433330323558,7.48837566422235,0.00669700313887068,0.0142646166857946,"EOAD_vs_LOAD",235,"study_9"
"CD99L2",-0.0800386164889186,0.0252038893907299,10.0847239794882,0.00170160360195671,0.00525277633647505,"EOAD_vs_LOAD",235,"study_9"
"CHI3L1",0.105817194512248,0.0200609044384895,27.8234812681421,3.06400465982352e-07,7.80810029328414e-05,"EOAD_vs_LOAD",235,"study_9"
"FAM3C",0.0277706426518662,0.0123481137160016,5.05790443516904,0.0254630485597608,0.0403744119843353,"EOAD_vs_LOAD",235,"study_9"
"CRTAC1",-0.383996539589531,0.077072037813452,24.823381243482,1.226060487494e-06,8.70502946120742e-05,"EOAD_vs_LOAD",235,"study_9"
"CTSH",-0.101180660004593,0.105170291750243,0.925569124085573,0.337039360047784,0.374553306209624,"EOAD_vs_LOAD",235,"study_9"
"TIMP1",-0.152908579193788,0.0519465515049789,8.66463478332251,0.00357480250985721,0.00888832219376947,"EOAD_vs_LOAD",235,"study_9"
"SELL",-0.170723731848572,0.0678886475619686,6.32402352550951,0.0125903247151697,0.0235930131759338,"EOAD_vs_LOAD",235,"study_9"
"TAFA5",-0.0245679480121019,0.0176086639035624,1.94663694051597,0.164582601638164,0.19649910235933,"EOAD_vs_LOAD",235,"study_9"
"TNFRSF21",-0.0271773960481188,0.0160450380590746,2.86902401411759,0.0917638541690017,0.11704012537723,"EOAD_vs_LOAD",235,"study_9"
"IGFBP7",-0.103860353440506,0.0407957249195893,6.48142176087646,0.0115710827280282,0.0219843431460258,"EOAD_vs_LOAD",235,"study_9"
"SEZ6L2",-0.0521792203452901,0.0263740251697663,3.91419392586044,0.0490588326267891,0.0696635423300405,"EOAD_vs_LOAD",235,"study_9"
"KIT",-0.288185597551254,0.0590807105576866,23.7932148041669,2.0043188101992e-06,0.000115502742432704,"EOAD_vs_LOAD",235,"study_9"
"IGFBP2",-0.0817783122499272,0.0419714503422088,3.79636825471163,0.0527378909698132,0.0739024393195409,"EOAD_vs_LOAD",235,"study_9"
"PRELP",-0.0925656747861625,0.0356369022236897,6.74683441927788,0.0100208883569118,0.0197026081848204,"EOAD_vs_LOAD",235,"study_9"
"ALCAM",-0.195655537093906,0.0613416821296335,10.1735593678302,0.00162400392726682,0.00511911803750119,"EOAD_vs_LOAD",235,"study_9"
"WFIKKN2",-0.153143019931614,0.0816516789861621,3.51774354706066,0.061990716496256,0.0842809954066118,"EOAD_vs_LOAD",235,"study_9"
"TGFBI",-0.241527298791703,0.0720619881583915,11.2336262030855,0.000937527027435985,0.00336561668837975,"EOAD_vs_LOAD",235,"study_9"
"DNER",-0.0139177957295118,0.0136732833160659,1.03608477257224,0.309837913132273,0.347955055345383,"EOAD_vs_LOAD",235,"study_9"
"CDH2",-0.171212875760134,0.0552865190190476,9.59034765420831,0.00219587440432969,0.0064365309374618,"EOAD_vs_LOAD",235,"study_9"
