"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",-0.13365840297479,0.0864901466648377,2.38813716956396,0.127923575547612,0.404730628774598,"EOAD_vs_CN",62,"study_5"
"NFASC",-0.107929424701681,0.0503943790689981,4.58686044976133,0.036305337157525,0.202035388947558,"EOAD_vs_CN",62,"study_5"
"ALDOA",0.299946882323529,0.0538320809613099,31.04605106502,1.1188775666848e-06,5.13285083716651e-05,"EOAD_vs_CN",62,"study_5"
"LSAMP",-0.0995355381134454,0.0467448301440721,4.53407986127418,0.0377569923067526,0.204377819713543,"EOAD_vs_CN",62,"study_5"
"PARK7",0.303862812689076,0.0361874285689717,70.5082051513141,1.38200241814108e-11,2.30543130662625e-09,"EOAD_vs_CN",62,"study_5"
"YWHAZ",0.597983115512605,0.0364697666023574,268.85113557711,3.15386479036565e-21,5.78734189032096e-18,"EOAD_vs_CN",62,"study_5"
"CXCL16",0.114172745012605,0.0438430044948616,6.78147662984851,0.011595739550392,0.0998975684270858,"EOAD_vs_CN",62,"study_5"
"CST7",-0.0639759467563025,0.112720480993791,0.322127481049904,0.572560394005768,0.820566455922413,"EOAD_vs_CN",62,"study_5"
"SELENBP1",-0.150252231453782,0.0565419851605103,7.06154541648315,0.0101565255197006,0.0909132894080515,"EOAD_vs_CN",62,"study_5"
"PROCR",-0.0543439828067227,0.0731787830482937,0.551483549848312,0.46097430372942,0.756714015544857,"EOAD_vs_CN",62,"study_5"
"NCAN",-0.0339064645378151,0.0783953471110661,0.187061512200345,0.666995433599812,0.860723610162478,"EOAD_vs_CN",62,"study_5"
"NICOL1",-0.262739588705882,0.110468833869263,5.65680870287422,0.0212790585265605,0.147545878394635,"EOAD_vs_CN",62,"study_5"
"DPP7",0.00583662007773111,0.100044752648875,0.00340356633932511,0.953698429235747,0.983475346192762,"EOAD_vs_CN",62,"study_5"
"ICOSLG",-0.0184979051092437,0.0843047868419162,0.0481438287107337,0.827070011910503,0.934570169434353,"EOAD_vs_CN",62,"study_5"
"PAPLN",0.0255730978403361,0.0541115424822896,0.223350460661052,0.638562288734997,0.850335123242902,"EOAD_vs_CN",62,"study_5"
"FOLR2",-0.0453000317752101,0.0636343934196072,0.506772682167914,0.479575561667094,0.766568950922576,"EOAD_vs_CN",62,"study_5"
"GC",-0.0697262845546218,0.11348957557906,0.377468837953336,0.541535120298557,0.802031433210534,"EOAD_vs_CN",62,"study_5"
