"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"HBA1",-0.0150958367615788,0.328984857402823,0.00210553548327182,0.96361602970817,0.979790662963698,"LOD_vs_CN",101,"study_6"
"IGLV3-19",-0.0022474779078947,0.116039856658813,0.000375125420742991,0.984613364937167,0.993058585524418,"LOD_vs_CN",101,"study_6"
"FBLN5",0.160861088278421,0.0432519222998673,13.8321973566298,0.000630403393815804,0.00659778211642823,"LOD_vs_CN",101,"study_6"
"LAMP2",0.295478124205263,0.0519476783795941,32.3532847813331,9.36595717282231e-07,4.35408102057484e-05,"LOD_vs_CN",101,"study_6"
"NUCB2",-0.328490567432632,0.0667335539664547,24.2302166968421,2.08596102264324e-05,0.00046331512047376,"LOD_vs_CN",101,"study_6"
"PDGFB",0.0130755736324675,0.0510347252865034,0.0656432294147427,0.799361955681241,0.912057391213927,"LOD_vs_CN",92,"study_6"
"ITIH2",-0.0305933366510527,0.13766102603241,0.0493891653788655,0.824969220881386,0.927510389506126,"LOD_vs_CN",101,"study_6"
"CSF1R",-0.0226027906010526,0.060653653504327,0.138870561449714,0.711212978425006,0.866370959092984,"LOD_vs_CN",101,"study_6"
"PGLYRP2",0.123320535354737,0.107489894057909,1.31624135904173,0.256712495364732,0.487625930457781,"LOD_vs_CN",101,"study_6"
"IGHM",-0.171932882662105,0.267693772955129,0.41251652607674,0.523913705835864,0.741933101527166,"LOD_vs_CN",101,"study_6"
"LAMA2",-0.0108437972305263,0.0353897486143211,0.0938875098845351,0.761055975722647,0.89228791523142,"LOD_vs_CN",101,"study_6"
"APLP2",-0.0958598642594737,0.0692780549757265,1.91461848328238,0.175104847898209,0.385133920730242,"LOD_vs_CN",101,"study_6"
"AGA",0.168781200258947,0.0859534615306551,3.85586126301764,0.0562798588978401,0.177450217565903,"LOD_vs_CN",101,"study_6"
"CFI",0.0675948130368421,0.0878580670915972,0.591920598580072,0.446025175556124,0.68113393883628,"LOD_vs_CN",101,"study_6"
"CD44",0.335225869465263,0.05288558316426,40.1791233141559,1.52114987275398e-07,1.16865713863332e-05,"LOD_vs_CN",101,"study_6"
"IGSF8",0.134315941342105,0.0374970038113078,12.8310437692789,0.000779659931172121,0.00746543187931322,"LOD_vs_CN",101,"study_6"
"CNTNAP4",-0.0386867401610527,0.057892434005638,0.446560859058298,0.50705120499915,0.731309782679149,"LOD_vs_CN",101,"study_6"
"C1QC",0.120931898692105,0.0577033776755885,4.39217132604906,0.0419171594295224,0.14496247029474,"LOD_vs_CN",101,"study_6"
"C1R",0.120466076104211,0.03535567530373,11.6094395710305,0.00154589977464089,0.012822629251067,"LOD_vs_CN",101,"study_6"
"CPN2",-0.0435429413721052,0.132707265193372,0.107657955175149,0.744522264639213,0.880650891724135,"LOD_vs_CN",101,"study_6"
"AMBP",0.239882133645789,0.105302298204718,5.18943535977817,0.0268139812063499,0.104894615325819,"LOD_vs_CN",101,"study_6"
"C5",0.0540093013105263,0.127772374607459,0.178674751182575,0.674402373062687,0.839232851431332,"LOD_vs_CN",101,"study_6"
"HEXA",-0.0806529788626316,0.0493743903735662,2.66831643962808,0.111467724414368,0.279228046496643,"LOD_vs_CN",101,"study_6"
"DBI",0.172753079094737,0.0430034288826948,16.1378406475926,0.000210364638114423,0.0027306422830567,"LOD_vs_CN",101,"study_6"
"C1QA",0.117176117618947,0.0466476441389492,6.3098462684878,0.0153862820898626,0.0711971710593411,"LOD_vs_CN",101,"study_6"
"NRXN3",-0.208753917380526,0.0603401433086175,11.9689649011359,0.00133098430818238,0.0115714252323584,"LOD_vs_CN",101,"study_6"
"C6",-0.0303934454447369,0.113652012181025,0.0715163945735222,0.79030675524154,0.90534281015922,"LOD_vs_CN",101,"study_6"
"CLEC3B",0.0317974007926316,0.0348929157581504,0.830440876480732,0.366406783944,0.607335954480976,"LOD_vs_CN",101,"study_6"
"SPARCL1",0.0139323854547369,0.070389773807439,0.0391770583209716,0.844163091252432,0.931446964439247,"LOD_vs_CN",101,"study_6"
"GAP43",0.0321598649,0.0589845040491006,0.29727101570171,0.588908465954016,0.776495035745323,"LOD_vs_CN",101,"study_6"
"MCAM",-0.143554915378947,0.0659063592012515,4.74440213858288,0.0360964365812314,0.131433108790313,"LOD_vs_CN",101,"study_6"
"SCG2",-0.258580324387895,0.0710525007465854,13.2443977911129,0.000785391209712655,0.00747617632483618,"LOD_vs_CN",101,"study_6"
"LMAN1",0.0484637191715789,0.0365624429310271,1.75696482857739,0.192072339439561,0.411699852508018,"LOD_vs_CN",101,"study_6"
"HBD",-0.205480510086316,0.219220252657278,0.87857718729665,0.354327023355169,0.595209848476456,"LOD_vs_CN",101,"study_6"
"ADGRB2",-0.369073285388421,0.140016759015383,6.94808591703458,0.0128183602312377,0.0623539896526296,"LOD_vs_CN",101,"study_6"
"LTBP4",-0.0229133423810526,0.0401048826287713,0.326424231105717,0.570583804830977,0.767383205015562,"LOD_vs_CN",101,"study_6"
"IGHG3",0.116342697713684,0.20196553706487,0.331836170001267,0.567556293734962,0.766641449620111,"LOD_vs_CN",101,"study_6"
"PON1",-0.0630134705373684,0.171620363934224,0.134812189405078,0.715449500399719,0.868884296050449,"LOD_vs_CN",101,"study_6"
"AXL",-0.02018189086,0.0351004194859465,0.33059714063262,0.568239740885766,0.766641449620111,"LOD_vs_CN",101,"study_6"
"CADM1",-0.0862845971810526,0.0470281643056445,3.36628202573847,0.0745358000810272,0.21487806058632,"LOD_vs_CN",101,"study_6"
"APOD",0.174233708761053,0.0649700946579389,7.19179605740662,0.0105154741847346,0.0545985270007389,"LOD_vs_CN",101,"study_6"
"SPON1",0.0316155448973684,0.0413614736126058,0.584264280474864,0.449014982639919,0.682963858004622,"LOD_vs_CN",101,"study_6"
"MGAT1",0.227274606437895,0.0522289160125695,18.9356319682855,8.89914302138529e-05,0.0014180266170672,"LOD_vs_CN",101,"study_6"
"SERPINF2",-0.110200570506316,0.100318828943839,1.20670962843259,0.277391433841531,0.51200874999928,"LOD_vs_CN",101,"study_6"
"CP",-0.0212033598131579,0.0950490569256577,0.0497638236197589,0.824349978216827,0.927510389506126,"LOD_vs_CN",101,"study_6"
"PCSK1",-0.281955523422105,0.104469025767822,7.28427149244941,0.0107881053125591,0.0552959551789887,"LOD_vs_CN",101,"study_6"
"CPB2",0.0968980714257895,0.0904750383000746,1.14702455552906,0.289073490467969,0.522948332529836,"LOD_vs_CN",101,"study_6"
"SPARC",-0.115426919996842,0.0595748142089338,3.75395291726082,0.0609055332138811,0.187020216427878,"LOD_vs_CN",101,"study_6"
"LYVE1",0.130709017333158,0.0613715272617826,4.53604377641293,0.0389368338901169,0.138495962537978,"LOD_vs_CN",101,"study_6"
"IGKC",-0.038792552181579,0.122076074580711,0.100980052986282,0.751864449223369,0.885667079550687,"LOD_vs_CN",101,"study_6"
"IGHG4",0.0850454558242105,0.272114048300904,0.0976787963752196,0.755930389950589,0.888362639336406,"LOD_vs_CN",101,"study_6"
"CNDP1",0.202575554802105,0.0678315594444761,8.91888308290132,0.00488785300876876,0.0299112157286124,"LOD_vs_CN",101,"study_6"
"EFNB2",-0.0373322348036842,0.0387169287162802,0.929749984125224,0.341272402814678,0.584078367488478,"LOD_vs_CN",101,"study_6"
"PRRT2",-0.00291403435680752,0.0599848343531533,0.00235996959603459,0.961523247588071,0.979332706266414,"LOD_vs_CN",95,"study_6"
"RNASET2",0.124129965865789,0.0602083185889203,4.25050247969083,0.0479133752587229,0.158050886373246,"LOD_vs_CN",101,"study_6"
"PNOC",-0.325001316250526,0.0759857293768949,18.2938943490756,0.000123881623893589,0.00186195012152846,"LOD_vs_CN",101,"study_6"
"PLTP",0.197974645851579,0.049170508739101,16.210997771185,0.000234464703971753,0.00294776693861343,"LOD_vs_CN",101,"study_6"
"ATRN",0.0712960574589474,0.0416478120894284,2.93053320832888,0.092906788777726,0.248955322743531,"LOD_vs_CN",101,"study_6"
"LGALS1",0.212551001102105,0.0440400890935588,23.2932416317788,1.19623865569578e-05,0.000298910134091984,"LOD_vs_CN",101,"study_6"
"OMG",0.0404884964836842,0.0501071687954736,0.652925410235064,0.422786884732212,0.660274205140384,"LOD_vs_CN",101,"study_6"
"FAT2",-0.239483247435789,0.0933833473297781,6.5767510513718,0.0150061976091966,0.0700873575251961,"LOD_vs_CN",101,"study_6"
"AHSG",0.0167789609342105,0.119290930978854,0.0197840531412914,0.88876177879615,0.948426333910393,"LOD_vs_CN",101,"study_6"
"IGFBP6",0.0643805554015789,0.0497859482155208,1.67222946618291,0.202594988199234,0.420984803960778,"LOD_vs_CN",101,"study_6"
"CFHR2",0.206349551655263,0.135812504386948,2.30848758795102,0.134894916574686,0.32216838498542,"LOD_vs_CN",101,"study_6"
"IGHV3-72",-0.198054550248421,0.158561222028706,1.56018350057902,0.218206294206891,0.438386313688016,"LOD_vs_CN",101,"study_6"
"NPPC",-0.170977582788421,0.0539347551535072,10.0494182764762,0.00303683519527218,0.0208612836953577,"LOD_vs_CN",101,"study_6"
"CPE",0.00823700975736841,0.060562028185636,0.0184985777340143,0.892453991913437,0.94980518757239,"LOD_vs_CN",101,"study_6"
"HSPA8",0.0597056459494737,0.0501348191241626,1.41824707880226,0.240564405203932,0.466881792235593,"LOD_vs_CN",101,"study_6"
"C4BPA",-0.0366920626194736,0.182683529248504,0.0403408891094641,0.841621087589451,0.930679462321277,"LOD_vs_CN",101,"study_6"
"VTN",-0.0620434894668421,0.112205124499562,0.305750409352247,0.583123046554289,0.772473803884707,"LOD_vs_CN",101,"study_6"
"SEMA6A",-0.0227794468447368,0.0481548421524001,0.223772348836869,0.639064741642857,0.815766550794426,"LOD_vs_CN",101,"study_6"
"WFDC1",-0.493990422776842,0.0923324096200853,28.6238942729177,2.51096797730254e-06,9.47061318231655e-05,"LOD_vs_CN",101,"study_6"
"NPTX1",-0.340758686120526,0.0660613270494227,26.6072066624432,6.90068885409643e-06,0.000209007227565739,"LOD_vs_CN",101,"study_6"
"PTN",-0.203149462437368,0.0753065930839839,7.27721748486701,0.010447731531751,0.0543880607603392,"LOD_vs_CN",101,"study_6"
"DCN",-0.188150767321579,0.0614590175055018,9.37218302373774,0.00389416298994216,0.025071033173633,"LOD_vs_CN",101,"study_6"
"MEGF10",0.147207242925263,0.0467471780946903,9.9162520748881,0.00265324374800385,0.0190785404757543,"LOD_vs_CN",101,"study_6"
"PSAP",0.00807149962526316,0.0483620765545366,0.0278547061653775,0.868347330784861,0.939883233489296,"LOD_vs_CN",101,"study_6"
"GGH",-0.130103355896842,0.0593180771933255,4.81064011188343,0.0341305757923088,0.126707349110933,"LOD_vs_CN",101,"study_6"
"F10",0.0475821753457895,0.0712397403982641,0.446112024908183,0.507857554491918,0.731631277926701,"LOD_vs_CN",101,"study_6"
"KRT2",1.01216247368474e-05,0.421886845002654,5.75583712237666e-10,0.999980974618466,0.999980974618466,"LOD_vs_CN",101,"study_6"
"GALNT2",0.00454772165105263,0.0243290964127328,0.0349410371298723,0.852558457728105,0.934562658185985,"LOD_vs_CN",101,"study_6"
"NTNG1",-0.234712989657368,0.0537981555335903,19.0344125654522,8.93803670587631e-05,0.0014180266170672,"LOD_vs_CN",101,"study_6"
"CD55",0.0654345318121053,0.0544941320496502,1.44183153228519,0.238252027208357,0.464196688488797,"LOD_vs_CN",101,"study_6"
"CD99L2",-0.0038936179468421,0.0650377609511783,0.00358406194533418,0.952584248353302,0.97502094851933,"LOD_vs_CN",101,"study_6"
"IGHA1",-0.0318748399100001,0.157558728391398,0.0409271110852704,0.840307255457012,0.930679462321277,"LOD_vs_CN",101,"study_6"
"ACYP2",-0.00148273994000001,0.0477819567259824,0.000962946393635558,0.975416976460505,0.986271388945144,"LOD_vs_CN",101,"study_6"
"EFEMP2",0.0591802647963158,0.0394731671716119,2.24775959559367,0.141738909045831,0.332944863904366,"LOD_vs_CN",101,"study_6"
"CHI3L1",1.01405557010368,0.110402154139328,84.3661858265279,2.19435383201639e-11,1.46217110340025e-08,"LOD_vs_CN",101,"study_6"
"FAM3C",-0.0388575777342105,0.0579640800431332,0.449400502779015,0.506811682668063,0.731309782679149,"LOD_vs_CN",101,"study_6"
"CRTAC1",0.00226120347789471,0.0489192317321945,0.00213658430458603,0.963399015395861,0.979790662963698,"LOD_vs_CN",101,"study_6"
"IL6ST",-0.0319296971157895,0.0471014189391294,0.459538197734792,0.502361800439795,0.727696550057355,"LOD_vs_CN",101,"study_6"
"CTSH",0.113054499001579,0.086044618040453,1.72634772745624,0.193403914915925,0.411729953053178,"LOD_vs_CN",101,"study_6"
"SEMA6D",-0.0333545443589474,0.0473936433091932,0.495301716814764,0.4868566543187,0.715081889774491,"LOD_vs_CN",101,"study_6"
"TIMP1",0.0969014263573684,0.0465892058961759,4.32603195837385,0.0451821696567132,0.152037079652996,"LOD_vs_CN",101,"study_6"
"IDS",-0.00533062013210528,0.0467271109289187,0.0130142040041538,0.909705317988254,0.955321071001604,"LOD_vs_CN",101,"study_6"
"SELL",-0.170271835397895,0.0656799266382049,6.7207898649423,0.0123977178921138,0.0610419656806293,"LOD_vs_CN",101,"study_6"
"PROS1",0.0835127091194737,0.0552960957276925,2.28095232431658,0.138518574914434,0.32720907943077,"LOD_vs_CN",101,"study_6"
"CYCS",0.0865604838742105,0.040554546295762,4.55575391207765,0.0391873483672278,0.139139448287901,"LOD_vs_CN",101,"study_6"
"ADAMTS4",-0.0357957925131579,0.0375971965332018,0.906469172270453,0.34550709782349,0.58917429902499,"LOD_vs_CN",101,"study_6"
"NELL2",-0.167525868882632,0.0792799871414307,4.46515579046624,0.0421651821463149,0.145074353030092,"LOD_vs_CN",101,"study_6"
"TAFA5",0.0184722571931579,0.051965971326087,0.126357735672057,0.724164181363012,0.872078371155285,"LOD_vs_CN",101,"study_6"
"TNFRSF21",-0.117971970053684,0.0558628805445544,4.45975510734812,0.0419495103209923,0.14496247029474,"LOD_vs_CN",101,"study_6"
"IGKV1D-33",0.0500498232589475,0.119049625769784,0.176745769401862,0.675699501949854,0.839232851431332,"LOD_vs_CN",101,"study_6"
"CTSB",0.128009693916842,0.0550782156906416,5.40164443720537,0.0256671510005155,0.101601257128773,"LOD_vs_CN",101,"study_6"
"LAMP1",0.188213998672105,0.0375749949338536,25.0903073682643,8.59298410263788e-06,0.000245391074588188,"LOD_vs_CN",101,"study_6"
"IGFBP7",-0.252609923343684,0.0939384174898046,7.2312659592151,0.0106691671577196,0.0549682091450552,"LOD_vs_CN",101,"study_6"
"SEZ6L2",-0.07041880626,0.0565303968920567,1.55171960814526,0.220706861380619,0.441193015899857,"LOD_vs_CN",101,"study_6"
"COL3A1",-0.180896862491053,0.0587472526329808,9.48171607312239,0.0037238582856151,0.0242475332669205,"LOD_vs_CN",101,"study_6"
"KIT",-0.0450134190084211,0.0681042742462368,0.436852941037731,0.51294066008668,0.736086417453894,"LOD_vs_CN",101,"study_6"
"HSPG2",0.210614848699474,0.0400084421025229,27.7124352625564,7.08609267146612e-06,0.000211419391794937,"LOD_vs_CN",101,"study_6"
"IGFBP2",0.103903835857895,0.0513574755373402,4.0931327099244,0.0508371476284187,0.16390880340195,"LOD_vs_CN",101,"study_6"
"PRELP",0.0230157558652632,0.0627731828490419,0.134431853049596,0.71628892856941,0.86937557268382,"LOD_vs_CN",101,"study_6"
"C1QB",0.160829278031053,0.0521497730002141,9.5109824449013,0.00356777610175992,0.0233835554997314,"LOD_vs_CN",101,"study_6"
"GDA",-0.0817784782010526,0.0739184263695584,1.22397521536039,0.276871173505793,0.511520772493605,"LOD_vs_CN",101,"study_6"
"NTM",-0.0515003885031579,0.0546375520950943,0.888461357183441,0.351561138072089,0.592555408942754,"LOD_vs_CN",101,"study_6"
"NECTIN1",-0.0310121086247368,0.0582878638585901,0.283078127324514,0.598378774438012,0.78333933863889,"LOD_vs_CN",101,"study_6"
"ALCAM",0.0306205076157895,0.0341134209814527,0.805701597028984,0.373551321585954,0.615098098723494,"LOD_vs_CN",101,"study_6"
"APOC3",-0.170611784902105,0.147301139110997,1.34154684509606,0.252604280333921,0.481368881208301,"LOD_vs_CN",101,"study_6"
"WFIKKN2",-0.0574021297794737,0.0966331108642402,0.352861349615669,0.556433958937661,0.759775603768022,"LOD_vs_CN",101,"study_6"
"TGFBI",0.0358197755905263,0.0498961708018715,0.515360686476375,0.477580947642977,0.70793462118212,"LOD_vs_CN",101,"study_6"
"DNER",-0.00113223013421052,0.0497065715121249,0.000518849976031011,0.98195004457108,0.990872356939721,"LOD_vs_CN",101,"study_6"
"CDH2",0.0377213968121053,0.0463029355350267,0.663679619415818,0.420021370770562,0.658527623663022,"LOD_vs_CN",101,"study_6"
"C1S",0.164812951313684,0.0304126166070449,29.3680491664727,3.4641251341691e-06,0.000123656895414358,"LOD_vs_CN",101,"study_6"
"CHGB",-0.360684676777368,0.0672884578400223,28.7325541982118,5.18169749227389e-06,0.000161847082610242,"LOD_vs_CN",101,"study_6"
"ALDOC",0.0801118378094737,0.0485579881892748,2.72189908323806,0.107082880349459,0.270960351669075,"LOD_vs_CN",101,"study_6"
"LYNX1",-0.0215515038873684,0.0541766664742958,0.158245221287508,0.693021487215429,0.85304800058106,"LOD_vs_CN",101,"study_6"
"ICAM5",-0.0350346979742105,0.0664671951544986,0.277831862947897,0.600599581630748,0.785218158064006,"LOD_vs_CN",101,"study_6"
"HPX",0.0927268032121053,0.0889817121935826,1.08594807233863,0.302660428453457,0.536150579117142,"LOD_vs_CN",101,"study_6"
"LAMB1",-0.0807794023842105,0.0307774616345434,6.88867466418086,0.0125276143858355,0.0613791695031501,"LOD_vs_CN",101,"study_6"
"MOG",0.21265368972,0.0516618532239722,16.9436075054542,0.000192117944807138,0.00257747497764744,"LOD_vs_CN",101,"study_6"
"STC2",-0.0291989471036842,0.0447214330606057,0.42628785456178,0.517623730292892,0.73803840003958,"LOD_vs_CN",101,"study_6"
"CHGA",-0.0710847347047368,0.124551898508604,0.325725673213561,0.572150334056151,0.767383205015562,"LOD_vs_CN",101,"study_6"
"HYOU1",-0.0349657169378947,0.0276781526992664,1.59591836699728,0.212224789004934,0.430301368773759,"LOD_vs_CN",101,"study_6"
"IGHG2",-0.171212486684211,0.162406885781291,1.11137850438888,0.297739893807016,0.531386467353231,"LOD_vs_CN",101,"study_6"
"ITIH5",-0.032531610571579,0.0403820259801565,0.648985392806764,0.425349606902682,0.662207059344596,"LOD_vs_CN",101,"study_6"
"GPI",0.321608083264737,0.0512935055966649,39.3123629318459,2.05160437370045e-07,1.37372514094248e-05,"LOD_vs_CN",101,"study_6"
"APCS",-0.00136313126157894,0.157503345985179,7.49024092482576e-05,0.993129142084176,0.996619053728046,"LOD_vs_CN",101,"study_6"
"MST1",-0.0202724340710527,0.117565329135746,0.0297339950860146,0.863929611627048,0.937229829560862,"LOD_vs_CN",101,"study_6"
"GPR158",-0.241590011775263,0.0751287360190388,10.3406011096848,0.00283718772788077,0.0199001342738023,"LOD_vs_CN",101,"study_6"
"HP",0.189952798463158,0.295007623886468,0.414595814183866,0.522657747604421,0.741933101527166,"LOD_vs_CN",101,"study_6"
"COL18A1",0.117522894027368,0.0461810687643489,6.47615144145607,0.0151510672423994,0.0704348451571078,"LOD_vs_CN",101,"study_6"
"RTN4R",-0.221325642636842,0.050154121858797,19.4737776147734,6.60415830942836e-05,0.00114797499656933,"LOD_vs_CN",101,"study_6"
"GRIA4",-0.0812076758673684,0.0765481145864263,1.12544730630198,0.294805366351921,0.529484211444286,"LOD_vs_CN",101,"study_6"
"MEGF8",0.00979757843842105,0.0535456906635266,0.0334802312260007,0.855656049519779,0.934562658185985,"LOD_vs_CN",101,"study_6"
"SERPIND1",-0.00768168860526315,0.0723164381276975,0.0112833833027327,0.915964209643576,0.957141900197339,"LOD_vs_CN",101,"study_6"
"COCH",0.00180741102210526,0.0760217751247942,0.000565246445880188,0.981164141781371,0.990579353242909,"LOD_vs_CN",101,"study_6"
"CBLN1",-0.241311821908421,0.0900256294104351,7.18496843238397,0.010935474340859,0.0557653398147376,"LOD_vs_CN",101,"study_6"
"CD59",0.0258092016805263,0.0460074763998629,0.314696794083812,0.577753588245397,0.769952948601698,"LOD_vs_CN",101,"study_6"
"KRT10",0.0795158474721053,0.440155359623894,0.032635885064658,0.857502466737738,0.934562658185985,"LOD_vs_CN",101,"study_6"
"ATP6AP1",-0.149752210728421,0.0510799066015654,8.59500820950627,0.00569217323817546,0.0339661322480978,"LOD_vs_CN",101,"study_6"
"SERPINI1",-0.210417486808421,0.0534437094483519,15.5013838244343,0.000255584166765211,0.00315378240347936,"LOD_vs_CN",101,"study_6"
"TGFBR3",0.155025890600526,0.0317109321513771,23.899590136811,1.70309551849879e-05,0.000386873629713532,"LOD_vs_CN",101,"study_6"
"PTPRG",-0.0743099071405263,0.0333181306790147,4.9743023905957,0.0309761718290288,0.11768560136547,"LOD_vs_CN",101,"study_6"
"CLSTN2",-0.150214366347368,0.0367939339801536,16.6675010342997,0.000176578924395635,0.00245125881851996,"LOD_vs_CN",101,"study_6"
"ART3",0.0810813073247368,0.0519885121490121,2.43235358657782,0.126296537317023,0.306391720991176,"LOD_vs_CN",101,"study_6"
"KRT1",-0.145589157444737,0.493362542514409,0.0870814633153157,0.769260556546637,0.895603874511781,"LOD_vs_CN",101,"study_6"
"L1CAM",-0.163989369478947,0.0547217501664183,8.98072574762402,0.00480500584875131,0.0296456996655983,"LOD_vs_CN",101,"study_6"
"NRXN2",-0.179429640880526,0.0508756618695212,12.4385063248961,0.00103867594254989,0.00933581289536606,"LOD_vs_CN",101,"study_6"
"B2M",0.33396675781,0.0626076606572948,28.4545372768013,1.70558785479222e-06,6.81894024345929e-05,"LOD_vs_CN",101,"study_6"
"C3",0.101855487289474,0.0873133642794467,1.36084109868039,0.249508959693365,0.47754989473159,"LOD_vs_CN",101,"study_6"
"APLP1",-0.0696689036142105,0.0572192658415525,1.48249552002013,0.230247874957632,0.453108736588221,"LOD_vs_CN",101,"study_6"
"LUM",0.161174402453684,0.0775184269616224,4.32297013305987,0.0441892475857819,0.150228411435337,"LOD_vs_CN",101,"study_6"
"BCAN",0.0353549774921053,0.04577762352209,0.596478293530938,0.444076909472429,0.678677172809927,"LOD_vs_CN",101,"study_6"
"CARTPT",-0.04227272319,0.0666818889569598,0.401887652858574,0.53017442383525,0.745229802861279,"LOD_vs_CN",101,"study_6"
"B3GNT2",-0.0773180495226316,0.0253379861260137,9.31145591321701,0.00390049590645315,0.025071033173633,"LOD_vs_CN",101,"study_6"
"NBL1",-0.0660733665894737,0.0531291248070348,1.54663398034628,0.221983564688647,0.442859426958688,"LOD_vs_CN",101,"study_6"
"PKM",0.212342854187368,0.0571815349916112,13.7899814592285,0.000636482543038613,0.00662671147674056,"LOD_vs_CN",101,"study_6"
"RBP4",0.135894180666316,0.0820123341016517,2.74563861743053,0.104779756482392,0.266481848865523,"LOD_vs_CN",101,"study_6"
"LRG1",0.233929742555263,0.124969210416147,3.5040059424881,0.0681605349857094,0.200667024206824,"LOD_vs_CN",101,"study_6"
"SOD1",0.0776935410957895,0.0524410365476196,2.19496347295815,0.146955442343848,0.341983619610423,"LOD_vs_CN",101,"study_6"
"AGRN",-0.00656855234105264,0.0326448044000145,0.040486588939481,0.841517188557719,0.930679462321277,"LOD_vs_CN",101,"study_6"
"SPOCK3",-0.0265510575089474,0.0348387122363487,0.580817187743383,0.449956678835461,0.682963858004622,"LOD_vs_CN",101,"study_6"
"COL1A1",-0.137815552785789,0.056711416910022,5.90548358500712,0.0194238106993831,0.083862197814399,"LOD_vs_CN",101,"study_6"
"COL6A3",0.102507027742632,0.0362666698160878,7.98899088018643,0.00772466888978223,0.043620376018855,"LOD_vs_CN",101,"study_6"
"DDR1",0.0812939269515789,0.0492998036726266,2.71910404699917,0.105504825174574,0.267644854725853,"LOD_vs_CN",101,"study_6"
"PTPRD",0.0769860972178947,0.0358401571660881,4.61407656306631,0.0375314007106249,0.134909948503601,"LOD_vs_CN",101,"study_6"
"GASK1B",0.104511345785789,0.0564479803011214,3.42791516385013,0.0736660230829465,0.213400964253151,"LOD_vs_CN",101,"study_6"
"TPP1",-0.167314682766316,0.0663428759025027,6.36032812121257,0.0137656435732299,0.0655671778588587,"LOD_vs_CN",101,"study_6"
"VSTM2A",-0.0290839256478947,0.102480531620635,0.0805421673562392,0.778433247370919,0.89838362250024,"LOD_vs_CN",101,"study_6"
"CLIC4",0.379185663687895,0.0750654430968375,25.5166533229469,1.03564755051147e-05,0.000272402559667425,"LOD_vs_CN",101,"study_6"
"AEBP1",-0.0185790625389474,0.0560672210645679,0.1098068747204,0.742322815746812,0.880650891724135,"LOD_vs_CN",101,"study_6"
"FGA",0.195701353495263,0.157038059498985,1.55302275257301,0.219194459255526,0.439488188617649,"LOD_vs_CN",101,"study_6"
"HBB",-0.0804656995494737,0.383767593557026,0.0439627635477143,0.834877598014285,0.929290769615631,"LOD_vs_CN",101,"study_6"
"SCG5",-0.106000610962632,0.0606669565390602,3.05289818111839,0.088949157571872,0.241917504743091,"LOD_vs_CN",101,"study_6"
"ZP2",-0.607549407330526,0.0943626454379182,41.4536701722905,5.85208064483274e-08,5.84915460451033e-06,"LOD_vs_CN",101,"study_6"
"SLITRK1",-0.15689564196,0.0791468234128941,3.9296582521783,0.0557175551359939,0.176301144017518,"LOD_vs_CN",101,"study_6"
