"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.319405258734936,0.064401308034675,24.5977140081572,1.06959066908365e-06,4.00781915415462e-05,"EOD_vs_CN",435,"study_8"
"CXCL16",0.0504057965605771,0.0408220089734984,1.52465722757112,0.217607600096152,0.48467147294143,"EOD_vs_CN",435,"study_8"
"NCAN",-0.0191721966637814,0.00857875767828608,4.99453371637077,0.0259870329256439,0.142704654945131,"EOD_vs_CN",435,"study_8"
"DPP7",0.100941452772756,0.064865058563358,2.42168400197606,0.120424734918757,0.354016686791189,"EOD_vs_CN",435,"study_8"
"ICOSLG",-0.0610461996041671,0.0451217364813279,1.83039851619463,0.176793695639203,0.423872408025307,"EOD_vs_CN",435,"study_8"
"NUCB2",-0.0517586872948717,0.0553027278791671,0.875938062793117,0.349851221408599,0.645444740940495,"EOD_vs_CN",435,"study_8"
"PDGFB",0.0327200664673077,0.0391973964629623,0.696809256383035,0.404355805541679,0.690548654504155,"EOD_vs_CN",435,"study_8"
"AMBP",-0.0186431176384616,0.0459003073022523,0.164970349198638,0.684830844428824,0.888783616733763,"EOD_vs_CN",435,"study_8"
"SPARCL1",-0.0262148783746792,0.0394490043892603,0.441594443646632,0.506722033905867,0.762969701607664,"EOD_vs_CN",435,"study_8"
"AXL",0.0495583521323724,0.0461424193467844,1.15354088228347,0.283465531840704,0.578742127508105,"EOD_vs_CN",435,"study_8"
"SPON1",0.156688410862179,0.0654165635103629,5.73717768052261,0.0170758549261817,0.112137315339977,"EOD_vs_CN",435,"study_8"
"SPARC",-0.00053884184134656,0.0149272450079885,0.00130305666151292,0.971221502066118,0.98550988492223,"EOD_vs_CN",435,"study_8"
"LYVE1",-0.0416122808253205,0.0472701527672726,0.774941697486837,0.379234105654103,0.66732631298802,"EOD_vs_CN",435,"study_8"
"CNDP1",0.0213990659955128,0.0432821982147605,0.244439291951596,0.621278185960649,0.842030222248794,"EOD_vs_CN",435,"study_8"
"PLTP",0.0443225115750001,0.0473655042033417,0.875637585549134,0.35000253305557,0.645444740940495,"EOD_vs_CN",435,"study_8"
"OMG",-0.0305209570570515,0.0174872008044799,3.04618097620071,0.0819161671217179,0.273196850557771,"EOD_vs_CN",435,"study_8"
"IGFBP6",-0.0193175903618599,0.0525509007552704,0.135128070602314,0.713361847748434,0.899197948344605,"EOD_vs_CN",435,"study_8"
"NPPC",0.00776420134070577,0.0165684512297147,0.219598692728269,0.639591193041303,0.85473960219674,"EOD_vs_CN",435,"study_8"
"PTN",-0.0474309017519232,0.0244407309073035,3.76612199637409,0.0529893689865024,0.214230686634621,"EOD_vs_CN",435,"study_8"
"DCN",0.042887011491346,0.0261972624948139,2.68003055224891,0.102343241124046,0.318012900468377,"EOD_vs_CN",435,"study_8"
"GALNT2",0.0152972003647436,0.0357127103114536,0.183475588104119,0.668628011614914,0.877825569295275,"EOD_vs_CN",435,"study_8"
"CD99L2",-0.0133855366564104,0.0235705990258107,0.322500457967861,0.570421728109812,0.812882865337696,"EOD_vs_CN",435,"study_8"
"CHI3L1",-0.0145770644038468,0.015091832334116,0.932945344368207,0.334707382150278,0.625761939368879,"EOD_vs_CN",435,"study_8"
"FAM3C",-0.00254516565737184,0.00861460985180537,0.0872892741748779,0.767799871060265,0.915896100871514,"EOD_vs_CN",435,"study_8"
"CRTAC1",-0.0221885457903848,0.0622662533785483,0.126984937902298,0.721762868534414,0.901183289454746,"EOD_vs_CN",435,"study_8"
"CTSH",-0.0630667279240384,0.0808855868786703,0.60793663668618,0.436000950440986,0.710184643780703,"EOD_vs_CN",435,"study_8"
"TIMP1",0.0119607549855774,0.0391207890632885,0.09347639955208,0.75996094300328,0.9082460050527,"EOD_vs_CN",435,"study_8"
"SELL",0.0705808688929483,0.0519665874192148,1.84469939189185,0.175158723111293,0.423872408025307,"EOD_vs_CN",435,"study_8"
"TAFA5",-0.0141666340705129,0.0173641424914783,0.66562047090254,0.415119834705206,0.69770800714305,"EOD_vs_CN",435,"study_8"
"TNFRSF21",-0.0244460563846154,0.0165118785999106,2.19191972283728,0.139480556952972,0.376479299911199,"EOD_vs_CN",435,"study_8"
"IGFBP7",-0.0477396806282044,0.0289984939762787,2.71024237611862,0.100514921640932,0.315770644232319,"EOD_vs_CN",435,"study_8"
"SEZ6L2",-0.00285181510288457,0.022848115038279,0.0155790860401743,0.900729757899628,0.957871211656198,"EOD_vs_CN",435,"study_8"
"KIT",-0.0293262672243593,0.0537665627366748,0.297501410291187,0.585781711558512,0.829206556139494,"EOD_vs_CN",435,"study_8"
"IGFBP2",-0.0320663089108972,0.0373288380543824,0.737919523108499,0.390804900217542,0.683908575380698,"EOD_vs_CN",435,"study_8"
"PRELP",-0.0164401018249993,0.0327173511696237,0.252494972519024,0.615579743771431,0.837872429022226,"EOD_vs_CN",435,"study_8"
"ALCAM",0.0341948849942311,0.0501467585940667,0.464982451143048,0.495719903698132,0.758677558458501,"EOD_vs_CN",435,"study_8"
"WFIKKN2",-0.0630533066455126,0.0650170352953554,0.940505650437177,0.332712224408738,0.625184917251817,"EOD_vs_CN",435,"study_8"
"TGFBI",0.00184699555993539,0.0534903938391912,0.00119228508676819,0.972471847317171,0.98550988492223,"EOD_vs_CN",435,"study_8"
"DNER",0.00338509077243465,0.0124215316385098,0.0742660521350428,0.785354024840563,0.91793998656094,"EOD_vs_CN",435,"study_8"
"CDH2",0.00775344332564099,0.0443470619941203,0.0305674723115114,0.861297184743,0.93307195013825,"EOD_vs_CN",435,"study_8"
"MOG",-0.0309406833326928,0.0201852333046868,2.3495909194178,0.126375253180205,0.354016686791189,"EOD_vs_CN",435,"study_8"
"COL18A1",0.0318501687541666,0.0471427032209063,0.456451366617755,0.499660454353118,0.758677558458501,"EOD_vs_CN",435,"study_8"
"RTN4R",-0.0795655354246803,0.0336109145571226,5.60388635843675,0.018364565816055,0.115040294834992,"EOD_vs_CN",435,"study_8"
"COCH",0.196524155169231,0.0746700125335285,6.9269081264809,0.00881765195161994,0.0704010106244432,"EOD_vs_CN",435,"study_8"
"CD59",0.00734768561378196,0.0405559496863668,0.0328240360137448,0.856320971405522,0.932438391086013,"EOD_vs_CN",435,"study_8"
"TGFBR3",0.0328539695782051,0.0546967017965155,0.360789112057821,0.548402922370387,0.793937867158947,"EOD_vs_CN",435,"study_8"
"CLSTN2",-0.048004826046153,0.0409861038878245,1.37181809622186,0.242183368793,0.516184955879872,"EOD_vs_CN",435,"study_8"
"APLP1",-0.0314214868958338,0.0230799418848852,1.85346352155482,0.174151026848366,0.423872408025307,"EOD_vs_CN",435,"study_8"
"BCAN",0.00249891001442393,0.00727541293008795,0.117973900869595,0.73141563681021,0.901183289454746,"EOD_vs_CN",435,"study_8"
"NBL1",0.0179104997503208,0.023704407740559,0.570896249941463,0.450325972861553,0.718941465445637,"EOD_vs_CN",435,"study_8"
"SOD1",0.0975342533233974,0.0314576081743016,9.61308826081589,0.00206117107294084,0.0252493456435253,"EOD_vs_CN",435,"study_8"
"COL1A1",-0.0224303262025645,0.0353616360168836,0.402352292285807,0.526228794696217,0.77236806963477,"EOD_vs_CN",435,"study_8"
"DDR1",-0.0201424081458335,0.0352557823208265,0.326408959876263,0.568083654923317,0.812882865337696,"EOD_vs_CN",435,"study_8"
"TPP1",-0.0223379669012829,0.0487294880489724,0.210137513354631,0.646922042046307,0.855474684092284,"EOD_vs_CN",435,"study_8"
"KLK6",-0.0196168104743588,0.0194490531259761,1.01732535160603,0.313769138957242,0.607510460534235,"EOD_vs_CN",435,"study_8"
"PCOLCE",-0.000529451589743601,0.0477762563352664,0.00012280845874275,0.991163372506271,0.995853420010243,"EOD_vs_CN",435,"study_8"
"NRCAM",-0.0176956755442319,0.00784473658101549,5.08835687974328,0.0246037680893266,0.139933931008045,"EOD_vs_CN",435,"study_8"
"CNTN2",-0.0178576669099364,0.00963703360046794,3.43370269757163,0.0645933815237291,0.246383137907877,"EOD_vs_CN",435,"study_8"
"NCAM1",0.049315550922115,0.0480095106351177,1.05514761085711,0.304944148410342,0.600008803398312,"EOD_vs_CN",435,"study_8"
"PTPRS",0.0219393611727563,0.0468805001411835,0.219009766847568,0.640048336338847,0.85473960219674,"EOD_vs_CN",435,"study_8"
"RARRES2",-0.00836021092948869,0.0352061150001685,0.0563895025350308,0.812409956674507,0.91793998656094,"EOD_vs_CN",435,"study_8"
"DPP6",0.0212354358035256,0.0373082844614397,0.323975223063756,0.569527456924608,0.812882865337696,"EOD_vs_CN",435,"study_8"
"NID2",-0.0202652325564103,0.0551114074785766,0.135213538648053,0.713286219273348,0.899197948344605,"EOD_vs_CN",435,"study_8"
"CHL1",-0.0752208724105765,0.0538150539153995,1.95375081720153,0.162927244776742,0.417834632084673,"EOD_vs_CN",435,"study_8"
"GFRA2",-0.0610169626403847,0.0266039480829459,5.26028151504952,0.0223336251825198,0.130518525149221,"EOD_vs_CN",435,"study_8"
"VCAN",0.00968230142628279,0.0466099691311227,0.0431518646640978,0.835540548052617,0.9249162271161,"EOD_vs_CN",435,"study_8"
"ENO2",0.139995429771474,0.0353828350022594,15.6546175403599,8.93807691525361e-05,0.00196329482586778,"EOD_vs_CN",435,"study_8"
"SEZ6L",-0.0285257269701917,0.0135963347329468,4.40179432358293,0.0364848193190307,0.182998660678918,"EOD_vs_CN",435,"study_8"
"CTSF",-0.159811570304487,0.0575230109148395,7.71850549138059,0.00571357464296901,0.0559930315010963,"EOD_vs_CN",435,"study_8"
"SELENOP",0.0271718982858975,0.0752894190430582,0.13024830144114,0.718355350307781,0.900772358555229,"EOD_vs_CN",435,"study_8"
"PODXL2",-0.020270339610577,0.0224071916273063,0.81836527556101,0.366206480204444,0.657108529268256,"EOD_vs_CN",435,"study_8"
"PEBP1",0.161290753353525,0.05236831198882,9.48597094684071,0.00220870559215433,0.0265461407962699,"EOD_vs_CN",435,"study_8"
"CDH6",-0.0754556095717949,0.0490866509054979,2.36295940100945,0.12500033617897,0.354016686791189,"EOD_vs_CN",435,"study_8"
"EFEMP1",0.082369574779487,0.0547910711790996,2.26002928067926,0.133504328516,0.368148299847153,"EOD_vs_CN",435,"study_8"
"LTBP2",-0.0232211985891024,0.0523557394807529,0.19671644581379,0.657628047202747,0.867306555006521,"EOD_vs_CN",435,"study_8"
"ROBO1",-0.061603255325962,0.0703927790133027,0.765863025243601,0.382036709867897,0.67040601704091,"EOD_vs_CN",435,"study_8"
"THY1",0.0060511961557701,0.00716214175937549,0.713833026168554,0.398649424288823,0.684634059357203,"EOD_vs_CN",435,"study_8"
"PAM",-0.172298898411218,0.0570742853309282,9.11347564836109,0.00269433986010224,0.030648115908663,"EOD_vs_CN",435,"study_8"
"SIRPA",-0.0185796931384621,0.0797963589913155,0.0542139340186424,0.816040465291678,0.917952955597748,"EOD_vs_CN",435,"study_8"
"QDPR",0.121655906474039,0.0364729210264561,11.1256477491045,0.000931247981375936,0.0126213822156696,"EOD_vs_CN",435,"study_8"
"FRZB",-0.0406981639740387,0.0185511831272249,4.81289524720177,0.0288083321336052,0.151660393133112,"EOD_vs_CN",435,"study_8"
"SEMA7A",-0.0587979402426271,0.0409628206054958,2.06036668051029,0.151939097892689,0.39748037221091,"EOD_vs_CN",435,"study_8"
"MCFD2",0.0179725112173079,0.0140806617217312,1.62918872828632,0.202524694744689,0.457637344577779,"EOD_vs_CN",435,"study_8"
"PRCP",0.0696472553993588,0.0667883808353614,1.08744220314562,0.29763548397157,0.590634901214611,"EOD_vs_CN",435,"study_8"
"MEGF9",-0.0340032246541666,0.0502175860225751,0.458488603671351,0.498736112735718,0.758677558458501,"EOD_vs_CN",435,"study_8"
"CSF1",0.035917492076603,0.0354076891325694,1.0290034763557,0.311060913017713,0.604265348162167,"EOD_vs_CN",435,"study_8"
"DKK3",-0.00807152207051232,0.0114871329234409,0.493727803111823,0.482700684935392,0.751963617046967,"EOD_vs_CN",435,"study_8"
"SPOCK1",-0.0185543616894233,0.0303504091086625,0.373734282611579,0.541304108323528,0.789090091300517,"EOD_vs_CN",435,"study_8"
"CLSTN3",-0.0999444272355769,0.0397410445321566,6.32468079332623,0.0122784153424929,0.0888789837859998,"EOD_vs_CN",435,"study_8"
"SPINT2",0.0329516327112174,0.0498765083381714,0.436477429714244,0.509221471225995,0.763233122755197,"EOD_vs_CN",435,"study_8"
"MFGE8",-0.10963849151891,0.0694528882147255,2.49198533255162,0.115197440011154,0.347776157758791,"EOD_vs_CN",435,"study_8"
"PRDX1",0.20838903211859,0.0458913481951804,20.6199725090437,7.29443285919883e-06,0.000211206987786803,"EOD_vs_CN",435,"study_8"
"CADM3",-0.00513973412083324,0.0108110429723623,0.226019609217723,0.634743298090849,0.85473960219674,"EOD_vs_CN",435,"study_8"
"SOD2",0.171917591874038,0.0431241820539737,15.8927443257778,7.9217719749565e-05,0.0018022031243026,"EOD_vs_CN",435,"study_8"
"CST3",-0.000486387637819163,0.0115264769484747,0.00178062261272335,0.966361886222241,0.98550988492223,"EOD_vs_CN",435,"study_8"
"COLEC12",0.0516982168641027,0.038076857301891,1.84343969581315,0.1753758530743,0.423872408025307,"EOD_vs_CN",435,"study_8"
"CNTN1",0.0331100503705137,0.036550881621039,0.82058574710541,0.365571881910965,0.657108529268256,"EOD_vs_CN",435,"study_8"
"SORCS2",0.0112199925621788,0.0174275601337729,0.414487996674335,0.520061865194018,0.769632603983967,"EOD_vs_CN",435,"study_8"
"CD163",0.0855661126211542,0.053094223271202,2.5972219237635,0.107845699019484,0.330277453247169,"EOD_vs_CN",435,"study_8"
"OMD",0.00707732325320531,0.0551348058307006,0.0164773120144931,0.897923171127784,0.957871211656198,"EOD_vs_CN",435,"study_8"
"NID1",0.0019426788266026,0.0417670786990254,0.00216338499102279,0.962924907350223,0.98550988492223,"EOD_vs_CN",435,"study_8"
