"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.307249045015789,0.0688413949549756,19.9196525715869,1.11201017976882e-05,0.00030894543690099,"EOD_vs_CN",330,"study_9"
"CXCL16",0.0940445559503758,0.0445470925483673,4.45685589266374,0.0355537572210449,0.222733832002428,"EOD_vs_CN",330,"study_9"
"NCAN",-0.0182545968541366,0.00985011353698927,3.43448812818034,0.0647873885450915,0.308948815524728,"EOD_vs_CN",330,"study_9"
"DPP7",0.132432765116542,0.0641133691113243,4.2667155951019,0.0396581802458671,0.234655862222285,"EOD_vs_CN",330,"study_9"
"ICOSLG",-0.0258065469669173,0.0502975397941887,0.263248745285472,0.608276608961648,0.90392733285231,"EOD_vs_CN",330,"study_9"
"NUCB2",-0.0417198288789473,0.059114714489721,0.498073968340902,0.48087244134927,0.832730325263369,"EOD_vs_CN",330,"study_9"
"PDGFB",0.0346316813390977,0.0459482454524129,0.56807972400305,0.451598029004322,0.812512834039626,"EOD_vs_CN",330,"study_9"
"AMBP",-0.0718197778845866,0.0536159186296895,1.79432295251991,0.181429040230913,0.536727577349783,"EOD_vs_CN",330,"study_9"
"SPARCL1",0.0091492392214283,0.0429024569471807,0.0454784482389958,0.831265606650406,0.9468741573593,"EOD_vs_CN",330,"study_9"
"AXL",0.0626851964695483,0.0521818634707911,1.44308135134499,0.230533575904206,0.587421818918135,"EOD_vs_CN",330,"study_9"
"SPON1",0.239286092391353,0.0756025978623406,10.0175490403492,0.0017027104662438,0.0258448057557255,"EOD_vs_CN",330,"study_9"
"SPARC",0.00287299471917279,0.0169669477973161,0.0286722786166185,0.865654207870112,0.962005284920003,"EOD_vs_CN",330,"study_9"
"LYVE1",-0.0534735759748122,0.0529292287606776,1.02067463965462,0.313125602906107,0.694747431447925,"EOD_vs_CN",330,"study_9"
"CNDP1",0.0859803341387213,0.0420913872642748,4.17264827081743,0.0418840723716156,0.234655862222285,"EOD_vs_CN",330,"study_9"
"PLTP",-0.0267064398312031,0.0541619235893003,0.243132958120202,0.622288891729466,0.907859821495727,"EOD_vs_CN",330,"study_9"
"OMG",-0.0212895034541347,0.0202921957330028,1.10071016978526,0.294883745206012,0.672966832809434,"EOD_vs_CN",330,"study_9"
"IGFBP6",-0.0154335833992469,0.0593842767221087,0.0675445952536178,0.795121112126688,0.938266503668635,"EOD_vs_CN",330,"study_9"
"NPPC",0.0136279337958651,0.0177884288015568,0.58692802979494,0.444181013539499,0.806339964919715,"EOD_vs_CN",330,"study_9"
"PTN",-0.0547744455289472,0.027881252646351,3.85950329766607,0.0503507605583256,0.265901950386529,"EOD_vs_CN",330,"study_9"
"DCN",0.0121369821984958,0.0291244165389707,0.17366286537744,0.677184972618301,0.933630513396008,"EOD_vs_CN",330,"study_9"
"GALNT2",0.0302011336635337,0.0407502240321367,0.549270771566406,0.45917948241172,0.812785842828501,"EOD_vs_CN",330,"study_9"
"CD99L2",-0.00727623999924809,0.0253243884834962,0.0825536151718897,0.774051767317288,0.936698799814934,"EOD_vs_CN",330,"study_9"
"CHI3L1",0.0110584843308281,0.0166967975960869,0.438656782435873,0.508241549809938,0.839084017476677,"EOD_vs_CN",330,"study_9"
