"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"FMOD",-0.177426898209466,0.149562712000232,1.40731804835902,0.250360289874624,0.595821019758895,"EOAD_vs_CN",27,"study_3_Soma"
"FOLH1",-0.182553585750151,0.211195308884013,0.747157570175014,0.398024560025768,0.700926510441853,"EOAD_vs_CN",27,"study_3_Soma"
"FOLR1",-0.185968639306017,0.0874136244638657,4.52606900558395,0.0492364717071076,0.446665637631516,"EOAD_vs_CN",27,"study_3_Soma"
"FREM1",-0.721478097757161,0.28546445215074,6.38766649824573,0.0260534681571892,0.392986765697699,"EOAD_vs_CN",27,"study_3_Soma"
"FSCN1",0.0117710782926288,0.194609534936658,0.00365851017337155,0.952547243960898,0.981164055829892,"EOAD_vs_CN",27,"study_3_Soma"
"FSTL3",0.000914832869527871,0.123398025817449,5.49625782643714e-05,0.994190226916219,0.995653342433469,"EOAD_vs_CN",27,"study_3_Soma"
"FSTL5",-0.413102957357744,0.19757828294631,4.37157762402268,0.0568351419557144,0.45922090393598,"EOAD_vs_CN",27,"study_3_Soma"
"FTH1",-0.114381341507363,0.145617055887741,0.617001016177679,0.443063593977379,0.732257040588971,"EOAD_vs_CN",27,"study_3_Soma"
"FTL",-0.135996389325186,0.187927535057685,0.52368956637539,0.478430151852034,0.757113017828649,"EOAD_vs_CN",27,"study_3_Soma"
"FUCA1",0.174834368683426,0.159414716322683,1.20280935706815,0.28907354875837,0.624667515006554,"EOAD_vs_CN",27,"study_3_Soma"
"FURIN",-0.103067878194143,0.0648160280881189,2.5286099526437,0.127224946082224,0.508874034038738,"EOAD_vs_CN",27,"study_3_Soma"
"POFUT3",-0.239572994817726,0.28937465854513,0.685416779279733,0.424764124828205,0.719725187399903,"EOAD_vs_CN",27,"study_3_Soma"
"POFUT4",-0.106748053213646,0.0811711472256528,1.72948404052666,0.203901735524687,0.563672837117699,"EOAD_vs_CN",27,"study_3_Soma"
"FUT8",-0.291811138094323,0.190198467531063,2.35390917647472,0.144038636186051,0.525238949684168,"EOAD_vs_CN",27,"study_3_Soma"
"FXYD6",-0.139025691369076,0.0898505385318206,2.39413567464563,0.136150234167306,0.519580487908167,"EOAD_vs_CN",27,"study_3_Soma"
"FZD1",-0.0090865536715885,0.146258659234784,0.00385971481221051,0.951289064509197,0.981045607320352,"EOAD_vs_CN",27,"study_3_Soma"
"FZD4",-0.161030386417282,0.0784567413103995,4.21264767651014,0.0616414868088695,0.459278102450447,"EOAD_vs_CN",27,"study_3_Soma"
"FZD7",-0.112534456581843,0.14825135831019,0.576200557200518,0.45898981691615,0.744631664556553,"EOAD_vs_CN",27,"study_3_Soma"
"GAA",-0.675207673602955,0.201483858350368,11.2303740334994,0.00561431101898137,0.365118006422492,"EOAD_vs_CN",27,"study_3_Soma"
"GABARAP",0.227878488895266,0.159358755301103,2.044818679955,0.17460217426501,0.542985192282953,"EOAD_vs_CN",27,"study_3_Soma"
"GABARAPL2",0.193845422034233,0.152071588535683,1.62485620278712,0.221500524381241,0.580214673673305,"EOAD_vs_CN",27,"study_3_Soma"
"GABBR2",-0.124529364964907,0.107035909338431,1.35358190756848,0.261695738558896,0.603474775493522,"EOAD_vs_CN",27,"study_3_Soma"
"GALNS",-0.233430783566146,0.137809261213403,2.86919091291685,0.107374755847605,0.497973265189236,"EOAD_vs_CN",27,"study_3_Soma"
"GALNT1",-0.133391839265514,0.148555510809041,0.806270904027806,0.380316349984455,0.686143485915298,"EOAD_vs_CN",27,"study_3_Soma"
"GALNT10",-0.084893974211786,0.0529866268649127,2.56697230898619,0.130297493237008,0.509142528036309,"EOAD_vs_CN",27,"study_3_Soma"
"GALNT13",-0.306500237818868,0.165549980800422,3.427704401959,0.085467338341034,0.461645733380052,"EOAD_vs_CN",27,"study_3_Soma"
"GALNT16",-0.114770239136876,0.15959306125559,0.51716671110287,0.481948226972502,0.759977754247778,"EOAD_vs_CN",27,"study_3_Soma"
"GALNT4",-0.27089201811776,0.157705790659445,2.95051031395287,0.108805748081391,0.497973265189236,"EOAD_vs_CN",27,"study_3_Soma"
"GAS1",-0.22215053049878,0.154707150241244,2.06193009132088,0.17118948492603,0.538414859491833,"EOAD_vs_CN",27,"study_3_Soma"
"GAS6",-0.0637257572334669,0.159979881478021,0.158671624495952,0.695041288778519,0.875439953333479,"EOAD_vs_CN",27,"study_3_Soma"
"GBA1",-0.0112486473585314,0.156736071320853,0.00515065772181893,0.943371232588687,0.978753440489792,"EOAD_vs_CN",27,"study_3_Soma"
"GCHFR",0.130943303075263,0.174453875199029,0.563385080394458,0.465971308928557,0.749226711600052,"EOAD_vs_CN",27,"study_3_Soma"
"GCSH",-0.128328269721937,0.065260093997404,3.86677842956698,0.0619639127194425,0.459278102450447,"EOAD_vs_CN",27,"study_3_Soma"
"GDF11",-0.12174479096412,0.166688701870166,0.533443524804324,0.476493264192063,0.755890136543552,"EOAD_vs_CN",27,"study_3_Soma"
"GDF15",0.140203947581085,0.18919936296761,0.54913755280893,0.467071467168186,0.749640713557034,"EOAD_vs_CN",27,"study_3_Soma"
"GDI1",0.0856374613052058,0.147178665378086,0.338561716409214,0.570958504918575,0.805590585751456,"EOAD_vs_CN",27,"study_3_Soma"
"GDI2",0.158986092932308,0.209636727361954,0.575153187283372,0.456812499262457,0.743075469298747,"EOAD_vs_CN",27,"study_3_Soma"
"GFAP",0.0220393305564661,0.150218342619751,0.0215253818979765,0.885665055793531,0.966339893010402,"EOAD_vs_CN",27,"study_3_Soma"
"GFRA1",-0.166509608193135,0.129233310118807,1.66008246109014,0.211207277416391,0.572407519642051,"EOAD_vs_CN",27,"study_3_Soma"
