"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"SPOCK1",-0.0399881729328948,0.0588771734453552,0.461284878833859,0.500696009617126,0.812042513059248,"EODLB_vs_CN",222,"study_9"
"CLSTN3",-0.2239276837875,0.0927140990095528,5.8334302781138,0.0206190482120003,0.313704090654005,"EODLB_vs_CN",222,"study_9"
"SPINT2",-0.158850281308553,0.101722050057636,2.43862919152955,0.125720413619264,0.483947857245239,"EODLB_vs_CN",222,"study_9"
"MMP2",-0.0939007347348686,0.106415826715036,0.778619962892586,0.382511637307784,0.751847730647228,"EODLB_vs_CN",222,"study_9"
"MFGE8",-0.215902115331579,0.122565476515942,3.10296929979629,0.0847194409404993,0.418079237904671,"EODLB_vs_CN",222,"study_9"
"PRDX1",0.0709186786680922,0.0880799466187442,0.648286809526039,0.425275131815201,0.780893129971016,"EODLB_vs_CN",222,"study_9"
"CADM3",-0.0174085188141442,0.0201601894165232,0.745648976220883,0.392572155516491,0.758601846262531,"EODLB_vs_CN",222,"study_9"
"SOD2",-0.00847735936381611,0.0890382508871149,0.00906500290573078,0.924607013513668,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"CST3",0.0139930732598668,0.0214555428849997,0.425350747133228,0.517659830027403,0.826961578468776,"EODLB_vs_CN",222,"study_9"
"COLEC12",-0.129268895026316,0.0710644533368635,3.30889688833466,0.0753059677501155,0.416820538173444,"EODLB_vs_CN",222,"study_9"
"CNTN1",-0.00431959498026302,0.0632990806454179,0.00465683929442881,0.94586667934887,0.976427799844795,"EODLB_vs_CN",222,"study_9"
"SORCS2",-0.0854148156874999,0.0338915562860095,6.3516036897995,0.0155388248280907,0.277593348052851,"EODLB_vs_CN",222,"study_9"
"CD163",-0.0136140551542763,0.10472425946617,0.0168997552644242,0.897163952928853,0.971627406652906,"EODLB_vs_CN",222,"study_9"
"OMD",-0.0875261089674346,0.102847205930922,0.724252909951583,0.39935779064215,0.761760084239802,"EODLB_vs_CN",222,"study_9"
