"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"SERPINI1",-0.101731117919355,0.067606337642831,2.26429398993167,0.17224588817682,0.415171639338706,"EOAD_vs_CN",79,"study_4"
"TGFBR3",0.0206237429261291,0.0481413009579962,0.183526730780965,0.680776313517969,0.800236004896386,"EOAD_vs_CN",79,"study_4"
"PTPRG",-0.195750443324464,0.0425574648791977,21.1569962833512,0.00123639194578459,0.037158590370607,"EOAD_vs_CN",79,"study_4"
"CLSTN2",-0.11213318135081,0.0360269090764992,9.68755721712598,0.00989747552240683,0.125543837998659,"EOAD_vs_CN",77,"study_4"
"ART3",-0.112643107317673,0.138673899933118,0.65981135549733,0.44592505934226,0.647348127922446,"EOAD_vs_CN",79,"study_4"
"KRT1",-0.736239449174745,0.485769609052889,2.29708722546698,0.168584916298485,0.411110585359464,"EOAD_vs_CN",79,"study_4"
"L1CAM",-0.0155276753036677,0.0309643559296074,0.251471504535099,0.623790018488619,0.759753012660837,"EOAD_vs_CN",79,"study_4"
"NRXN2",-0.221793554033303,0.0486451809424165,20.788262586588,0.00132339110335872,0.0379294294532987,"EOAD_vs_CN",79,"study_4"
"B2M",0.0220629154707535,0.0744752793678443,0.0877609913082116,0.775597004332624,0.860951846549683,"EOAD_vs_CN",79,"study_4"
"C3",0.229143165033207,0.114689784857045,3.99175923614457,0.0859003253906477,0.289972168237634,"EOAD_vs_CN",79,"study_4"
"APLP1",-0.180693962252031,0.0658197976941869,7.53657796418493,0.0261283736853965,0.198321867254426,"EOAD_vs_CN",79,"study_4"
"LUM",0.225374573542849,0.0924475921091329,5.94317649730261,0.0401492848500684,0.228953870529621,"EOAD_vs_CN",79,"study_4"
"BCAN",-0.107248000384367,0.095973353170463,1.24875451027428,0.302688584127538,0.535886110085807,"EOAD_vs_CN",79,"study_4"
"CARTPT",-0.314549128373309,0.11365691463503,7.6592324018792,0.0264169720105688,0.198321867254426,"EOAD_vs_CN",79,"study_4"
"B3GNT2",-0.0616869244842562,0.0802197345859257,0.591321670280125,0.465513658729133,0.659428265613752,"EOAD_vs_CN",79,"study_4"
"NBL1",-0.156307711991253,0.0645917533308488,5.85607546808366,0.0454438055477472,0.23096129914898,"EOAD_vs_CN",79,"study_4"
"PKM",0.306252448961374,0.0510616087242596,35.9724612752208,0.000172791123200063,0.0192288530205769,"EOAD_vs_CN",79,"study_4"
"RBP4",0.369134912780419,0.206227830526643,3.20387600007037,0.120588781060056,0.353811938097051,"EOAD_vs_CN",79,"study_4"
"LRG1",0.402005284444581,0.175794578280846,5.22940852433379,0.0549446496029151,0.246364719187265,"EOAD_vs_CN",79,"study_4"
"SOD1",0.114633859984069,0.0564465724767816,4.12430410680783,0.0741585331061541,0.279539962081503,"EOAD_vs_CN",79,"study_4"
"AGRN",-0.0351333163947816,0.0419380364960647,0.701814128542391,0.423094786141527,0.631837497615648,"EOAD_vs_CN",79,"study_4"
"SPOCK3",0.0142146363521096,0.0449211796629597,0.100131149594921,0.760042328073439,0.84856131407396,"EOAD_vs_CN",79,"study_4"
"COL1A1",0.0963029350462197,0.0542219694149968,3.15448503509656,0.103637201713298,0.322813916821253,"EOAD_vs_CN",79,"study_4"
"COL6A3",0.0676569357801213,0.0786479481629919,0.740030901944737,0.418962679996572,0.631282520536841,"EOAD_vs_CN",79,"study_4"
"DDR1",-0.0401319483891642,0.131583181427071,0.0930207260445403,0.769579909005507,0.856049103735787,"EOAD_vs_CN",79,"study_4"
"PTPRD",-0.121697814254459,0.0395570261463374,9.46494920543219,0.0132136839771438,0.131865581356783,"EOAD_vs_CN",79,"study_4"
"GASK1B",-0.164653040134089,0.0809573043166318,4.1364466771272,0.0803452274749551,0.285498544130573,"EOAD_vs_CN",73,"study_4"
"TPP1",-0.0600948955924938,0.12912010359404,0.216614456975978,0.655201931534384,0.782582758180703,"EOAD_vs_CN",79,"study_4"
"VSTM2A",-0.0797751637605426,0.134847166417614,0.349986875717566,0.572735293656364,0.731985489695646,"EOAD_vs_CN",79,"study_4"
"CLIC4",0.226276327754641,0.125150643817561,3.26897852583692,0.119560399844138,0.351722657742543,"EOAD_vs_CN",75,"study_4"
"AEBP1",0.0211246676194747,0.0589517168744678,0.128406454107348,0.72809619930868,0.830403049878207,"EOAD_vs_CN",79,"study_4"
"FGA",0.20806731759285,0.248327445396423,0.702034240849419,0.431078832268278,0.635649749017094,"EOAD_vs_CN",79,"study_4"
"HBB",2.52822327913778,0.93532711115361,7.30640607902257,0.0298123876375647,0.206799083451755,"EOAD_vs_CN",78,"study_4"
"SCG5",-0.208544358134004,0.0862091789134094,5.85180536526428,0.0481835572265184,0.235588904943175,"EOAD_vs_CN",79,"study_4"
"ZP2",-0.248947636404038,0.141772249254129,3.08342617905388,0.118509334663984,0.350485053580718,"EOAD_vs_CN",79,"study_4"
"SLITRK1",-0.252869986598588,0.103694702776361,5.94677393007284,0.0425946302380423,0.23096129914898,"EOAD_vs_CN",79,"study_4"
"CAMK2A",-0.129108044340328,0.214390412701963,0.362656849870691,0.582354266782105,0.734430468006213,"EOAD_vs_CN",63,"study_4"
