"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",0.0627005539600418,0.0460298768596678,1.85550927500875,0.174968981939768,0.387523445916236,"LOD_vs_CN",183,"study_7"
"NFASC",0.0377672135857301,0.0133226493647115,8.03616217976267,0.00513840287585922,0.0407437308387102,"LOD_vs_CN",185,"study_7"
"ALDOA",0.137529174425749,0.0159598759391874,74.2558458795982,4.81550478629666e-15,3.56828904664583e-12,"LOD_vs_CN",185,"study_7"
"LSAMP",0.0393113220333277,0.0205228876769737,3.66908997781462,0.0575547402250068,0.192977658401493,"LOD_vs_CN",185,"study_7"
"PARK7",0.0694419226821275,0.0182791805998377,14.4321165139369,0.000201331026463975,0.00508779421711601,"LOD_vs_CN",184,"study_7"
"YWHAZ",0.166123882503537,0.0208151184254068,63.695151190698,2.85497021338296e-13,1.41035528541118e-10,"LOD_vs_CN",183,"study_7"
"CXCL16",0.00655365169055688,0.028775457662554,0.0518707148010801,0.820157532779423,0.923521850692265,"LOD_vs_CN",182,"study_7"
"SELENBP1",0.00104395876385333,0.0253576015438732,0.00169492444122749,0.96720823345887,0.984332015574576,"LOD_vs_CN",185,"study_7"
"PROCR",-0.0063870010322109,0.0310282324031935,0.0423720914898982,0.837181890704338,0.934865147905985,"LOD_vs_CN",185,"study_7"
"NCAN",0.131307596357162,0.0241741544476128,29.5037431098648,1.95545648980743e-07,3.2199850198829e-05,"LOD_vs_CN",185,"study_7"
"NICOL1",0.087363371130639,0.0334006803640374,6.84144974699816,0.00995908457762261,0.0607381207573527,"LOD_vs_CN",183,"study_7"
"DPP7",0.0228812558574392,0.0280952164420366,0.663277019223142,0.416729271620037,0.64612817420752,"LOD_vs_CN",184,"study_7"
"ICOSLG",-0.00680238835242086,0.0289043003852533,0.0553857346883734,0.814246139095764,0.922563286039696,"LOD_vs_CN",185,"study_7"
"PAPLN",0.0246136561824892,0.020979565001365,1.37644639103358,0.242501146608326,0.468745276065475,"LOD_vs_CN",183,"study_7"
"FOLR2",0.125863660519776,0.037826608444091,11.071485833145,0.00114491795659608,0.0148091915507484,"LOD_vs_CN",148,"study_7"
"GC",0.00932637348682874,0.0862310943884467,0.0116976281285657,0.914307140831894,0.974822433606379,"LOD_vs_CN",53,"study_7"
"HBA1",-0.0155471934285627,0.134239567555076,0.0134135247449306,0.907943643667767,0.974346473508784,"LOD_vs_CN",168,"study_7"
"IGLV3-19",-0.0614328745711834,0.0406051497020065,2.28896653203099,0.132403387672948,0.327175710741804,"LOD_vs_CN",181,"study_7"
"FBLN5",0.0199929636029212,0.0174385006900992,1.31442576971035,0.253225140463458,0.484857439492047,"LOD_vs_CN",185,"study_7"
"LAMP2",0.057956444927088,0.0292180679100143,3.93459909125951,0.048936562707724,0.177754867482468,"LOD_vs_CN",185,"study_7"
"NUCB2",-0.0189618245941592,0.0287377212213659,0.435367087698131,0.51035616395266,0.730643036521077,"LOD_vs_CN",163,"study_7"
"PDGFB",0.000463866774465416,0.0230389722321646,0.000405378143965961,0.983963925296486,0.990648462832467,"LOD_vs_CN",185,"study_7"
"ITIH2",-0.0216104125137697,0.0301615314353002,0.513356820510161,0.474611570178215,0.702671675328786,"LOD_vs_CN",185,"study_7"
"CSF1R",-0.0130937794505037,0.0185985895959968,0.495644190919691,0.482431352495563,0.709859231122899,"LOD_vs_CN",185,"study_7"
"PGLYRP2",-0.053125573978944,0.0297391139512834,3.19117940577012,0.0758964208559598,0.235053888889655,"LOD_vs_CN",184,"study_7"
"IGHM",-0.0685930888105224,0.051290004506613,1.78852594892425,0.182884497819772,0.399756380190121,"LOD_vs_CN",184,"study_7"
"LAMA2",0.0125807543524434,0.0208468328682145,0.364194343173228,0.547009784508524,0.756926704614036,"LOD_vs_CN",183,"study_7"
"APLP2",0.0427355296818845,0.0303625573483175,1.98107759387125,0.16111426105091,0.370762942356287,"LOD_vs_CN",185,"study_7"
"AGA",0.0459421065750085,0.0352713586547305,1.69659206633387,0.194533248941008,0.411854678472248,"LOD_vs_CN",185,"study_7"
"IGHV3OR16-12",-0.175160179320352,0.0501876057661925,12.1808559288493,0.00100646097044521,0.013684175763301,"LOD_vs_CN",54,"study_7"
"CFI",-0.0288596313754175,0.0209909743774123,1.89023744461069,0.171207592676273,0.384761966130931,"LOD_vs_CN",185,"study_7"
"CD44",-0.0197618263677253,0.0244385305620331,0.653888922478144,0.419964499503217,0.647645565310892,"LOD_vs_CN",185,"study_7"
"IGSF8",0.0153315467268591,0.0176629078149901,0.753438029613999,0.386661073810623,0.620164189813142,"LOD_vs_CN",185,"study_7"
"CNTNAP4",0.0333895024692881,0.020366904503031,2.68763223556037,0.102983127830129,0.28164168412316,"LOD_vs_CN",185,"study_7"
"C1QC",-0.00108831427822054,0.0196446343927583,0.00306916864567878,0.955893796591464,0.983558435886705,"LOD_vs_CN",185,"study_7"
"C1R",-0.0325223032305066,0.0169632347610522,3.67574389434321,0.0568944404754513,0.192505846540226,"LOD_vs_CN",185,"study_7"
"CPN2",-0.0279531380921165,0.0247635325508213,1.27419514234535,0.260715125733406,0.492843613788218,"LOD_vs_CN",184,"study_7"
"AMBP",-0.142049766116416,0.0449109564850732,10.0040634377874,0.00185270379093814,0.0207790166769066,"LOD_vs_CN",185,"study_7"
"C5",-0.0364153607429101,0.0260295413935288,1.95720447561985,0.163712906327806,0.37499617801825,"LOD_vs_CN",185,"study_7"
"HEXA",0.0100268980193174,0.0364095717120069,0.0758406514993506,0.783353532443855,0.906268489525209,"LOD_vs_CN",184,"study_7"
"DBI",0.0659439874216279,0.019050699371829,11.9819791778425,0.000698031831395204,0.0110596921309176,"LOD_vs_CN",181,"study_7"
"C1QA",-0.0876329896319303,0.025791717126476,11.544489741764,0.000835137637509134,0.0123706194135121,"LOD_vs_CN",185,"study_7"
"NRXN3",0.0579486403258906,0.0199752337051981,8.41594255528138,0.0041838612195713,0.0348341703786779,"LOD_vs_CN",185,"study_7"
"IGHV3-30",-0.0857440928086843,0.0255131349173401,11.2948578157852,0.000963829858764627,0.0132258875063813,"LOD_vs_CN",185,"study_7"
"C6",-0.061913871875098,0.0219144188091895,7.9820788522465,0.00530882855202927,0.0411920623775255,"LOD_vs_CN",185,"study_7"
"CLEC3B",0.0232768086329331,0.0216208419340569,1.15904865873752,0.283499063013112,0.518839392287617,"LOD_vs_CN",185,"study_7"
"SPARCL1",-0.0144178161738528,0.0164763672535964,0.765730666935731,0.382857799650756,0.618197474666451,"LOD_vs_CN",185,"study_7"
"MCAM",0.0116110054944887,0.0163492288144495,0.504365204042075,0.47869194580427,0.706595083348534,"LOD_vs_CN",182,"study_7"
"SCG2",0.0546727665703877,0.0266084907121933,4.2218385306873,0.0415509286943228,0.159117509883686,"LOD_vs_CN",185,"study_7"
"LMAN1",0.0122443550480629,0.0161746767204082,0.573060678986017,0.450446754874347,0.676354701847804,"LOD_vs_CN",144,"study_7"
"HBD",-0.207562885139251,0.133930604962123,2.4018160160039,0.128855323305595,0.322029661279749,"LOD_vs_CN",44,"study_7"
"ADGRB2",0.0358900432175844,0.0340783524416824,1.10915127391814,0.294116051180036,0.528247090718112,"LOD_vs_CN",185,"study_7"
"LTBP4",-0.00936228203608991,0.0157720264417294,0.352361497466947,0.553515914442807,0.761662567506258,"LOD_vs_CN",185,"study_7"
"IGHG3",-0.0635841518345588,0.0463713055283357,1.88017865844092,0.172107012265196,0.385873815698973,"LOD_vs_CN",184,"study_7"
"PON1",-0.0540196441058889,0.0323603264521682,2.78661935314002,0.0969656887353293,0.273052074842098,"LOD_vs_CN",185,"study_7"
"AXL",0.0393097032473975,0.0200638426296111,3.83858626532393,0.0516662121491715,0.18164193565259,"LOD_vs_CN",185,"study_7"
"CADM1",0.0385062674675147,0.0190052480516634,4.105024578223,0.0442813631399996,0.165719646902726,"LOD_vs_CN",178,"study_7"
"APOD",-0.0720597574452624,0.0162362201987659,19.6977094238365,1.59643440720179e-05,0.000946366316589218,"LOD_vs_CN",185,"study_7"
"SPON1",0.0149197586967551,0.0171689008077533,0.7551593696806,0.386244273019142,0.620164189813142,"LOD_vs_CN",184,"study_7"
"MGAT1",0.0135518932230738,0.0250656343707402,0.292309238484383,0.589505022265565,0.771490099754056,"LOD_vs_CN",183,"study_7"
"SERPINF2",-0.0791664867979298,0.022703838655894,12.1586165268945,0.000637049523815736,0.0106079482505047,"LOD_vs_CN",185,"study_7"
"SPARC",-0.024566846723963,0.0139187751320396,3.11527790819723,0.0793638047225925,0.241026097107599,"LOD_vs_CN",185,"study_7"
"LYVE1",-0.0116371702488527,0.0285489094397717,0.166155885786771,0.684125595393107,0.845084747000643,"LOD_vs_CN",184,"study_7"
"IGKC",-0.168389605893862,0.0343465910353043,24.0360601987895,2.18613224523444e-06,0.000215989865829162,"LOD_vs_CN",185,"study_7"
"IGHG4",-0.0395715076071932,0.0475612568000941,0.692242961024769,0.406586993533787,0.638984013167627,"LOD_vs_CN",183,"study_7"
"CNDP1",0.0158506830168328,0.0684675010287384,0.0535953372431394,0.818041541135664,0.923521850692265,"LOD_vs_CN",50,"study_7"
"EFNB2",0.0667159270809776,0.0243415148573874,7.51214298927982,0.00681283997220867,0.0483092288938433,"LOD_vs_CN",182,"study_7"
"PRRT2",0.104472244416908,0.0503840277426615,4.29948150395752,0.0410427602631289,0.158399402890513,"LOD_vs_CN",91,"study_7"
"RNASET2",0.018059637282728,0.0223030598478787,0.655675788944793,0.419311768116452,0.647645565310892,"LOD_vs_CN",185,"study_7"
"PLTP",-0.0168744631622495,0.0178547841476723,0.893204129024668,0.346032230055287,0.588771257108996,"LOD_vs_CN",185,"study_7"
"ATRN",-0.0115257067024608,0.0152137849759795,0.573932185038395,0.449687012628154,0.676156416310177,"LOD_vs_CN",184,"study_7"
"LGALS1",0.0270949686553692,0.0166200209350549,2.6577502818569,0.104814842229312,0.281748122566257,"LOD_vs_CN",180,"study_7"
"OMG",0.00726128851721963,0.0198588700701673,0.133695970340846,0.715106277328088,0.861733465377235,"LOD_vs_CN",185,"study_7"
"IGLL5",-0.104545696750795,0.0326691050249423,10.2408934720104,0.00162945970865979,0.0188660881893266,"LOD_vs_CN",184,"study_7"
"FAT2",0.0113663111311233,0.0183651166689757,0.383046674615084,0.536839072782743,0.748443561490145,"LOD_vs_CN",185,"study_7"
"AHSG",-0.0634879603347294,0.0265091338138248,5.73576929605895,0.017757385362003,0.0911674678568151,"LOD_vs_CN",185,"study_7"
"IGFBP6",-0.0323522548981225,0.0154622153374178,4.37789838319259,0.0379198566828204,0.150662808589651,"LOD_vs_CN",185,"study_7"
"IGHV3-72",-0.0793487005754931,0.0436092611302542,3.31071793237905,0.0707077473122654,0.222481701734134,"LOD_vs_CN",185,"study_7"
"NPPC",-0.029366420507305,0.0427470946493122,0.471942209037895,0.493001048637087,0.719830102542032,"LOD_vs_CN",185,"study_7"
"HSPA8",-0.0169664010214641,0.052651063627673,0.103840114361078,0.747734911416284,0.883686713491972,"LOD_vs_CN",147,"study_7"
"C4BPA",-0.0401922996713306,0.043480793207938,0.854458147420528,0.35677131627192,0.596879682736921,"LOD_vs_CN",175,"study_7"
"VTN",-0.0433109372907241,0.0233591159458861,3.43781387508373,0.0653560120143029,0.210560021315645,"LOD_vs_CN",185,"study_7"
"SEMA6A",-0.00111589486654484,0.0174276006097364,0.00409988204589401,0.949027635658101,0.983558435886705,"LOD_vs_CN",177,"study_7"
"WFDC1",-0.127301151515223,0.0463206550655959,7.55292686008137,0.00713858612740501,0.0485292873431845,"LOD_vs_CN",107,"study_7"
"NPTX1",0.03635884415338,0.0205877302353302,3.11891255900458,0.0791920269258996,0.241026097107599,"LOD_vs_CN",185,"study_7"
"DCN",-0.0377847241617655,0.0237498979092913,2.53109833401689,0.113913909950623,0.294112220464849,"LOD_vs_CN",185,"study_7"
"PSAP",-0.056238605391834,0.0243533830132513,5.33274094283125,0.0224178009845348,0.106826948743025,"LOD_vs_CN",166,"study_7"
"IGLV3-21",-0.063388466340248,0.0409099787139844,2.40083316377816,0.123233180841631,0.312537496773066,"LOD_vs_CN",184,"study_7"
"GGH",0.0246670897364405,0.0231109279837824,1.13920283996864,0.287688826667861,0.519311621341986,"LOD_vs_CN",174,"study_7"
"GALNT2",0.0273309301660598,0.0122376911849489,4.98780935686808,0.02679407627172,0.11976391474607,"LOD_vs_CN",185,"study_7"
"NTNG1",0.00399392900220796,0.0264911611510563,0.0227299610588617,0.880349166412011,0.96073451003137,"LOD_vs_CN",185,"study_7"
"CD55",0.0282109841707507,0.0448775023892321,0.395165587054092,0.530617817028872,0.745184213380895,"LOD_vs_CN",144,"study_7"
"CD99L2",0.0786733817884482,0.0212800269272779,13.6681989379082,0.000290591718916611,0.00652510496112754,"LOD_vs_CN",185,"study_7"
"IGHA1",-0.100734336020242,0.039607799734001,6.46835163968724,0.0118732975607994,0.0692764841933257,"LOD_vs_CN",185,"study_7"
"ACYP2",0.120230267939017,0.0336987918736402,12.7291371894487,0.000465457405014282,0.00841229114916057,"LOD_vs_CN",176,"study_7"
"EFEMP2",0.013741500764791,0.0126932649560541,1.17198388943384,0.280538252599102,0.515106516543624,"LOD_vs_CN",185,"study_7"
"CHI3L1",0.0725222653091881,0.0229633119386736,9.97409893489103,0.00187595167101973,0.0207790166769066,"LOD_vs_CN",185,"study_7"
"FAM3C",0.10370551627221,0.0275868323775591,14.1318833404263,0.000249307055693698,0.00584943090061923,"LOD_vs_CN",185,"study_7"
"IGKV1-5",-0.0711673819735932,0.0396350662120655,3.22405768397566,0.074248284350171,0.2311679777457,"LOD_vs_CN",184,"study_7"
"CRTAC1",0.0718160615225898,0.0202647643310402,12.5591443904483,0.000534558644071635,0.00942166637260318,"LOD_vs_CN",185,"study_7"
"IL6ST",0.0510510321359332,0.0151671649929984,11.3292257703714,0.000936729122089262,0.0130965335748706,"LOD_vs_CN",185,"study_7"
"PRSS1",-0.00184756776854123,0.0268964866822409,0.00471856177653683,0.945337703026378,0.983558435886705,"LOD_vs_CN",157,"study_7"
"CTSH",-0.0630142735916195,0.0321160869287005,3.84975080909341,0.0515568710023314,0.18164193565259,"LOD_vs_CN",156,"study_7"
"SEMA6D",0.0809753911927888,0.0334191675789472,5.87103748704694,0.0166159113527039,0.0883469129825347,"LOD_vs_CN",181,"study_7"
"TIMP1",-0.0369993922206096,0.0235011282504432,2.47863030384719,0.117254667896904,0.299408996424431,"LOD_vs_CN",185,"study_7"
"IDS",0.0467852815396865,0.0182339659970498,6.58349050246475,0.011168072272228,0.0656789012200074,"LOD_vs_CN",181,"study_7"
"SELL",-0.00105920548876437,0.0258072437767167,0.00168452397625583,0.967315722880331,0.984332015574576,"LOD_vs_CN",185,"study_7"
"PROS1",-0.0341388573480046,0.014319435290188,5.68389673835629,0.0183570017526007,0.0933866675589468,"LOD_vs_CN",185,"study_7"
"CYCS",0.00530183235489723,0.0287195489436179,0.0340797776564562,0.853766847433633,0.943960463868169,"LOD_vs_CN",181,"study_7"
"ADAMTS4",0.00685066382847221,0.0199236709423367,0.118229701343419,0.731444629208485,0.872132069677647,"LOD_vs_CN",184,"study_7"
"NELL2",0.0745703130473876,0.0181694908975348,16.8440458582984,6.25820066757793e-05,0.0020824283502242,"LOD_vs_CN",185,"study_7"
"TNFRSF21",0.079947470075715,0.0191406342922554,17.4460373990597,5.34714293733361e-05,0.0019811164582821,"LOD_vs_CN",177,"study_7"
"IGKV1D-33",-0.0950604707017533,0.03463162111031,7.53449723837161,0.0066810542558361,0.0476025115728322,"LOD_vs_CN",185,"study_7"
"CTSB",0.00138504780004034,0.0200600108646544,0.00476724196901627,0.945044769644937,0.983558435886705,"LOD_vs_CN",185,"study_7"
"LAMP1",0.0747079892701494,0.0221420305916632,11.3841131207504,0.000905683015977421,0.0129059829776782,"LOD_vs_CN",185,"study_7"
"IGFBP7",-0.0330854882579432,0.0276551505948371,1.43127485233477,0.233140697001676,0.459931092079132,"LOD_vs_CN",185,"study_7"
"SEZ6L2",0.0637949717266624,0.0250576159745178,6.48176677641326,0.0119247666831824,0.0693039381352014,"LOD_vs_CN",185,"study_7"
"COL3A1",0.01954752135698,0.0354919919774573,0.303335083401219,0.582925784746564,0.768858325256529,"LOD_vs_CN",179,"study_7"
"KIT",0.00583531910311752,0.0172210905421803,0.114817456113248,0.735164933739171,0.873008358815266,"LOD_vs_CN",184,"study_7"
"HSPG2",-0.0290372599487956,0.016069563088931,3.2651499216303,0.0725483583617909,0.227307964254068,"LOD_vs_CN",185,"study_7"
"PRELP",-0.0293226321885385,0.0274160742653573,1.14391925387422,0.287022220031024,0.519311621341986,"LOD_vs_CN",185,"study_7"
"C1QB",-0.0150797269105558,0.0169427653275182,0.792169946969905,0.374857693613088,0.61115412754081,"LOD_vs_CN",185,"study_7"
"GDA",0.171577851442291,0.0229042694519869,56.116368942826,3.97357988656381e-12,1.17776907837751e-09,"LOD_vs_CN",184,"study_7"
"NTM",0.0293217180787195,0.0214151909305287,1.87471358309914,0.172960631011381,0.386035625239257,"LOD_vs_CN",185,"study_7"
"NECTIN1",-0.0395117520717285,0.0248886610449795,2.52028415944648,0.114355251799464,0.294738231594444,"LOD_vs_CN",171,"study_7"
"ALCAM",0.0488483289479174,0.0160871542368169,9.22021337664303,0.00274659442575489,0.0264315125907062,"LOD_vs_CN",185,"study_7"
"APOC3",-0.0629717225044999,0.0521047571608892,1.46061714325146,0.228813919222633,0.456396000387539,"LOD_vs_CN",181,"study_7"
"WFIKKN2",-0.0110295359824626,0.0249560444143686,0.195327316684047,0.659076147170314,0.824678180800301,"LOD_vs_CN",185,"study_7"
"TGFBI",-0.018876551678642,0.0121100531927836,2.429703175147,0.12095079360476,0.307459821822049,"LOD_vs_CN",185,"study_7"
"DNER",-0.00346334235946433,0.0605978124997538,0.00326645707467646,0.954519028541529,0.983558435886705,"LOD_vs_CN",128,"study_7"
"CDH2",0.0539557344253341,0.0151099450807759,12.7511526542105,0.000463764896600284,0.00841229114916057,"LOD_vs_CN",185,"study_7"
"C1S",-0.00623536680830572,0.021848508538406,0.081447999578483,0.775705549626799,0.901643627095621,"LOD_vs_CN",185,"study_7"
"CHGB",-0.00354424235925777,0.0325378524162263,0.0118650358182607,0.913407480334546,0.97456435266796,"LOD_vs_CN",160,"study_7"
"ALDOC",0.0744222862128963,0.0178229357348015,17.436026969273,5.11220931840397e-05,0.00194263954099351,"LOD_vs_CN",185,"study_7"
"ICAM5",0.0725513955775465,0.023507902784934,9.52497335632019,0.00234223003623159,0.0245955332169177,"LOD_vs_CN",185,"study_7"
"HPX",-0.0796770912727824,0.0216851952012368,13.5002021197139,0.00031326044616125,0.00672828958276771,"LOD_vs_CN",185,"study_7"
"LAMB1",-0.017170455022101,0.0114348734858004,2.25476290116598,0.135427777886183,0.333395293733095,"LOD_vs_CN",179,"study_7"
"MOG",0.0132732980465846,0.0202997683099798,0.4275387966301,0.51411037640604,0.730643036521077,"LOD_vs_CN",179,"study_7"
"STC2",-0.00963059922277676,0.0261029491647032,0.136121731559466,0.712781586036833,0.861616892745992,"LOD_vs_CN",147,"study_7"
"CHGA",0.00186369703758871,0.0343205416865141,0.00294877993167676,0.956784038354173,0.983558435886705,"LOD_vs_CN",132,"study_7"
"HYOU1",0.0286225595020433,0.0147689287674092,3.75594256127616,0.0544307733327944,0.186931205202676,"LOD_vs_CN",185,"study_7"
"IGHG2",-0.119209015455614,0.036051697168742,10.933690435269,0.00117913940822423,0.0148091915507484,"LOD_vs_CN",185,"study_7"
"ITIH5",0.00933826702027485,0.0189265239565155,0.243439394160857,0.62235555679555,0.795798908689392,"LOD_vs_CN",185,"study_7"
