"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"TGFBR3",0.0114824212305535,0.0782296430624287,0.0215438964148296,0.883519089096097,0.958520709562659,"LODLB_vs_CN",267,"study_9"
"CLSTN2",-0.088821626335065,0.0639036854308867,1.93190439760103,0.166980075622113,0.486174030902159,"LODLB_vs_CN",267,"study_9"
"APLP1",-0.0284208216546133,0.0343230549372647,0.685648275150602,0.409054894427398,0.71612623983317,"LODLB_vs_CN",267,"study_9"
"BCAN",-0.00454217859364192,0.0116590563958992,0.151775476976634,0.697540936209561,0.886630808885196,"LODLB_vs_CN",267,"study_9"
"NBL1",0.0979727231632266,0.0373856634023816,6.86752384293484,0.00990529279586716,0.097376647639371,"LODLB_vs_CN",267,"study_9"
"SOD1",0.0804834710254267,0.0457395370548414,3.09620613414546,0.0808234139785587,0.34430774354866,"LODLB_vs_CN",267,"study_9"
"COL1A1",-0.139208436148872,0.0508475627778118,7.49533118286175,0.00700378410708918,0.0799181793648211,"LODLB_vs_CN",267,"study_9"
"DDR1",-0.028985250494669,0.0568301119928721,0.260133983901902,0.61096496519315,0.844246780796021,"LODLB_vs_CN",267,"study_9"
"TPP1",0.107359046261791,0.0647934406151891,2.7454605342841,0.099373998385956,0.375739556027372,"LODLB_vs_CN",267,"study_9"
"KLK6",-0.0196649117505121,0.0283414108111276,0.48143878353499,0.48890821371799,0.777879722824302,"LODLB_vs_CN",267,"study_9"
"PCOLCE",-0.0163116171703352,0.0661577191722783,0.06079011874769,0.805612301713575,0.934637371351348,"LODLB_vs_CN",267,"study_9"
"NRCAM",0.000996914926110648,0.0126981421962932,0.00616361955997655,0.937555594971311,0.9773214113975,"LODLB_vs_CN",267,"study_9"
"CNTN2",-0.0213018834425158,0.0146675851005758,2.10920491535693,0.148803316136132,0.453843174737728,"LODLB_vs_CN",267,"study_9"
"NCAM1",0.0181482773921395,0.0746211215201876,0.0591489818631518,0.808231446694036,0.934637371351348,"LODLB_vs_CN",267,"study_9"
"PTPRS",-0.0732239179943268,0.0736707154008115,0.987907201989966,0.322143912878573,0.64127713498258,"LODLB_vs_CN",267,"study_9"
"RARRES2",0.0066416312941211,0.0479619023944892,0.0191759426799093,0.890063917448969,0.963519216668283,"LODLB_vs_CN",267,"study_9"
"DPP6",-0.00845084632747728,0.0570351233480438,0.0219541000296671,0.88245370367213,0.958520709562659,"LODLB_vs_CN",267,"study_9"
"NID2",0.00380293322679437,0.0741775678045677,0.00262840461786936,0.959177030017168,0.97748897835736,"LODLB_vs_CN",267,"study_9"
"CHL1",-0.0759379766270669,0.0859266723732011,0.781019820370501,0.37858839815488,0.693174746191887,"LODLB_vs_CN",267,"study_9"
"GFRA2",-0.137293958008339,0.0412669815907245,11.0687210391571,0.00114197191705057,0.0291888021998126,"LODLB_vs_CN",267,"study_9"
"VCAN",-0.0955857555681483,0.0679991998861514,1.97596273391196,0.162190895359334,0.481078619614039,"LODLB_vs_CN",267,"study_9"
"ENO2",0.0475258992666436,0.0523250146433258,0.824977244015857,0.365390168358378,0.684704743639307,"LODLB_vs_CN",267,"study_9"
"SEZ6L",-0.0653381013097745,0.0211506737137404,9.54299307847838,0.00251193513529004,0.0445868486513982,"LODLB_vs_CN",267,"study_9"
"CTSF",-0.0809362122710864,0.0712974465187155,1.28865837274937,0.257924460935316,0.580330037104461,"LODLB_vs_CN",267,"study_9"
"SELENOP",-0.104842273119891,0.12481717453093,0.705544096487969,0.402647853689646,0.712720162071145,"LODLB_vs_CN",267,"study_9"
"PODXL2",-0.0918083116459334,0.0341040261476764,7.24690713902938,0.00801469522295331,0.0882998318528822,"LODLB_vs_CN",267,"study_9"
"PEBP1",0.122462951227683,0.0678160861262905,3.26094894341023,0.0728584475960521,0.321079641475016,"LODLB_vs_CN",267,"study_9"
"CDH6",-0.267753493864047,0.0752109480161723,12.6738384605077,0.000522958305143623,0.0151895616812171,"LODLB_vs_CN",267,"study_9"
"EFEMP1",0.058983541604853,0.081197015480225,0.527693274087481,0.46888479990294,0.770224645598917,"LODLB_vs_CN",267,"study_9"
"LTBP2",-0.0593292677796993,0.0725118568064845,0.669452741646197,0.414524411029036,0.717834955684428,"LODLB_vs_CN",267,"study_9"
"ROBO1",-0.109215550338414,0.104080646578267,1.10110565738992,0.295835454617729,0.607841979102023,"LODLB_vs_CN",267,"study_9"
"THY1",0.0105059592131926,0.0112830446568597,0.86699941971415,0.353682723158719,0.674315079782064,"LODLB_vs_CN",267,"study_9"
"PAM",-0.286396649086535,0.0949805558143571,9.09214705324732,0.00314796676402435,0.0529355463739885,"LODLB_vs_CN",267,"study_9"
"SIRPA",-0.236741967574574,0.103220112171953,5.26043734288693,0.0228028910545987,0.160121399822951,"LODLB_vs_CN",267,"study_9"
"QDPR",0.0243359944607651,0.0541997010785112,0.201606445666608,0.654128230559144,0.863758028744516,"LODLB_vs_CN",267,"study_9"
"FRZB",-0.011125075909296,0.0258084014544748,0.185816277145329,0.667055694417746,0.875253775632319,"LODLB_vs_CN",267,"study_9"
"SEMA7A",-0.052635847391457,0.0620176220532141,0.720332513899178,0.397573692616486,0.705819790767392,"LODLB_vs_CN",267,"study_9"
"MCFD2",0.00833294644237803,0.0207709788956816,0.160947135688532,0.688937723383917,0.883622297087794,"LODLB_vs_CN",267,"study_9"
"PRCP",0.410153654374231,0.0755825739526254,29.4475939075483,1.86659903714994e-07,3.97585594912938e-05,"LODLB_vs_CN",267,"study_9"
"MEGF9",-0.0848786311998637,0.0775887135912531,1.19673951659571,0.275951243978294,0.595719070615304,"LODLB_vs_CN",267,"study_9"
"CSF1",0.0139489197533145,0.0524793761014543,0.0706486430952718,0.790765889365019,0.931669250909364,"LODLB_vs_CN",267,"study_9"
"DKK3",-0.0109609094425149,0.0166411664726479,0.433836061772659,0.51113755568316,0.788615389396251,"LODLB_vs_CN",267,"study_9"
"SPOCK1",-0.0211280127786742,0.0425767589860953,0.246247655015147,0.620508500224659,0.847232759922131,"LODLB_vs_CN",267,"study_9"
"CLSTN3",-0.209458809684416,0.0646260717776761,10.5046538268639,0.00155039858288446,0.0319582159504249,"LODLB_vs_CN",267,"study_9"
"SPINT2",-0.0731192833093646,0.0754697423402942,0.938681194510351,0.334320272348327,0.652446561634197,"LODLB_vs_CN",267,"study_9"
"MMP2",0.0245659101863978,0.0722839105642414,0.115500121126222,0.734435652481245,0.904247364037602,"LODLB_vs_CN",267,"study_9"
"MFGE8",-0.160813644662747,0.0971705849948046,2.73889986791171,0.100113202604768,0.375958188104284,"LODLB_vs_CN",267,"study_9"
"PRDX1",0.039833148571907,0.0626454203015633,0.404306401384082,0.525926203178628,0.796366928509818,"LODLB_vs_CN",267,"study_9"
"CADM3",-0.00434258322282943,0.0154875665831354,0.0786194366224233,0.779604298435528,0.927223171086715,"LODLB_vs_CN",267,"study_9"
"SOD2",0.0824117836840736,0.0667993233978297,1.52206956042831,0.219580566264624,0.531601252320844,"LODLB_vs_CN",267,"study_9"
"CST3",-0.0246628963383468,0.0175926644006824,1.96528219150746,0.163370986629494,0.481078619614039,"LODLB_vs_CN",267,"study_9"
"COLEC12",-0.0117838908834589,0.0531017930507132,0.049244649767502,0.82467010313946,0.936326956041644,"LODLB_vs_CN",267,"study_9"
"CNTN1",0.0470511331090222,0.0485156386207044,0.940538697080834,0.333536989593893,0.652446561634197,"LODLB_vs_CN",267,"study_9"
"SORCS2",-0.0742768571168835,0.026597131359917,7.79897344848287,0.00603002638447231,0.0730792577278225,"LODLB_vs_CN",267,"study_9"
"CD163",0.11171726555311,0.0750096872023328,2.21822648056727,0.13851305499611,0.445983242265744,"LODLB_vs_CN",267,"study_9"
"OMD",0.0567473172237181,0.0715086569032699,0.629757614462613,0.428641844914684,0.726530872415074,"LODLB_vs_CN",267,"study_9"
"NID1",0.057918200021736,0.0620449228711856,0.871400118782696,0.352249823412072,0.674315079782064,"LODLB_vs_CN",267,"study_9"
"NPTXR",0.00781253928031411,0.0156828077459373,0.248162862981559,0.6189887777753,0.846967513915239,"LODLB_vs_CN",267,"study_9"
"PPIB",0.00566694749911134,0.0699450623753058,0.00656423703031292,0.935515802231567,0.976788558212372,"LODLB_vs_CN",267,"study_9"
"APOM",0.158506212448599,0.0945240088764119,2.8119546507844,0.0958275879693675,0.370433735912243,"LODLB_vs_CN",267,"study_9"
"WFDC2",-0.0753365931317145,0.0338291595036983,4.9594045696731,0.0278919793965897,0.183742008602277,"LODLB_vs_CN",267,"study_9"
"TNXB",0.00412648370690363,0.0446000839702005,0.00856029865140525,0.926379545383139,0.973612712993135,"LODLB_vs_CN",267,"study_9"
"DAG1",0.16177980062201,0.0783494861378891,4.2635983630895,0.0406853870491258,0.230246060656852,"LODLB_vs_CN",267,"study_9"
"NTRK2",-0.0762700515954879,0.0483016238849666,2.49335786835948,0.116939120315374,0.406109227616979,"LODLB_vs_CN",267,"study_9"
"ADAM22",-0.0747468106139442,0.0386731608184087,3.73564840865206,0.0551923774608129,0.269496174510142,"LODLB_vs_CN",267,"study_9"
"CCN3",-0.0137499008605602,0.0557491513492388,0.0608306717470974,0.805520379874858,0.934637371351348,"LODLB_vs_CN",267,"study_9"
"CNTN4",-0.0497711795112785,0.0942191147643612,0.279047301537579,0.598160269130595,0.840618889017112,"LODLB_vs_CN",267,"study_9"
"TNR",0.0356146300200271,0.0489149635252019,0.530119043993545,0.467991053066261,0.770224645598917,"LODLB_vs_CN",267,"study_9"
"CTSD",0.0310223822952835,0.0245771843456954,1.59325773979463,0.208408605863026,0.518183265161375,"LODLB_vs_CN",267,"study_9"
"CTSZ",0.0104615980965139,0.0512766105537875,0.0416253063959424,0.838567856931147,0.939184601732487,"LODLB_vs_CN",267,"study_9"
"CANT1",-0.0323441371317843,0.0418158242703118,0.598287343052161,0.440569260866288,0.739215447695534,"LODLB_vs_CN",267,"study_9"
"CALR",-0.0128915059812713,0.0348340846371323,0.136961499909042,0.711996066519905,0.890343417820389,"LODLB_vs_CN",267,"study_9"
"PTPRF",-0.0319077021170882,0.089280368215124,0.12772594141566,0.721332845121743,0.898502315853399,"LODLB_vs_CN",267,"study_9"
"VSIG4",0.216415091671497,0.0882094124552019,6.01928944215111,0.015392915702272,0.129374591749727,"LODLB_vs_CN",267,"study_9"
"B4GAT1",-0.0684051524265215,0.0318193875186882,4.62161749288642,0.0335088916101278,0.207885259600696,"LODLB_vs_CN",267,"study_9"
"ACAN",0.092392466556391,0.0721174012830536,1.64131895620726,0.202506045945975,0.513497473648722,"LODLB_vs_CN",267,"study_9"
"ACP6",-0.142760507987354,0.0993979873196595,2.06281835976526,0.153108396539881,0.463678982886181,"LODLB_vs_CN",267,"study_9"
"ADA",0.00362198578858486,0.0807784364787443,0.00201049315218039,0.964311138200681,0.97748897835736,"LODLB_vs_CN",267,"study_9"
"ADAM23",-0.0573977238710186,0.0436237373444243,1.73118548284031,0.190726556209288,0.510064973862249,"LODLB_vs_CN",267,"study_9"
"ADGRG1",0.152109533232604,0.0979787997408236,2.41017533319065,0.123061631878173,0.407442397772812,"LODLB_vs_CN",267,"study_9"
"AGRP",0.0432021217542036,0.0848802979565648,0.259057614606168,0.61171558608538,0.844246780796021,"LODLB_vs_CN",267,"study_9"
"AMIGO2",-0.0716538930164047,0.0465037236253661,2.37412796749581,0.125684895671451,0.413982723371429,"LODLB_vs_CN",267,"study_9"
"ANGPT2",-0.0346267100470268,0.0630992468678246,0.30114392690873,0.583937763564525,0.832893372584222,"LODLB_vs_CN",267,"study_9"
"ANGPTL1",0.142858577203622,0.0512692319740001,7.76424118452231,0.00596263989703349,0.0730792577278225,"LODLB_vs_CN",267,"study_9"
"ANGPTL4",0.185842964956186,0.0876119534204944,4.49951313615336,0.0355168762709949,0.214106452237413,"LODLB_vs_CN",267,"study_9"
"ANGPTL7",0.272174629478606,0.105965902305046,6.59725087964455,0.0112825692469922,0.104486402156928,"LODLB_vs_CN",267,"study_9"
"ANPEP",-0.0171470795549555,0.0631602843561592,0.0737041890989282,0.786409427335697,0.928864369810555,"LODLB_vs_CN",267,"study_9"
"AOC3",0.0135733129724539,0.0524260164231009,0.0670313564431248,0.796074195612696,0.931669250909364,"LODLB_vs_CN",267,"study_9"
"ARSA",0.120617963495489,0.0710374533438222,2.88303035856922,0.0913467990960364,0.364187316677684,"LODLB_vs_CN",267,"study_9"
"ARSB",0.00917537996582363,0.0687110749950888,0.0178317772221368,0.893978978231243,0.963519216668283,"LODLB_vs_CN",267,"study_9"
"B4GALT1",0.0771200546956254,0.0775951786369624,0.987791269220842,0.321960612661099,0.64127713498258,"LODLB_vs_CN",267,"study_9"
"BAMBI",-0.0581087367177719,0.056618600243295,1.05333038286098,0.306763674998116,0.622292026424751,"LODLB_vs_CN",267,"study_9"
"BCAM",0.0276543894910457,0.0772403045119649,0.128185882005683,0.720866142932355,0.898502315853399,"LODLB_vs_CN",267,"study_9"
"BGN",0.0411153143954204,0.0333018878874191,1.52429674497772,0.219063751696467,0.531601252320844,"LODLB_vs_CN",267,"study_9"
"BLMH",0.0782907762546143,0.0735724529516649,1.13237618301314,0.288861768388922,0.603211339870984,"LODLB_vs_CN",267,"study_9"
"BMP6",-0.0402251296349281,0.0678646911398078,0.351323459775972,0.554300997059103,0.812485821073847,"LODLB_vs_CN",267,"study_9"
"BOC",-0.0828537521667121,0.0476802211758371,3.01958903210171,0.0842402812084492,0.356487017829133,"LODLB_vs_CN",267,"study_9"
"BTN3A2",0.0427055160815448,0.0669142979876907,0.407314712108456,0.524499277141292,0.796143963427581,"LODLB_vs_CN",267,"study_9"
"C1QTNF1",0.0106109771194118,0.0674390401614718,0.0247564287292141,0.875206166169797,0.958520709562659,"LODLB_vs_CN",267,"study_9"
"CA3",0.209772362001914,0.134909342337661,2.41775609217799,0.122732028742115,0.407442397772812,"LODLB_vs_CN",267,"study_9"
"CA4",-0.00516597418667075,0.0758086944465393,0.00464372431182902,0.945769913317979,0.977416209853431,"LODLB_vs_CN",267,"study_9"
"CACNA2D2",0.193935620951265,0.147602706774013,1.72634076783709,0.191214871076941,0.510064973862249,"LODLB_vs_CN",267,"study_9"
"CALCA",0.0495655005675326,0.096151278143088,0.265735067587644,0.607039511373252,0.841427869343835,"LODLB_vs_CN",267,"study_9"
"CAPG",0.119322593017088,0.0652883393373612,3.34021268353322,0.0700952664153997,0.315428698869299,"LODLB_vs_CN",267,"study_9"
"CCDC80",0.101684202807929,0.0733318303375304,1.92274604354656,0.168144696133611,0.486174030902159,"LODLB_vs_CN",267,"study_9"
"CCL14",0.218696072440875,0.0754944211463658,8.39174441529253,0.00437369571880303,0.0635179900980713,"LODLB_vs_CN",267,"study_9"
"CCL15",-0.0243815541409429,0.0768142736295526,0.100748575448395,0.751400537204698,0.912357786653998,"LODLB_vs_CN",267,"study_9"
"CCL16",-0.100945755209569,0.0913236670061627,1.22182621618463,0.27075907778724,0.590495053604255,"LODLB_vs_CN",267,"study_9"
"CCL18",0.0571109638228298,0.103087674725808,0.306920213548277,0.58051774830482,0.832461819404859,"LODLB_vs_CN",267,"study_9"
"CCL19",0.117942535196309,0.119714593993366,0.97061438526102,0.326264048299842,0.64421894418377,"LODLB_vs_CN",267,"study_9"
"CD109",0.196526165591661,0.0839702912408948,5.47758899746039,0.0206293387564467,0.154886783164521,"LODLB_vs_CN",267,"study_9"
"CD177",-0.315895474055981,0.25441238837057,1.54173700746102,0.216903099539797,0.531038623011227,"LODLB_vs_CN",267,"study_9"
"CD200",-0.108577811105331,0.0662888974843045,2.68287582752433,0.104106523451287,0.382322232674554,"LODLB_vs_CN",267,"study_9"
"CD209",-0.123966180730895,0.0893476191612172,1.92504317227984,0.167641369249355,0.486174030902159,"LODLB_vs_CN",267,"study_9"
"CD46",-0.0478723403197536,0.0691758084667006,0.478917637468356,0.490174216492833,0.777879722824302,"LODLB_vs_CN",267,"study_9"
"CD58",0.0646904853377307,0.068680762845498,0.887177662013586,0.347860110969288,0.673583669422349,"LODLB_vs_CN",267,"study_9"
"CD74",0.0764117318864662,0.08198984121489,0.868560341639346,0.352965469877106,0.674315079782064,"LODLB_vs_CN",267,"study_9"
"CD83",-0.0361324212426521,0.0693187721885548,0.271701731531311,0.603157095353125,0.84096216885399,"LODLB_vs_CN",267,"study_9"
"CD84",-0.0149784547913876,0.0386182293775006,0.150435145488033,0.698812337407225,0.886630808885196,"LODLB_vs_CN",267,"study_9"
"CD93",-0.0210216555207792,0.0763890659202941,0.0757306058251189,0.783568876974688,0.927223171086715,"LODLB_vs_CN",267,"study_9"
"ADGRE5",-0.00233100427525645,0.0894786584050955,0.000678652123468032,0.979253488218601,0.980788368294179,"LODLB_vs_CN",267,"study_9"
"CDH1",0.0901885823639099,0.0676130590003288,1.77927038767527,0.184280596530598,0.503227782833557,"LODLB_vs_CN",267,"study_9"
"CDH3",-0.0108547860757344,0.0232080088665216,0.218759425573087,0.640816785888431,0.856688842569786,"LODLB_vs_CN",267,"study_9"
"CFHR5",0.220494663863021,0.102086583636438,4.66507711205057,0.0325778469649077,0.206111328817585,"LODLB_vs_CN",267,"study_9"
"CHIT1",0.365165694080314,0.26683382380067,1.87282924022446,0.17382461956604,0.491477574790705,"LODLB_vs_CN",267,"study_9"
"CLEC11A",-0.0281050510803826,0.0861453406337328,0.106440075190427,0.744695575120942,0.908462574215598,"LODLB_vs_CN",267,"study_9"
"CLEC14A",0.00282265328298026,0.081331616699848,0.00120447075699955,0.972361206439513,0.980788368294179,"LODLB_vs_CN",267,"study_9"
"CLMP",-0.0466110287201635,0.0507290123822063,0.844237349068141,0.359861748442355,0.678323472727624,"LODLB_vs_CN",267,"study_9"
"CLUL1",0.00455306860225591,0.0741552792600259,0.0037698514604142,0.951130210148796,0.977416209853431,"LODLB_vs_CN",267,"study_9"
"CNTN5",-0.169926321453179,0.0725363541546159,5.48794645798165,0.0208454825542235,0.154886783164521,"LODLB_vs_CN",267,"study_9"
"CNTNAP2",-0.0327577034619955,0.0729598365269538,0.201585453410884,0.654239258078789,0.863758028744516,"LODLB_vs_CN",267,"study_9"
"COL2A1",0.0691630391480518,0.0471122001272666,2.15516916663851,0.144317923869561,0.445983242265744,"LODLB_vs_CN",267,"study_9"
"COL4A1",-0.368009326764047,0.0988808843709715,13.8513775465128,0.000310623980480816,0.0113827724224157,"LODLB_vs_CN",267,"study_9"
"COMP",0.0708677216654134,0.106751296719541,0.440707684552609,0.507992225968159,0.788324605528838,"LODLB_vs_CN",267,"study_9"
"CPA2",0.0280772047816131,0.0805342029455993,0.121547773953331,0.727929166337034,0.900514680568244,"LODLB_vs_CN",267,"study_9"
