"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"LYVE1",0.0370550350373202,0.062518637091426,0.351297818470849,0.562294431081823,0.839290479681862,"EOAD_vs_LOAD",56,"study_4"
"IGKC",0.219746790396902,0.193519331719312,1.28942584190646,0.28887547933385,0.743801662156858,"EOAD_vs_LOAD",56,"study_4"
"IGHG4",0.111762808818687,0.395036041609311,0.0800425975868177,0.78310572477716,0.933347873475028,"EOAD_vs_LOAD",56,"study_4"
"CNDP1",0.101546300063552,0.10349143449157,0.962763007096933,0.350541172541529,0.75689666770132,"EOAD_vs_LOAD",56,"study_4"
"EFNB2",-0.0615320471284964,0.0555499139040204,1.22697566035406,0.294132657095167,0.749833119949344,"EOAD_vs_LOAD",56,"study_4"
"PRRT2",0.324511827375493,0.090427824783557,12.8782511905059,0.00231518081848236,0.215775598186464,"EOAD_vs_LOAD",33,"study_4"
"RNASET2",0.0280408396231167,0.117047687546741,0.0573926596617553,0.817349814827739,0.94185802496212,"EOAD_vs_LOAD",56,"study_4"
"PNOC",-0.157881313479753,0.120326046883139,1.72163928438262,0.21368159311092,0.673127284814003,"EOAD_vs_LOAD",56,"study_4"
"PLTP",-0.0667171446086368,0.138620779417581,0.231642492296583,0.646167005459176,0.875198185226071,"EOAD_vs_LOAD",56,"study_4"
"ATRN",0.0822878192762726,0.0776962452076992,1.12168533943334,0.319806812894982,0.756649310508979,"EOAD_vs_LOAD",56,"study_4"
"LGALS1",0.031608229906249,0.100872027119983,0.0981880995371127,0.763187968041506,0.924471699849842,"EOAD_vs_LOAD",56,"study_4"
"OMG",-0.0792396820318224,0.115375977019479,0.47168782317467,0.513867571360546,0.813229488358667,"EOAD_vs_LOAD",56,"study_4"
"FAT2",-0.189466515488929,0.0905356254863785,4.37951404335722,0.0563970867563927,0.60601171904729,"EOAD_vs_LOAD",56,"study_4"
"AHSG",0.186437177636883,0.179809336162302,1.0750794593322,0.332505696064864,0.756806073755495,"EOAD_vs_LOAD",56,"study_4"
"IGFBP6",0.118226290457823,0.10360351077078,1.30220446871594,0.285200037701045,0.74262021153456,"EOAD_vs_LOAD",56,"study_4"
"CFHR2",0.147340602000279,0.328783467866066,0.200828311146385,0.667141788431872,0.879191937076047,"EOAD_vs_LOAD",56,"study_4"
