"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"NID1",-0.104274019541802,0.0945890007989112,1.21526489972194,0.27462453356381,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"NPTXR",0.0716399103538965,0.0225893789260746,10.0577650516002,0.00242906769366992,0.802482373839095,"EODLB_vs_LODLB",109,"study_9"
"PPIB",-0.0707040273425323,0.108586294404757,0.423973076838341,0.517805919322437,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"APOM",-0.162991530475244,0.13073401141711,1.55436461539025,0.216681137514084,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"WFDC2",-0.0397606201728902,0.0547485068073163,0.527426251153896,0.470529930316373,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"TNXB",-0.0400802123003247,0.0614409678367826,0.425543469508152,0.516739452982379,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"DAG1",-0.151993257196023,0.106196928237652,2.04844701104527,0.156858589466417,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"NTRK2",-0.0271536707946431,0.0709393330245957,0.146515271777092,0.703094547817776,0.983043940090778,"EODLB_vs_LODLB",109,"study_9"
"ADAM22",0.00227864886525975,0.054350949330677,0.00175768296910789,0.966685702397171,0.995823677253915,"EODLB_vs_LODLB",109,"study_9"
"CCN3",-0.120440525965098,0.0808957509170507,2.21663336197057,0.141627908540094,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CNTN4",-0.145588824669643,0.130666054675472,1.24145368965102,0.269081723205338,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"TNR",-0.0307062200154222,0.0681539273702818,0.202988269212908,0.653639309606714,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"CTSD",-0.041580223120941,0.0343736784417961,1.46326037145543,0.231334839755351,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CTSZ",-0.0223753028774345,0.0656368113374302,0.116209838087756,0.734232884124648,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"CANT1",-0.0787027291343341,0.0561547538095545,1.96429417920888,0.16527860688881,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CALR",-0.0213647758766234,0.0645525816634939,0.109539171302934,0.742031476614911,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"PTPRF",-0.180967206642451,0.128381312432986,1.98699211333722,0.163454458898995,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"VSIG4",-0.232830293422484,0.116399421711973,4.00108083433568,0.0490983145200971,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"B4GAT1",-0.0277731025718335,0.049814638732831,0.31083851541505,0.579219632031527,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"ACAN",-0.189374161183036,0.102875766488585,3.38856075236467,0.069935906610836,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ACP6",-0.0868827068202114,0.186330377986162,0.217419932091561,0.64315577112667,0.977886804137115,"EODLB_vs_LODLB",109,"study_9"
"ADA",-0.0116945187175324,0.117942133297426,0.00983165768148739,0.921305508254864,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"ADAM23",-0.0230455045974023,0.0670793638959959,0.118030588437043,0.7323312746292,0.983756555729514,"EODLB_vs_LODLB",109,"study_9"
"ADGRG1",-0.0722791245470779,0.130022561463938,0.309021241146817,0.579874474929325,0.968794991835507,"EODLB_vs_LODLB",109,"study_9"
"AGRP",0.0294651766132303,0.121485529080838,0.0588259566181528,0.809062852255775,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"AMIGO2",-0.0170987579655032,0.0644760486547802,0.0703286532570577,0.791641633812537,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"ANGPT2",0.00744831608847418,0.0947565965136657,0.00617870258922271,0.937618736513257,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"ANGPTL1",-0.193897284168425,0.0746105418566733,6.75372019891483,0.0117787471589158,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ANGPTL4",-0.20246945631737,0.12055091346119,2.82083719979175,0.0977436470803636,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ANGPTL7",-0.216645442400973,0.161573252881073,1.79787783080985,0.18499902144274,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ANPEP",-0.0143998671578736,0.0949003126632587,0.023024048145057,0.879899988208062,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"AOC3",-0.0908019708060065,0.0714912070577577,1.61318914110592,0.208307067429486,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ARSA",-0.110118048517857,0.0869078051129975,1.60545985019239,0.209024350040326,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"ARSB",0.0360944527150975,0.0949070717187145,0.144638455216931,0.704829953815877,0.983043940090778,"EODLB_vs_LODLB",109,"study_9"
"B4GALT1",-0.129863600813718,0.103011287519343,1.58929768430335,0.211449965237973,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"BAMBI",-0.010969676569399,0.0831387782261122,0.017409262351362,0.895424343968173,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"BCAM",-0.174567078543019,0.101855236806096,2.93736531342936,0.0906837575414256,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"BGN",-0.058317880260552,0.0418954728189676,1.93762293985726,0.167727131676479,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"BLMH",-0.1327524054931,0.101047185395153,1.72598237496053,0.19355286408779,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"BMP6",-0.0133092363295457,0.108090365301993,0.0151611555823396,0.902444176918059,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"BOC",-0.00737900080763021,0.0734409458569312,0.0100952851996887,0.920323412869583,0.986500371709752,"EODLB_vs_LODLB",109,"study_9"
"BTN3A2",0.0636485408474026,0.0922126286983033,0.476426706762978,0.49222703192977,0.94608160452135,"EODLB_vs_LODLB",109,"study_9"
"C1QTNF1",-0.148280478105925,0.0919475190890406,2.60068602514047,0.111243554904869,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
"CA3",-0.293108156798296,0.150098201014754,3.81333390357165,0.0535024411158008,0.939759880365478,"EODLB_vs_LODLB",109,"study_9"
