"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"PARK7",0.338912610245419,0.073828690895761,21.0729395446668,6.7730084997343e-06,0.000139611368752588,"EOAD_vs_CN",298,"study_9"
"CXCL16",0.146763308878947,0.0458363738058981,10.2521389637508,0.00153950210594901,0.0149051794803245,"EOAD_vs_CN",298,"study_9"
"NCAN",-0.0194079232591626,0.0107174062066869,3.27928188246656,0.0714287462822591,0.235420657423441,"EOAD_vs_CN",298,"study_9"
"DPP7",0.125404282782944,0.0670756637690933,3.49538307690809,0.0626300445280776,0.218505156331919,"EOAD_vs_CN",298,"study_9"
"ICOSLG",-0.00499720234707635,0.0525957609982649,0.00902718585840486,0.92438792539506,0.955301092641636,"EOAD_vs_CN",298,"study_9"
"NUCB2",0.0102601404692009,0.0631688477985972,0.0263815739515804,0.871107786639741,0.929278590422028,"EOAD_vs_CN",298,"study_9"
"PDGFB",0.0738568520123781,0.0515615261352829,2.05177653710164,0.153441541487027,0.395359455686332,"EOAD_vs_CN",298,"study_9"
"AMBP",-0.0877075150020468,0.0592394714491581,2.19205407237302,0.140203092715486,0.370178077228505,"EOAD_vs_CN",298,"study_9"
"SPARCL1",0.0465020681351849,0.0455357354253313,1.04289317715665,0.308163955705362,0.577468526966938,"EOAD_vs_CN",298,"study_9"
"AXL",0.115609133886744,0.0551240770220427,4.39846999230559,0.036964003742762,0.154942891233973,"EOAD_vs_CN",298,"study_9"
"SPON1",0.324483297750877,0.0813008099579681,15.9292361126966,8.73854280582212e-05,0.00129858810533031,"EOAD_vs_CN",298,"study_9"
"SPARC",-0.00275609828664702,0.0188925926894721,0.0212816981481932,0.884154322352145,0.938496033194387,"EOAD_vs_CN",298,"study_9"
"LYVE1",-0.0273455508105265,0.0562457308431158,0.236371016416444,0.627263627998069,0.811379470224222,"EOAD_vs_CN",298,"study_9"
"CNDP1",0.108262951748245,0.0440353293112977,6.04445614008493,0.0145726398267058,0.0870272602735049,"EOAD_vs_CN",298,"study_9"
"PLTP",-0.0189661028174464,0.0574820366700675,0.108865909804893,0.741708325502003,0.864867138946086,"EOAD_vs_CN",298,"study_9"
"OMG",-0.0156207862887907,0.0221544340833776,0.497146584298425,0.481358068691854,0.70225526459839,"EOAD_vs_CN",298,"study_9"
"IGFBP6",-0.0152154990661781,0.0634593648050676,0.0574884979998098,0.810721906526146,0.899394615052443,"EOAD_vs_CN",298,"study_9"
"NPPC",0.0361832792223211,0.0176151415721802,4.21933075582492,0.0409276809196995,0.164482944073509,"EOAD_vs_CN",298,"study_9"
"PTN",-0.0573658303419098,0.0310111458150627,3.42192858933824,0.0656282436442472,0.223066211109968,"EOAD_vs_CN",298,"study_9"
"DCN",0.0190742129471735,0.0306182884588455,0.388089089248807,0.533946556750632,0.747509305349773,"EOAD_vs_CN",298,"study_9"
"GALNT2",0.0667489876735867,0.0423167198819008,2.48808592087363,0.116001501825395,0.326601142211204,"EOAD_vs_CN",298,"study_9"
"CD99L2",0.0230777937319688,0.0257034552384694,0.806130881111556,0.370068914566839,0.628224564542386,"EOAD_vs_CN",298,"study_9"
"CHI3L1",0.0196147205292405,0.0175645595363009,1.24706681408813,0.265124596785237,0.530885891416939,"EOAD_vs_CN",298,"study_9"
"FAM3C",0.0155316306519477,0.0100503175273368,2.38822116408075,0.123585945316404,0.339623410419959,"EOAD_vs_CN",298,"study_9"
"CRTAC1",0.0977784621910329,0.0696465884150795,1.97100038835687,0.161530055531355,0.404326233642259,"EOAD_vs_CN",298,"study_9"
"CTSH",0.0442167311377188,0.0974228512681377,0.205992587982116,0.650361000378457,0.825587919267456,"EOAD_vs_CN",298,"study_9"
"TIMP1",0.0638608139678363,0.0476326115305695,1.79746363761729,0.181289490871904,0.430779413251975,"EOAD_vs_CN",298,"study_9"
"SELL",0.0731440971279724,0.0624454041329848,1.37201103913742,0.242619990875306,0.508308767768264,"EOAD_vs_CN",298,"study_9"
"TAFA5",0.0131980267243668,0.0206157582137546,0.409844756073837,0.522590326897231,0.740432857843304,"EOAD_vs_CN",298,"study_9"
"TNFRSF21",0.0123351060099424,0.0175442907732956,0.494326780510308,0.482611137361842,0.702479537071109,"EOAD_vs_CN",298,"study_9"
"IGFBP7",-0.0192234175233903,0.0381201404300019,0.254303427545032,0.614559660073871,0.799803712397563,"EOAD_vs_CN",298,"study_9"
"SEZ6L2",0.0305439900972709,0.0251275392277115,1.47758209974632,0.225228937948067,0.484583472554932,"EOAD_vs_CN",298,"study_9"
"KIT",-0.0132589581846974,0.0608608055135698,0.0474617130983645,0.827701197361128,0.905652508756439,"EOAD_vs_CN",298,"study_9"
"IGFBP2",0.0598155654978552,0.0427640466682519,1.95645938313007,0.163253120199206,0.404326233642259,"EOAD_vs_CN",298,"study_9"
"PRELP",0.0238015865135477,0.034668770149078,0.471340698705703,0.493046617614916,0.711189139178175,"EOAD_vs_CN",298,"study_9"
"ALCAM",0.120530764714425,0.0602505297614246,4.00197235463755,0.0464936708790415,0.181155217632363,"EOAD_vs_CN",298,"study_9"
"WFIKKN2",-0.00330608206393812,0.0766857009108541,0.00185865368103994,0.965648435767444,0.976343908948413,"EOAD_vs_CN",298,"study_9"
"TGFBI",0.0390486258659841,0.0648814933562836,0.36221783994404,0.547849741036897,0.751236018288792,"EOAD_vs_CN",298,"study_9"
"DNER",0.0364994593290451,0.0134747138066354,7.33725753292756,0.00723193196636621,0.0524444674075073,"EOAD_vs_CN",298,"study_9"
"CDH2",0.0951673129612085,0.0509530680854403,3.48846953828437,0.062918542668346,0.218505156331919,"EOAD_vs_CN",298,"study_9"
"MOG",-0.00882150618304145,0.0256650237144847,0.118141408953217,0.73132041585989,0.863271284857048,"EOAD_vs_CN",298,"study_9"
"COL18A1",0.0479294647138406,0.0572444805960187,0.701032123384712,0.4033088209982,0.640182494069373,"EOAD_vs_CN",298,"study_9"
"RTN4R",-0.00112872925389862,0.0393024853929591,0.000824782679498889,0.977114300737014,0.981723330457472,"EOAD_vs_CN",298,"study_9"
"COCH",0.351355844033042,0.0889038010785941,15.6190172198876,0.00010126962955688,0.00143802873970769,"EOAD_vs_CN",298,"study_9"
"CD59",0.0713839246299219,0.0443326089419934,2.59271191147364,0.108531614504544,0.319593095246101,"EOAD_vs_CN",298,"study_9"
"TGFBR3",0.144149083189669,0.0621063405591517,5.38706093779298,0.0210708467666411,0.107714168671069,"EOAD_vs_CN",298,"study_9"
"CLSTN2",0.0612715937481472,0.0457198438742884,1.79601052188174,0.181345324201536,0.430779413251975,"EOAD_vs_CN",298,"study_9"
"APLP1",-0.045907501440448,0.0276249846630547,2.76161556541934,0.0977850535557599,0.296467687256325,"EOAD_vs_CN",298,"study_9"
"BCAN",-0.00514008011793265,0.00931342198128578,0.304593909428972,0.581602012197216,0.777497250615106,"EOAD_vs_CN",298,"study_9"
"NBL1",-0.00216240744824514,0.0280488694500892,0.00594352830103715,0.938614687288174,0.962720361440038,"EOAD_vs_CN",298,"study_9"
"SOD1",0.207184154539376,0.0316961819101091,42.7266825074158,2.9567004607278e-10,1.4533319956962e-08,"EOAD_vs_CN",298,"study_9"
"COL1A1",0.0320065091461013,0.0450712382210304,0.504286846280751,0.478377570094488,0.699504044142741,"EOAD_vs_CN",298,"study_9"
"DDR1",0.00369653356052613,0.0431578652460338,0.00733617018573695,0.931818867315546,0.959892135728441,"EOAD_vs_CN",298,"study_9"
"TPP1",-0.0285801043698832,0.0601613357567788,0.225679795845728,0.635158705189708,0.815715600785183,"EOAD_vs_CN",298,"study_9"
"KLK6",-0.0252319415857691,0.0255953426481322,0.971805707418793,0.325312045365519,0.593926848538761,"EOAD_vs_CN",298,"study_9"
"PCOLCE",0.0582890738212472,0.056384324752,1.06870426317718,0.302300388872062,0.568146907321316,"EOAD_vs_CN",298,"study_9"
"NRCAM",-0.0110227261746605,0.0100071825199716,1.21326144240278,0.271927390487154,0.539566270294566,"EOAD_vs_CN",298,"study_9"
"CNTN2",-0.0120617922644248,0.011887997394529,1.02945243822842,0.311336936493885,0.581708486606996,"EOAD_vs_CN",298,"study_9"
"NCAM1",0.12402721351696,0.0539968139574892,5.27591393762823,0.0223993529354751,0.111821769732567,"EOAD_vs_CN",298,"study_9"
"PTPRS",0.0965244454942495,0.0533333490829544,3.27549483115052,0.0714735642255831,0.235420657423441,"EOAD_vs_CN",298,"study_9"
"RARRES2",0.0500831453251465,0.0400330968048558,1.5651098253022,0.212139889584763,0.466273872892285,"EOAD_vs_CN",298,"study_9"
"DPP6",0.132551990836063,0.0406675454854108,10.6237193099079,0.00126958528310668,0.013084919288793,"EOAD_vs_CN",298,"study_9"
"NID2",0.0039363688261207,0.0679534068894792,0.00335559158817131,0.953854797976903,0.972110392196556,"EOAD_vs_CN",298,"study_9"
"CHL1",0.0535073999046789,0.0601781767534489,0.790586955495681,0.374761983937904,0.628224564542386,"EOAD_vs_CN",298,"study_9"
"GFRA2",-0.0162532712513646,0.0291737909423101,0.310381504362018,0.577899935911543,0.777380693686904,"EOAD_vs_CN",298,"study_9"
"VCAN",0.0402982636063349,0.0544118504165781,0.548511422398648,0.459661459663798,0.68467056579293,"EOAD_vs_CN",298,"study_9"
"ENO2",0.288010662785283,0.0375040043911995,58.9741719169647,2.84584296252522e-13,2.02054850339291e-11,"EOAD_vs_CN",298,"study_9"
"SEZ6L",0.00179152182514564,0.0133541427916695,0.0179974997094877,0.893378484826718,0.942027808257876,"EOAD_vs_CN",298,"study_9"
"CTSF",-0.0667246742199801,0.0685819138865867,0.946572150685096,0.331590620197713,0.598549170356888,"EOAD_vs_CN",298,"study_9"
"SELENOP",0.122048055735088,0.0975636719458641,1.56489591276429,0.212340683899303,0.466273872892285,"EOAD_vs_CN",298,"study_9"
"PODXL2",0.0119261708464906,0.0250460610104819,0.226737411672038,0.634339473329887,0.815715600785183,"EOAD_vs_CN",298,"study_9"
"PEBP1",0.29696676120195,0.0536888554724519,30.5947841262439,7.20890989203769e-08,2.19356829572004e-06,"EOAD_vs_CN",298,"study_9"
"CDH6",0.0137715905017544,0.0563820357756915,0.0596604734295022,0.807235035367317,0.897083804521245,"EOAD_vs_CN",298,"study_9"
"EFEMP1",0.154250617218128,0.0677894371179595,5.1776151381015,0.0238330482795613,0.116254334737707,"EOAD_vs_CN",298,"study_9"
"LTBP2",0.000513564798342969,0.0636070582001225,6.5189834069359e-05,0.993564500087357,0.994947776197384,"EOAD_vs_CN",298,"study_9"
"ROBO1",0.0312799004939572,0.0803805260429142,0.151435967849549,0.697477999239994,0.849768249137643,"EOAD_vs_CN",298,"study_9"
"THY1",-0.00224853766198763,0.00891879135061845,0.0635606492015127,0.801198605241544,0.894962300332402,"EOAD_vs_CN",298,"study_9"
"PAM",-0.0241179720835287,0.0629669519904345,0.146708823368634,0.702010450174332,0.849768249137643,"EOAD_vs_CN",298,"study_9"
"SIRPA",0.0577589442819679,0.0894423162984619,0.41701571158797,0.518930251965893,0.736880957791568,"EOAD_vs_CN",298,"study_9"
"QDPR",0.166893890853022,0.0446360764903523,13.9800541303616,0.000230383355920139,0.00288656793005822,"EOAD_vs_CN",298,"study_9"
"FRZB",-0.0543677966750487,0.022839153991009,5.66661152539105,0.0180929040558208,0.0979776753531311,"EOAD_vs_CN",298,"study_9"
"SEMA7A",0.0140438576375246,0.0475480196136653,0.0872384559649423,0.767960148544535,0.875830672922013,"EOAD_vs_CN",298,"study_9"
"MCFD2",0.0564615575242691,0.0160930296136437,12.3092073522835,0.000534885406859098,0.00610342455326721,"EOAD_vs_CN",298,"study_9"
"PRCP",0.106614401991716,0.0673110660718561,2.50875824385476,0.114374243434969,0.326601142211204,"EOAD_vs_CN",298,"study_9"
