"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",0.00298859215789474,0.106945936782406,0.000780916730033804,0.978235644204528,0.993867428061696,"EOD_vs_CN",28,"study_2"
"NFASC",-0.0477565280896686,0.0435413989315017,1.20298644928043,0.283268988397548,0.79292216324125,"EOD_vs_CN",28,"study_2"
"ALDOA",0.238085666707602,0.0567587867736987,17.5954465765183,0.00120849548027004,0.103704018400673,"EOD_vs_CN",28,"study_2"
"LSAMP",0.00150006859649123,0.0611945380793194,0.000600892684571721,0.980826471029311,0.993867428061696,"EOD_vs_CN",28,"study_2"
"PARK7",0.153102031830409,0.0557223114417186,7.5492474685519,0.0197995486715599,0.327527473807853,"EOD_vs_CN",28,"study_2"
"YWHAZ",0.588294690736842,0.111194737692624,27.9911917008887,0.000385607627777376,0.0606380963876413,"EOD_vs_CN",28,"study_2"
"CXCL16",0.0707762340350877,0.0595088823586129,1.41452723292102,0.24568513129453,0.759742534386011,"EOD_vs_CN",28,"study_2"
"CST7",0.0496505800476191,0.176965193555507,0.0787177989591474,0.783032497310429,0.974785404279911,"EOD_vs_CN",22,"study_2"
"SELENBP1",-0.0745315970116959,0.0451302758276449,2.72737514556905,0.110805337179489,0.601439498429791,"EOD_vs_CN",28,"study_2"
"PROCR",-0.0631585406959064,0.0699983737580443,0.814119717239419,0.377116190785931,0.840324669833175,"EOD_vs_CN",28,"study_2"
"NCAN",-0.0253359770760234,0.0652302038669115,0.150861299078399,0.703269847579162,0.960491377278565,"EOD_vs_CN",28,"study_2"
"NICOL1",-0.0925168769649123,0.0343552605293741,7.25196059565939,0.0145556738508337,0.291750951783863,"EOD_vs_CN",28,"study_2"
"DPP7",-0.140638186087719,0.119960044552893,1.37446370462794,0.261427547993834,0.773453810109846,"EOD_vs_CN",28,"study_2"
"ICOSLG",0.136636605315789,0.0836431895703165,2.66853532580056,0.122556911456733,0.607731127419106,"EOD_vs_CN",28,"study_2"
"PAPLN",-0.0668992325438596,0.0644190136249008,1.07848505165399,0.308603715681996,0.8020092520151,"EOD_vs_CN",28,"study_2"
"FOLR2",0.0419725155263158,0.0984032034655683,0.181933017664742,0.679365209840591,0.952476907235097,"EOD_vs_CN",28,"study_2"
"GC",-0.22146481061501,0.169808276524226,1.70095079463173,0.212003639817941,0.719665298484474,"EOD_vs_CN",28,"study_2"
"HBA1",-0.00378952056725135,0.376862205893398,0.000101112154695283,0.992080377837576,0.996934343287069,"EOD_vs_CN",28,"study_2"
