"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",-0.00554781972727272,0.12387646497377,0.00200570507772725,0.964856118614321,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"NFASC",-0.0209934937340067,0.0338287311350562,0.385121729196971,0.544366615998072,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"ALDOA",0.000682623171717189,0.0599480421429309,0.000129661799566025,0.991077338797671,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"LSAMP",-0.00783971221212121,0.0646033512317963,0.0147261814246299,0.905115249387966,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"PARK7",-0.00932688458585859,0.0664474574627886,0.0197022792277314,0.890106662842218,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"YWHAZ",0.0186527659090909,0.131103696218747,0.0202421485589436,0.888712695021371,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CXCL16",-0.0491831265151515,0.0629945978781924,0.609572898055951,0.445292320939252,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CST7",0.0394585849365079,0.175169731724849,0.0507416848193128,0.825408345879696,0.999949465525247,"EOD_vs_LOD",16,"study_2"
"SELENBP1",0.00676614977777779,0.0501048744219008,0.0182357344145992,0.89440989348218,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"PROCR",0.0107075515050505,0.0591565501996668,0.0327623212980396,0.859115595293603,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"NCAN",-0.13818911589899,0.0689938796895972,4.01168239466501,0.0627951971202958,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"NICOL1",-0.043952451969697,0.0342378735785302,1.64798269905328,0.217104251151092,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"DPP7",-0.104791046666667,0.124489488041607,0.708570381143948,0.413846649899506,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"ICOSLG",0.0508569553636364,0.0952556034917543,0.285049082873585,0.600140478399469,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"PAPLN",-0.0334163179696969,0.0589177299157077,0.321680828798711,0.577828511803654,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"FOLR2",0.0386196603636364,0.101090743752084,0.145946645239135,0.710215835282194,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"GC",0.00913537389057238,0.16274251429454,0.00315101601744435,0.95611596643632,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"HBA1",0.403252694313131,0.343819995694048,1.37560040332927,0.26001717372416,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"IGLV3-19",-0.0227997869523809,0.16924585016777,0.0181478641725644,0.894799035187726,0.999949465525247,"EOD_vs_LOD",16,"study_2"
"FBLN5",0.000154858898989918,0.0816957222092274,3.59313638137159e-06,0.998514666164708,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"LAMP2",-0.0483441958686869,0.0758768248389516,0.405947978993635,0.534556774041227,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"NUCB2",-0.0849770044848485,0.0882282886943217,0.927656355512933,0.349539405829759,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"PDGFB",0.0141907637070707,0.0739544257544413,0.0368199503744515,0.850228335118411,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"ITIH2",0.0433519132626263,0.159648769182146,0.073736987181575,0.789707998563506,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CSF1R",0.120899446434343,0.0788374446595869,2.35170881150263,0.152174729074845,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"PGLYRP2",-0.0821971710808081,0.120000284927602,0.469190475637045,0.504321785623647,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"IGHM",-0.164180708555556,0.154922028006459,1.12309864758926,0.303658121882946,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"LAMA2",0.0174183028686869,0.110441919646063,0.0248738941634274,0.876446956932332,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"COL23A1",0.0276995906464647,0.0820544071843902,0.113957490665288,0.739970371389068,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"APLP2",-0.0824408712828283,0.0610991017218114,1.82060401192733,0.198911749106795,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"AGA",-0.116506032343434,0.0821215061229973,2.01271838333459,0.173099923601332,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"IGHV3OR16-12",-0.158081631969697,0.31206022408181,0.256617334406047,0.620818316918462,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CFI",0.0262490296868687,0.138961632457163,0.0356809733736124,0.853582884763714,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CD44",0.024403777030303,0.0675447611283933,0.130536137012117,0.722100007677675,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"IGSF8",0.0593632638181818,0.0807076978147634,0.541010411222549,0.472430088971215,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"CNTNAP4",-0.107931388878788,0.0885736400151341,1.48486354775299,0.240850575252321,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"C1QC",0.0799923307272727,0.07051436895223,1.28689008430535,0.27802088523289,0.999949465525247,"EOD_vs_LOD",20,"study_2"
"C1R",0.0992769532929293,0.0830138350723821,1.43019720699398,0.260158919481872,0.999949465525247,"EOD_vs_LOD",20,"study_2"
