"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",0.0229773315582862,0.0707246634013703,0.105549797328625,0.74818051290402,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"NFASC",-0.00646119254507421,0.0374969856479891,0.029691535210774,0.864542907618983,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"ALDOA",0.0136092243324274,0.0531572447980457,0.0655453399445984,0.800029016098007,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"LSAMP",-0.000647888279040495,0.0457697742047653,0.000200374617580726,0.988813234667103,0.996066143478842,"EOD_vs_LOD",164,"study_11"
"PARK7",-0.0114383205360678,0.0672644921962992,0.0289169703331627,0.866532736425413,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"YWHAZ",0.0457653259475222,0.0508354082336473,0.81047661523699,0.376616387158358,0.972346759393464,"EOD_vs_LOD",164,"study_11"
"CXCL16",0.0266151526267046,0.0307004438939166,0.751568573807907,0.394587917975587,0.974003065173752,"EOD_vs_LOD",164,"study_11"
"SELENBP1",-0.0645189894909551,0.0482054486802235,1.79135992621606,0.191160033747565,0.898819394064723,"EOD_vs_LOD",164,"study_11"
"PROCR",-0.0385862318593922,0.0576967313458783,0.447262327066473,0.51002783155521,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"NCAN",0.00755582498827645,0.062702568046315,0.0145208862620206,0.905081679867292,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"NICOL1",-0.0708339849107855,0.066128943593327,1.14736125281665,0.295123128169773,0.932921192884499,"EOD_vs_LOD",164,"study_11"
"DPP7",0.0785463784767485,0.0702475323660521,1.25023077669688,0.274260192549423,0.924234765847916,"EOD_vs_LOD",164,"study_11"
"ICOSLG",-0.0460269145507839,0.0599145373304874,0.590145779100105,0.450232465315813,0.986554111810817,"EOD_vs_LOD",164,"study_11"
"PAPLN",0.0284945028247485,0.0389788231810537,0.534397873531757,0.472345228111573,0.986576639773168,"EOD_vs_LOD",164,"study_11"
"FOLR2",-0.0120906688157502,0.0438689075439166,0.0759603595373249,0.785003743945051,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"GC",0.016466872600627,0.0784090249572334,0.0441052354077639,0.83529496651109,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"HBA1",-0.419579126985504,0.40739498139897,1.06070935834681,0.313185635555335,0.940940836681811,"EOD_vs_LOD",164,"study_11"
"IGLV3-19",0.0324846147199248,0.0883997419867308,0.135037206631073,0.715715381695018,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"FBLN5",-0.0164665801462758,0.0321204087282074,0.262811701897183,0.612392591353234,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"LAMP2",-0.070210142322136,0.0449932811309591,2.43503033751352,0.128824233287812,0.86930038662244,"EOD_vs_LOD",164,"study_11"
"NUCB2",-0.00988767026649084,0.0484859931684801,0.0415867860785069,0.840096296581793,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"PDGFB",-0.0709741239219259,0.0345090710079653,4.22993354751543,0.0499837574082604,0.744657042867092,"EOD_vs_LOD",164,"study_11"
"ITIH2",-0.0609420865616446,0.089711021755458,0.46146953282515,0.502513396685073,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"CSF1R",0.0488756380531276,0.0399221343668731,1.49884725170088,0.232123568417421,0.90713139847785,"EOD_vs_LOD",164,"study_11"
"PGLYRP2",0.0334201501679841,0.0743259523031102,0.202178900002662,0.656766651658571,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"IGHM",0.12041049968258,0.210139708451996,0.328331436305442,0.571878996676737,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"LAMA2",0.00166132923208668,0.0281704301201938,0.00347795899592361,0.953490268584053,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"APLP2",-0.00861957472045027,0.053229372290513,0.0262221917003988,0.872641647557054,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"AGA",-0.0542266806155206,0.0465381083298726,1.35771491538512,0.255051204004347,0.919175519224824,"EOD_vs_LOD",164,"study_11"
"CFI",-0.0179115617239755,0.0701574261216124,0.0651807889356212,0.800571375904522,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CD44",0.0427257915570534,0.0492087178503288,0.753869435432324,0.394237307046421,0.974003065173752,"EOD_vs_LOD",164,"study_11"
"IGSF8",0.0167978425323628,0.0240447595008414,0.488052044460666,0.489744341790574,0.986576639773168,"EOD_vs_LOD",164,"study_11"
"CNTNAP4",0.0172872782865652,0.0525124736211183,0.1083747961722,0.744976950719711,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"C1QC",0.0447107149969103,0.0454303509885027,0.968570072355429,0.335209621596882,0.958131668802883,"EOD_vs_LOD",164,"study_11"
"C1R",-0.00770950942457505,0.0351210888089259,0.0481856303710977,0.828035148729497,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CPN2",-0.0164889849844591,0.0819239402694146,0.0405103672682377,0.842024455504159,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"AMBP",0.0272773290985117,0.0927851203050497,0.086426518055938,0.77113754074314,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"C5",0.0311238076898296,0.0912023083826855,0.116459195313099,0.735648491133657,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"HEXA",-0.00599076014081901,0.0471373855018961,0.0161522445800623,0.899809990715154,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"DBI",-0.0047960953040822,0.0367622776530524,0.0170204401701613,0.89725652114599,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"C1QA",0.0794047570841161,0.0405298376430376,3.8383388779534,0.0606950116732672,0.777743142257038,"EOD_vs_LOD",164,"study_11"
"NRXN3",0.0447747176638053,0.0410054531778266,1.19229158870771,0.285997031002072,0.927449610691644,"EOD_vs_LOD",164,"study_11"
"IGHV3-30",0.0185389771714834,0.0852594554108045,0.0472809757644005,0.829115875461625,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"C6",0.035651042276217,0.0854723423853551,0.173977565864718,0.680104033970371,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"CLEC3B",-0.0317876525843655,0.0269535781307252,1.39086206591043,0.24650489020333,0.915470095492026,"EOD_vs_LOD",164,"study_11"
"SPARCL1",-0.0285515700854757,0.0498852880840357,0.327578222542145,0.57157746360283,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"GAP43",0.0304597651273322,0.0692284171274616,0.193590613799192,0.664126926562033,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"MCAM",0.0229763978522279,0.0539530381907314,0.181356060920206,0.674186618506598,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"SCG2",-0.0483318085694002,0.0688298545724875,0.493074325674823,0.489199537022603,0.986576639773168,"EOD_vs_LOD",164,"study_11"
"LMAN1",-0.0115916920298656,0.0306707072575218,0.142838765074259,0.708782386639761,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"HBD",-0.336227660596045,0.30533719347921,1.21257178595626,0.280831328847913,0.927449610691644,"EOD_vs_LOD",164,"study_11"
"ADGRB2",-0.0285772480969906,0.0603560273824113,0.224181368851009,0.640124731421122,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"LTBP4",-0.00411243049788418,0.0294394143809176,0.0195136633932735,0.890023667462603,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"IGHG3",0.166222472347292,0.159489787870794,1.08620979401449,0.307673072915924,0.93961891493748,"EOD_vs_LOD",164,"study_11"
"PON1",-0.082291165194863,0.119903912621267,0.471020396385479,0.498601566844122,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"AXL",0.0823530764758563,0.0332818820002958,6.12271300181954,0.0204326082287123,0.64314762548967,"EOD_vs_LOD",164,"study_11"
"CADM1",0.036322815509217,0.0406416497267756,0.798760081540616,0.380079944904049,0.972346759393464,"EOD_vs_LOD",164,"study_11"
"APOD",0.00437844139219712,0.0539785713595751,0.00657955178854653,0.935952359275918,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"SPON1",0.0308472508887904,0.0326512950276306,0.892549085234232,0.353118524511295,0.966912454197631,"EOD_vs_LOD",164,"study_11"
"MGAT1",0.0203068260485184,0.0442606213877663,0.210498537867906,0.650546075611121,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"SERPINF2",0.0317936579531972,0.0822092345187406,0.149568378905788,0.702319517755031,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"CP",0.0370045003411408,0.0644162831198327,0.330002906470505,0.570200837656972,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"PCSK1",-0.104199950406009,0.0761346604434347,1.87313981074292,0.182110958818002,0.892939195310008,"EOD_vs_LOD",164,"study_11"
"CPB2",0.0777943304723109,0.0869982510932069,0.799603802146666,0.380272813472561,0.972346759393464,"EOD_vs_LOD",164,"study_11"
"SPARC",0.0380969935688704,0.0312501201517315,1.4862026325518,0.233103037718288,0.90713139847785,"EOD_vs_LOD",164,"study_11"
"LYVE1",-0.105504966040043,0.0493507422093241,4.57044436595494,0.0427149415269785,0.744657042867092,"EOD_vs_LOD",164,"study_11"
"IGKC",0.0458109021617015,0.0798279314989797,0.329327454266833,0.570364741860634,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"IGHG4",-0.400961926454295,0.15278782682444,6.88697908889704,0.0141565181935429,0.64314762548967,"EOD_vs_LOD",164,"study_11"
"CNDP1",0.0304684787640041,0.0593782589453721,0.263297432281645,0.612384725160157,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"EFNB2",0.00447805954167592,0.0403840897066989,0.0122958662864195,0.912645144302326,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"PRRT2",-0.00323379553519568,0.0540135864645925,0.00358442158544743,0.95279625488025,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"RNASET2",0.0514974042428303,0.0355937639485873,2.09325841390204,0.158029770637273,0.892939195310008,"EOD_vs_LOD",164,"study_11"
"PNOC",-0.0345560989449535,0.0524226415850474,0.43452184515196,0.515175329473064,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"PLTP",0.0394476365298927,0.0574818528412349,0.470956135201994,0.499223135323431,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"ATRN",-0.0475731017558277,0.0338885370078481,1.97068538422571,0.172527602189855,0.892939195310008,"EOD_vs_LOD",164,"study_11"
"LGALS1",-0.0208941760913035,0.033218090293876,0.395640897614262,0.534782936717626,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"OMG",0.00578802406168583,0.0459453703060662,0.0158700079178986,0.900772991588545,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"IGLL5",0.0129816364338494,0.0755495041836271,0.0295253902832594,0.864485482497847,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"FAT2",0.01155637753797,0.0661471081577491,0.0305226135689565,0.862811964452379,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"AHSG",-0.0506248270202253,0.0830456546600147,0.37161503660899,0.547630788542508,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"IGFBP6",-0.00292019052996659,0.0782402228294976,0.00139303561245706,0.970544125204771,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CFHR2",0.089606797081952,0.101423708254632,0.780553971663572,0.385151035850217,0.973200729365642,"EOD_vs_LOD",164,"study_11"
"IGHV3-72",0.00903938544430737,0.105983545985918,0.0072744626551114,0.932751092840254,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"NPPC",0.00549744638833999,0.0537577740566179,0.010457778770445,0.919300868188698,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CPE",0.100556936009368,0.0419555181863999,5.74441602330081,0.0227907317963332,0.64314762548967,"EOD_vs_LOD",164,"study_11"
"HSPA8",0.00326752869186364,0.0575514907124048,0.00322348508378293,0.955165185253029,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"C4BPA",-0.180847817439329,0.13564103807539,1.77764212831165,0.194146688902355,0.898819394064723,"EOD_vs_LOD",164,"study_11"
"VTN",0.0284479684205897,0.0867093233259389,0.107639313761619,0.745570540139161,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"SEMA6A",0.0212653090386781,0.0318702464414975,0.445217835085529,0.509653237117929,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"WFDC1",-0.138348124082696,0.0674679955028225,4.20485413507387,0.0502668430422427,0.744657042867092,"EOD_vs_LOD",164,"study_11"
"NPTX1",0.00333073701792186,0.0747597527320772,0.00198492899200672,0.964863409147556,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"PTN",0.097760067919346,0.0453251321065168,4.65205490847586,0.0376534844612392,0.744657042867092,"EOD_vs_LOD",164,"study_11"
"DCN",0.0169569199895097,0.0720738075461056,0.055352725570997,0.816099729788983,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"MEGF10",-0.0297796600321038,0.0424390311517497,0.492389234992275,0.490095515227124,0.986576639773168,"EOD_vs_LOD",164,"study_11"
"PSAP",-0.00761819348323051,0.0550187225442212,0.0191726874259717,0.89097291720269,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"IGLV3-21",-0.0171104305271137,0.0927873929265941,0.0340050900858177,0.854923638835879,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"GGH",-0.0237469644588775,0.0328664219355829,0.52204910044958,0.474502302987264,0.986576639773168,"EOD_vs_LOD",164,"study_11"
"F10",0.017860197594604,0.0495394880795578,0.129977892168289,0.721938756340766,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"KRT2",0.053832787073059,0.139909678220358,0.148046523848332,0.703937903793175,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"GALNT2",-0.000846063849954726,0.0210342880314005,0.00161789616363337,0.968228627245385,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"NTNG1",-0.040126066221435,0.0518381635530822,0.599175374410383,0.446757954379496,0.986554111810817,"EOD_vs_LOD",164,"study_11"
"CD55",-0.045335185183066,0.0491668211741734,0.850210623751372,0.363908099640514,0.966912454197631,"EOD_vs_LOD",164,"study_11"
"CD99L2",-0.0421118492669979,0.0492162545568913,0.732135568356449,0.399306980524293,0.974003065173752,"EOD_vs_LOD",164,"study_11"
"IGHA1",0.216687393001855,0.118984985632761,3.31652262301981,0.0778772302535222,0.815123151364093,"EOD_vs_LOD",164,"study_11"
"ACYP2",0.0076525744087963,0.0531017695884326,0.0207681175973752,0.886655196107804,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"EFEMP2",-0.00988553530630448,0.0344440141598145,0.0823707205157456,0.776613908517485,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CHI3L1",0.105386800458739,0.0696841198864662,2.2872034665102,0.142268897360734,0.879221785689337,"EOD_vs_LOD",164,"study_11"
"FAM3C",0.0289972344664218,0.0699178822263416,0.172003240831453,0.682147650247708,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"IGKV1-5",0.0522735581295241,0.0955586192084595,0.299243271089401,0.589045498919059,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"CRTAC1",-0.0520259011328233,0.0346464659595772,2.25486911853154,0.143356087599341,0.879345529889753,"EOD_vs_LOD",164,"study_11"
"IL6ST",0.0176181646867918,0.0394434084159573,0.199513578165001,0.659251206946813,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"CTSH",0.0616686517133205,0.101381400135887,0.370009042015623,0.548524545984059,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"SEMA6D",0.00208669790916083,0.0330651371921018,0.00398270834261951,0.950228162952708,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"TIMP1",-0.0496233070722552,0.0351071713331707,1.99792752510268,0.169053270339087,0.892939195310008,"EOD_vs_LOD",164,"study_11"
"IDS",0.017234314579548,0.0261908089153744,0.433002304521407,0.515107746714918,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"SELL",0.0734797982377739,0.0676565584173138,1.17954932389813,0.289283686159143,0.927449610691644,"EOD_vs_LOD",164,"study_11"
"PROS1",0.00155165580327788,0.0372260289022722,0.00173739016884495,0.967117587948166,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"CYCS",0.00439417039863119,0.0655434858803046,0.00449463798422877,0.947143159712976,0.992319470140087,"EOD_vs_LOD",164,"study_11"
"ADAMTS4",0.0159211422820828,0.031120548862675,0.261730268832528,0.612915324355394,0.987077885698854,"EOD_vs_LOD",164,"study_11"
"NELL2",-0.0489087884645068,0.0576393906196243,0.720004230908541,0.403985162105717,0.974003065173752,"EOD_vs_LOD",164,"study_11"
