"Protein","Log2FC","SE","F_value","P_value","FDR","Comparison","N","Study"
"MT3",-0.0569754275395163,0.0332524466064075,2.93581020647418,0.0891350342722208,0.211400812008109,"EOD_vs_CN",322,"study_1"
"NFASC",-0.044995712168114,0.016774477802852,7.19522271778942,0.00819522307636306,0.0374508974731358,"EOD_vs_CN",322,"study_1"
"ALDOA",0.295882193840576,0.0255410225579693,134.202652285597,1.25635475821011e-20,1.28622429425611e-18,"EOD_vs_CN",322,"study_1"
"LSAMP",-0.021052309658158,0.0238895252892046,0.776576884036751,0.379919168319528,0.549319214176793,"EOD_vs_CN",322,"study_1"
"PARK7",0.272490108358774,0.0212719510586889,164.091782601596,2.48868985540851e-27,3.94553060922841e-25,"EOD_vs_CN",322,"study_1"
"YWHAZ",0.493915369264748,0.0240252898523456,422.637286159704,6.41318111830276e-44,1.3217566284822e-40,"EOD_vs_CN",322,"study_1"
"CXCL16",0.0465917022047415,0.0241602333025842,3.71890348535507,0.0563800324682702,0.155346586787573,"EOD_vs_CN",322,"study_1"
"SELENBP1",-0.102339407325679,0.0254662095964436,16.1494291960155,8.77355584358835e-05,0.000803657715272692,"EOD_vs_CN",322,"study_1"
"PROCR",-0.0813215946732729,0.0304151413613733,7.14878266677055,0.00856471964986441,0.0387953564799353,"EOD_vs_CN",322,"study_1"
"NCAN",-0.0260921753678369,0.0312214798040974,0.698415084311699,0.404735314331083,0.571018531179527,"EOD_vs_CN",322,"study_1"
"NICOL1",-0.0993118116732745,0.0353436752368384,7.89547736985693,0.00575645716662731,0.0281138820389073,"EOD_vs_CN",322,"study_1"
"DPP7",-0.0803679181436919,0.0402206379279119,3.99270779709621,0.047981588396961,0.139085870163343,"EOD_vs_CN",322,"study_1"
"ICOSLG",0.0155126363432822,0.0275869468986317,0.3162015142545,0.574826409264771,0.708986971570732,"EOD_vs_CN",322,"study_1"
"PAPLN",0.0303264367432771,0.0276040864846997,1.20696871020053,0.274146782095036,0.442090275111214,"EOD_vs_CN",322,"study_1"
"FOLR2",0.012292545885601,0.028882894385202,0.181134948449115,0.671253510337592,0.787843670162743,"EOD_vs_CN",322,"study_1"
"GC",-0.11976322933422,0.0454228054483493,6.95182911135239,0.00934824620849626,0.0418842074689365,"EOD_vs_CN",322,"study_1"
"HBA1",-0.263243943513831,0.153157726200391,2.95419362043233,0.0874128901878456,0.209636650067143,"EOD_vs_CN",322,"study_1"
"IGLV3-19",-0.142225465308603,0.0722209042280941,3.87818822423513,0.0511042384824248,0.146082989614809,"EOD_vs_CN",322,"study_1"
"FBLN5",0.0777317343866764,0.0159137484661385,23.8589725443985,3.63600987791521e-06,4.65454432197717e-05,"EOD_vs_CN",322,"study_1"
"LAMP2",0.0632448584866542,0.0263638940943695,5.75481455778532,0.0175250426275957,0.0662736015696785,"EOD_vs_CN",322,"study_1"
"NUCB2",-0.0458940873424933,0.0288619919743151,2.52848785811909,0.114292356318072,0.253713572236035,"EOD_vs_CN",322,"study_1"
"PDGFB",-0.0829137422376597,0.0251601873410015,10.85988667019,0.00134802420020058,0.00836936779501964,"EOD_vs_CN",322,"study_1"
"ITIH2",-0.0852829389951946,0.0583748168915677,2.13438742893487,0.146288985088092,0.296170528749075,"EOD_vs_CN",322,"study_1"
"CSF1R",-0.0118450274613862,0.0242738175932466,0.238120055808826,0.626391083420464,0.755309186269861,"EOD_vs_CN",322,"study_1"
"PGLYRP2",-0.117532437501183,0.0505807399427822,5.39939536613235,0.0216685842158701,0.0771311780119315,"EOD_vs_CN",322,"study_1"
"IGHM",-0.097216022039306,0.109673167510712,0.785732865771039,0.377049478061527,0.546099068365992,"EOD_vs_CN",322,"study_1"
"LAMA2",0.00389775596189382,0.0165600430482825,0.0553995664715747,0.814356304313939,0.886386242639177,"EOD_vs_CN",322,"study_1"
"APLP2",-0.05840262173294,0.0262213866180142,4.96081896584555,0.0276414557076257,0.0917375848847287,"EOD_vs_CN",322,"study_1"
"AGA",0.0101042365117305,0.0317864394373293,0.101046957233,0.751171348886739,0.843735239336488,"EOD_vs_CN",322,"study_1"
"CFI",-0.146063925371601,0.0387316738613323,14.2217618927696,0.000236954695384743,0.00192269144562187,"EOD_vs_CN",322,"study_1"
"CD44",0.0549274490242826,0.0216907849122957,6.41251396145133,0.012623365440817,0.0523475979346556,"EOD_vs_CN",322,"study_1"
"IGSF8",0.00287102779418223,0.014977209385618,0.0367462470886351,0.848237352170039,0.903938564024018,"EOD_vs_CN",322,"study_1"
"CNTNAP4",-0.0584711610271203,0.0315201556579037,3.44117475232184,0.0660248198041786,0.172031799767904,"EOD_vs_CN",322,"study_1"
"C1QC",-0.0184858943662698,0.0225649301220995,0.671139728878197,0.41392168935207,0.57981139891121,"EOD_vs_CN",322,"study_1"
